"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen5_0047",0.009348,0.15691,0.076101,0,1,0,1,0,0,1,1,0,0,0,0,1,0.0532887741976494,0.0497103910119886,0.0563976974021274,5
"gen5_0042",0.037891,0.385893,0.09592,0,1,0,1,0,1,1,1,0,0,0,0,0,0.0534357883190766,0.0993035085402134,0.0570279888968215,5
"gen5_0034",-0.027594,0.113131,0.052743,0,0,1,1,1,0,1,1,0,1,0,1,0,0.0534383657469935,0.0930753754803778,0.0565422921594088,7
"gen5_0026",0.01516,0.128219,0.108996,0,1,0,1,0,1,1,1,0,0,1,0,0,0.0535614635973113,0.0501913083390657,0.0575623357664124,6
"gen5_0021",0.021361,0.159494,0.110341,0,1,0,1,0,1,1,1,0,0,0,1,0,0.0536196523078909,0.0726743053529089,0.0564877756422632,6
"gen5_0040",0.07432,0.139562,0.122709,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0538059027546219,0.0384592912323144,0.0559177808293383,5
"gen5_0029",0.085145,0.404559,0.122635,0,1,0,1,0,1,1,1,0,0,0,0,0,0.0541704932000568,0.108751315788056,0.0587350662241042,5
"gen5_0056",-0.075616,0.372535,0.095642,1,1,0,1,0,1,1,1,0,0,1,0,0,0.0542843676111945,0.129406414406292,0.0576706553904859,7
"gen5_0057",1.038076,0.131169,0.105473,1,1,0,0,1,1,1,1,0,0,0,0,0,0.0543142107956806,0.109547367812857,0.0564351158203055,6
"gen5_0003",-0.153708,0.139066,0.029832,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0544486882206971,0.0955232373860304,0.0592706330105607,7
"gen5_0001",0.111853,0.412298,0.088596,0,1,1,1,0,1,1,1,0,0,0,0,0,0.0545089667638704,0.142488433796349,0.0573146686959355,6
"gen5_0006",-0.311669,0.406759,0.031392,1,0,1,1,0,1,1,1,0,0,1,0,0,0.054592560278982,0.115779569919747,0.0573491837618211,7
"gen5_0050",-0.192967,0.301859,0.129628,0,1,0,0,1,1,1,1,0,0,0,0,0,0.0548497457602295,0.0709678324418881,0.0588742979243247,5
"gen5_0049",-0.147046,0.122948,0.127748,1,0,0,0,1,1,1,1,1,0,0,0,0,0.0548959642015341,0.0619285420798029,0.0576831366562506,6
