"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen16_0001",0.154929,0.117755,0.074457,1,0,1,1,0,1,1,1,0,0,0,0,1,0.0519045641810808,0.0715924504221649,0.0580852110354704,7
"gen16_0039",0.149429,0.118029,0.07844,1,1,1,1,0,1,1,1,0,0,0,0,1,0.0519428177353898,0.0744161963545041,0.0583110746053798,8
"gen16_0002",0.140475,0.11866,0.078854,1,1,1,1,0,1,1,1,0,0,0,0,1,0.0519627416724369,0.0808917660067934,0.0582883028024717,8
"gen16_0032",0.117379,0.117389,0.079428,1,1,0,1,1,1,1,1,0,1,0,0,0,0.052040528465161,0.110091423385119,0.0568525956223756,8
"gen16_0038",0.134043,0.117786,0.079934,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0520488603072792,0.111576472799584,0.056840425781142,8
"gen16_0055",0.120678,0.117983,0.079884,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0520497260060958,0.110706194246194,0.0568703921310292,8
"gen16_0020",0.139525,0.116415,0.081176,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0520559808602632,0.1100950818582,0.0569157929298058,8
"gen16_0021",0.075546,0.122627,0.076175,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0521011446367692,0.109232488480894,0.056811163910827,8
"gen16_0043",0.097111,0.124013,0.083312,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0521422037207535,0.0783804064741235,0.0559315289988826,7
"gen16_0037",0.109755,0.125336,0.08028,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0521437186263985,0.112685612902264,0.0569036218685233,8
"gen16_0019",0.091837,0.121858,0.082053,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0521445568673654,0.112623617764736,0.0570596064026441,8
"gen16_0048",0.08431,0.123932,0.084143,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0521501247221575,0.0780823258598218,0.0559094500636703,7
"gen16_0009",0.095219,0.125438,0.082135,1,1,0,1,1,1,1,1,0,0,0,0,0,0.052161013341122,0.0759995119542056,0.0559177950417996,7
"gen16_0052",0.078934,0.126153,0.088966,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0521677962354449,0.0743393152881819,0.0558998594158723,7
"gen16_0049",0.094418,0.121623,0.083978,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0521733586628419,0.10660288604176,0.0571944855587259,8
"gen16_0010",0.16461,0.120786,0.075196,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0521764840419972,0.0808432193788228,0.0558425564677076,7
"gen16_0011",0.107278,0.126432,0.081804,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0521843827036951,0.115207887769829,0.0570284726696027,8
"gen16_0012",0.003335,0.115935,0.081907,1,1,1,1,0,1,1,1,0,0,0,0,1,0.0521864896006394,0.0742528022685445,0.058471787692026,8
"gen16_0015",0.08571,0.127934,0.08155,1,1,0,1,1,1,1,1,0,0,0,0,0,0.052188918985262,0.0833579891246972,0.0558837705415239,7
"gen16_0017",0.063139,0.12873,0.084159,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0521930425469403,0.0783426498369768,0.0559745707284657,7
"gen16_0028",0.132917,0.120919,0.075392,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0521969664606857,0.0794044945613497,0.0558900964852993,7
"gen16_0016",0.057329,0.126373,0.088955,1,1,0,1,1,1,1,1,0,0,0,0,0,0.052197001569612,0.0792381945099783,0.0559225879055654,7
"gen16_0051",0.073614,0.125658,0.082124,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0522071823732416,0.111547465492554,0.0571101818481509,8
"gen16_0056",0.129271,0.117113,0.078285,1,1,0,1,1,1,1,1,0,0,0,0,1,0.052255332056381,0.101511120749456,0.0576961372121201,8
"gen16_0029",0.154167,0.117315,0.076522,1,0,1,1,1,1,1,1,0,0,0,0,0,0.0522718419043895,0.0768114005437481,0.0557625808145918,7
"gen16_0053",0.003273,0.115675,0.081681,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0523282396065276,0.0840026534588311,0.0562067228286774,8
"gen16_0045",0.085469,0.123535,0.084406,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0523466842565515,0.0881471139684964,0.0559451255415519,8
"gen16_0064",0.082318,0.12824,0.088656,1,1,0,1,1,1,1,1,0,0,0,0,1,0.0524679833927775,0.109039940979376,0.0578055399400419,8
"gen16_0059",0.09156,0.125816,0.080627,1,1,1,1,1,1,1,1,0,0,0,0,1,0.0525006152691991,0.11251131757492,0.0578102512713042,9
"gen16_0014",0.059548,0.122526,0.080252,1,1,0,1,1,1,1,1,0,0,1,0,0,0.0525108167371057,0.0923512123054234,0.0560056342145938,8
"gen16_0030",0.137282,0.11713,0.076345,1,1,0,1,0,1,1,1,0,1,0,0,1,0.0525570197919692,0.103059606980391,0.058713493089049,8
"gen16_0042",0.108061,0.032314,0.083893,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0525606153547075,0.0283206837249519,0.0590566069983151,7
"gen16_0047",0.13423,0.12304,0.076325,1,0,0,1,1,1,1,1,0,0,0,0,0,0.0525938566587576,0.0722093427993876,0.0564949771247731,6
"gen16_0040",0.118929,0.118132,0.075776,1,0,0,1,1,1,1,1,0,0,0,1,0,0.052639882230514,0.0845868293624679,0.0552042203331061,7
"gen16_0018",0.096766,0.124208,0.084773,1,1,1,1,0,1,1,1,0,0,0,1,1,0.0526727050954441,0.10965634625366,0.0577609259309644,9
"gen16_0036",0.137588,0.117043,0.079351,1,1,0,1,1,1,1,1,0,1,1,0,0,0.0527093516682431,0.126862907107392,0.0570379997837662,9
"gen16_0027",0.108406,0.120914,0.075577,1,0,0,1,1,1,1,1,0,1,0,0,0,0.052713545089621,0.108656929364163,0.057334896182459,7
"gen16_0007",0.113429,0.118406,0.079759,1,1,0,1,1,1,1,1,0,1,1,0,0,0.0527418905150511,0.132549709732486,0.0570379271364223,9
"gen16_0041",0.735072,0.12054,0.080685,0,1,0,1,1,1,1,1,0,0,0,0,0,0.0528185171280311,0.10681653595796,0.0558165386768499,6
"gen16_0060",0.147934,0.127296,0.081583,1,1,0,1,0,1,1,1,0,0,0,0,0,0.0528495939995823,0.0533238209110629,0.0554970000165263,6
"gen16_0035",0.112361,0.118053,0.078818,1,1,0,1,0,1,1,1,0,0,0,0,0,0.0528547340778676,0.0538543972237068,0.0556927173560833,6
"gen16_0025",0.06482,0.121977,0.078375,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0528712632935737,0.144914076487645,0.057423717643965,9
"gen16_0031",0.078689,0.121827,0.079234,1,1,0,1,0,1,1,1,0,0,0,0,0,0.0528847900942849,0.0483440019473821,0.0556787601847489,6
"gen16_0008",0.094842,0.121583,0.084819,1,1,0,1,1,0,1,1,0,0,0,0,0,0.0528979254538578,0.0564439029976359,0.055207643963707,6
"gen16_0033",0.078822,0.119728,0.077305,1,1,1,1,0,1,1,1,0,0,0,0,0,0.0529232308406446,0.0538073496334999,0.0556459668418522,7
"gen16_0024",0.150923,0.126875,0.086074,1,1,1,1,0,1,1,1,0,0,0,0,0,0.0530587776765439,0.0634087754309389,0.0555382447563843,7
"gen16_0013",0.05393,0.126186,0.084426,1,1,0,1,1,0,1,1,0,1,0,0,0,0.0531572479141075,0.0926589723536928,0.056966921105346,7
"gen16_0026",0.071441,0.121596,0.07765,1,1,0,1,0,1,1,1,0,1,0,0,0,0.0533991769177852,0.0769911527770127,0.0559601903498385,7
"gen16_0063",0.075368,0.128545,0.088979,1,1,1,1,0,1,1,0,0,0,0,0,0,0.0535580656739811,0.0420417538465576,0.0573225467306496,6
"gen16_0005",0.13652,0.11669,0.07841,1,0,0,1,0,1,1,1,0,1,0,0,0,0.0536390133038302,0.0648014826537732,0.0564229566705525,6
"gen16_0006",0.076713,0.121047,0.109685,1,1,0,1,0,1,1,1,0,1,0,0,0,0.0536744356412759,0.074668819792483,0.057045587361396,7
"gen16_0054",0.05961,0.122786,0.080478,1,1,0,0,0,1,1,1,0,0,0,0,1,0.0538023621860343,0.046487059281056,0.0593979209521078,6
"gen16_0050",0.077137,0.121007,0.076614,1,1,0,1,1,1,1,0,0,0,0,0,0,0.0562148040233661,0.0550183250278204,0.0593225097845322,6
"gen16_0046",-0.92411,0.125982,0.081963,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0566669185141507,0.0243642221219632,0.0620144426922528,7
"gen16_0057",0.106826,0.807105,0.081914,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0612909105634767,0.363325322026585,0.0648535253561146,7
"gen16_0044",0.105009,0.491857,0.083311,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0614895657239655,0.368477832786734,0.0655756082766456,8
"gen16_0022",-2.030843,0.120946,0.07985,1,1,0,1,1,0,1,1,0,0,0,0,0,0.088653944312908,0.00498926729041152,0.0883982226742745,6
"gen16_0034",0.138366,0.119979,0.077322,0,1,0,1,1,1,0,1,0,1,0,0,1,0.093158117682846,0.087656266007543,0.10864012663206,7
"gen16_0003",0.153784,0.125178,0.08066,1,0,1,1,0,1,0,1,0,0,0,0,1,0.0985920070562949,0.0424075389974081,0.110893156211365,6
"gen16_0004",0.100357,0.130412,0.08868,1,1,0,1,0,1,0,1,0,0,0,0,1,0.0999855489594711,0.0504746671871307,0.11051450691179,6
"gen16_0023",0.103218,0.128715,0.895931,1,1,1,1,0,1,1,1,0,0,0,0,1,0.10400623611442,0.0145577546228567,0.113430503646483,8
"gen16_0058",0.095671,0.126344,0.896794,0,1,0,1,1,1,1,1,0,1,0,0,0,0.106038874025362,0.0176108657309055,0.119031937095872,7
"gen16_0061",-1.107511,0.127715,0.944831,1,1,0,1,1,1,1,1,0,0,0,0,0,0.124698577492572,0.00727689695443078,0.132005743109359,7
"gen16_0062",-2.787304,0.128883,0.08885,1,1,0,1,0,1,1,1,0,0,0,0,1,0.179542340978698,0.00233768117417937,0.177568948058722,7
