"Par1","Par2"
4,13
10,15
11,4
12,8
3,10
4,2
8,6
11,8
14,7
4,1
4,5
15,8
4,14
13,9
16,7
1,6
8,11
16,3
3,12
5,7
4,14
5,13
12,13
15,7
15,8
12,16
4,15
16,11
8,13
4,13
7,5
4,15
6,8
9,2
8,11
14,9
2,3
9,10
5,13
16,7
6,1
6,2
2,6
9,2
4,2
14,16
13,8
12,8
