"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen8_0029",-0.054724,0.153671,0.081758,1,1,0,1,0,1,1,1,0,0,0,0,1,0.0522335176451495,0.0722588534352287,0.0582935472600063,7
"gen8_0064",0.013276,0.119062,0.093962,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0522715916898891,0.0721060041776598,0.0561998341125095,7
"gen8_0019",-0.080354,0.136021,0.078212,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0525512483709538,0.0807428927030479,0.0566301697408367,8
"gen8_0032",0.01064,0.119984,0.078655,0,1,1,1,1,0,1,1,0,0,1,0,0,0.0527238715519237,0.0725730134147777,0.0559684194301911,7
"gen8_0047",-0.015408,0.111463,0.08966,1,0,0,1,1,1,1,1,0,0,0,0,0,0.0527819694145385,0.0553929436698851,0.0569446645474557,6
"gen8_0024",-0.067633,0.133685,0.101874,1,1,0,1,1,1,1,1,0,0,0,0,1,0.0527860959105956,0.0945805718498819,0.0584465438060788,8
"gen8_0026",0.005088,0.118642,0.07411,1,1,1,1,0,0,1,1,0,0,1,0,0,0.0528303020939494,0.0526483515056013,0.0554549551966901,7
"gen8_0002",0.004441,0.118633,0.079311,0,1,0,1,0,1,1,1,0,0,1,0,1,0.0528647149638607,0.062811597718221,0.0597894951118827,7
"gen8_0058",0.108046,0.118882,0.06388,1,1,0,1,1,1,1,1,0,0,1,0,1,0.0528666264504631,0.12201649877223,0.0588178039628138,9
"gen8_0062",0.233334,0.122611,0.076817,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0529211556411043,0.0376949225097712,0.0544836982515479,5
"gen8_0004",0.731008,0.127714,0.07445,1,1,0,1,1,0,1,1,0,1,0,0,0,0.0529970528614845,0.150842863466142,0.0583078891401381,7
"gen8_0017",0.012573,0.118328,0.073443,1,1,0,1,1,0,1,1,0,0,0,0,0,0.0530023215570911,0.0568067928896578,0.0552951837631744,6
"gen8_0048",0.008655,0.121383,0.089694,1,1,0,1,1,0,1,1,0,0,0,0,0,0.0530114298431621,0.0522679684413057,0.0555382815309728,6
"gen8_0043",0.258557,0.136555,0.081854,1,1,0,1,1,0,1,1,0,0,0,0,1,0.0530419672763688,0.095912596911647,0.0568204572241986,7
"gen8_0030",-0.021817,0.144015,0.105855,1,1,0,1,1,1,1,1,0,0,0,0,1,0.0530497858662767,0.0988806166764722,0.0582444673639972,8
"gen8_0007",0.057178,0.045303,0.08107,0,1,1,1,1,0,1,1,0,0,0,1,0,0.0530657744139788,0.0331630401289815,0.0576041024528144,7
"gen8_0049",0.493007,0.142821,0.080868,1,0,1,1,1,0,1,1,0,0,0,0,0,0.0530685820538439,0.0999594858487544,0.0551469468259453,6
"gen8_0006",-0.085889,0.140776,0.111512,1,1,0,1,1,1,1,1,0,0,0,0,1,0.0531485104238863,0.0957214577156327,0.0586880308615173,8
"gen8_0040",0.001251,0.274885,0.077489,0,1,0,1,0,0,1,1,0,0,0,0,1,0.0532219117709277,0.0800483800651645,0.05679804758357,5
"gen8_0008",0.819427,0.119786,0.057858,1,0,0,1,1,0,1,1,0,1,0,0,0,0.0532272327099656,0.13568910674475,0.0568470174771865,6
"gen8_0009",0.005036,0.119251,0.064078,1,1,1,1,0,0,1,1,0,0,0,0,0,0.0532341312898346,0.0384055039699964,0.0549509176792198,6
"gen8_0044",0.386562,0.131935,0.104108,1,1,0,1,1,1,1,1,0,1,1,0,0,0.0532518330098015,0.178178373720046,0.0577096824442484,9
"gen8_0021",0.050509,0.117501,0.079725,0,1,0,1,0,1,1,1,0,0,1,0,0,0.0532951808886799,0.0492332117822808,0.0574062471696588,6
"gen8_0011",-0.015497,0.255971,0.078042,0,1,0,1,0,1,1,1,0,0,0,0,0,0.0533007248729458,0.0701111018534417,0.0564889648540014,5
"gen8_0041",0.669843,0.123977,0.068846,1,0,0,1,1,1,1,1,0,1,0,0,0,0.0533028569338434,0.168277340330488,0.0571235813387876,7
"gen8_0036",0.023917,0.182108,0.087177,0,1,1,1,0,1,1,1,0,0,0,1,0,0.0533102815346485,0.0918211656869382,0.055245106007207,7
"gen8_0012",0.031096,0.136046,0.102441,0,1,0,1,1,0,1,1,0,0,1,0,0,0.0533158361832671,0.0678775835059404,0.0568979468523022,6
"gen8_0053",0.014261,0.136024,0.104454,1,1,0,1,1,1,1,1,0,1,0,0,1,0.0533201472646072,0.133638020288686,0.0602652650907421,9
"gen8_0014",0.039975,0.140746,0.084441,0,1,1,1,1,0,1,1,0,0,0,1,0,0.0533733092747744,0.088258825356833,0.0564406459327381,7
"gen8_0015",0.062472,0.145705,0.0821,0,1,1,1,1,0,1,1,0,0,0,1,0,0.0533801124807254,0.0949065450653041,0.0561202271338221,7
"gen8_0054",-0.042972,0.138104,0.088128,0,1,1,1,1,0,1,1,0,0,0,0,0,0.0534130621880533,0.0581022495078602,0.0561673138789128,6
"gen8_0045",0.012041,0.127445,0.110822,0,1,1,1,0,1,1,1,0,0,0,0,0,0.0534278429654749,0.0452168533570896,0.0568997662949014,6
"gen8_0034",-0.002542,0.123777,0.08785,1,0,0,1,1,0,1,1,0,0,0,0,0,0.0534452575215992,0.0487888231506996,0.0557851579524216,5
"gen8_0023",-0.03787,0.130627,0.099273,1,0,0,1,1,1,1,1,0,0,1,0,0,0.0535064463389091,0.0822048757861385,0.0570539150207584,7
"gen8_0039",-0.0074,0.151489,0.076654,0,1,0,1,0,1,1,1,0,0,0,0,0,0.0535209645587829,0.0405907008812683,0.0566579139906971,5
"gen8_0051",0.012244,0.178868,0.074979,0,1,0,1,0,1,1,1,0,1,1,0,1,0.053531723238458,0.135259915408248,0.0608492996764362,8
"gen8_0059",-0.005768,0.155276,0.072929,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0535367607791169,0.0343973585140228,0.0557212153019409,4
"gen8_0020",0.051643,0.138107,0.11437,0,1,0,1,1,0,1,1,0,0,0,1,1,0.0536227069422762,0.0979856928099326,0.0580844943648702,7
"gen8_0052",0.01361,0.178032,0.097113,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0537954508280184,0.0400818848555357,0.0557089819366274,4
"gen8_0028",0.748125,0.13385,0.073864,0,1,0,1,1,0,1,1,0,0,0,1,1,0.0540162988663129,0.167920848920782,0.0559362627705639,7
"gen8_0031",0.009556,0.127486,0.094419,1,1,0,1,0,0,1,1,0,1,0,0,0,0.0540559856188711,0.0609903150531977,0.0558327033294808,6
"gen8_0037",0.017511,0.180761,0.084671,0,1,1,1,1,0,1,1,0,0,0,1,0,0.0541117049676632,0.109278963615849,0.0561055765706103,7
"gen8_0046",0.008155,0.014117,0.062252,1,1,0,1,1,0,1,1,0,0,1,0,0,0.0550123643624368,0.0160806626679303,0.0586949387774028,7
"gen8_0038",0.03897,0.159975,0.181141,0,1,0,1,0,1,1,1,0,0,1,0,0,0.0550815282548664,0.0590181836301707,0.0616200691263893,6
"gen8_0061",0.595441,0.154085,0.057142,0,0,0,1,1,0,1,1,0,0,0,0,1,0.0551224891202596,0.0848533322875831,0.0611416784787838,5
"gen8_0016",0.016506,0.19999,0.095991,0,0,0,1,0,1,1,1,0,0,0,0,0,0.0554871765218041,0.0427864217766315,0.0612536263039268,4
"gen8_0055",0.010433,0.329375,0.095358,0,1,1,1,0,0,1,1,0,0,1,1,0,0.0561542589060395,0.143469738903114,0.0582924862442895,7
"gen8_0057",0.715822,0.119537,0.128138,0,0,0,1,0,0,1,1,0,1,0,0,0,0.0567974180706872,0.0467895927212686,0.0620812202318139,4
"gen8_0003",0.012861,0.878109,0.089719,1,1,0,1,1,0,1,1,0,0,0,0,0,0.0602487038419065,0.320265387323688,0.0638255438825052,6
