"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen12_0045",0.059548,0.122526,0.080252,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0521279641941191,0.112791856994953,0.0570281914298319,8
"gen12_0060",0.050473,0.132034,0.090465,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0521991535242317,0.0781065100229568,0.0559355294580327,7
"gen12_0037",0.048878,0.130686,0.088895,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0522098763639309,0.0775504934158842,0.0559374745767374,7
"gen12_0028",0.131748,0.114016,0.075139,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0522170835881088,0.0876987873469511,0.0558319460754303,8
"gen12_0023",0.154289,0.113506,0.077359,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0522339866769009,0.0759635743247867,0.0557929491775603,7
"gen12_0002",0.157878,0.113654,0.072412,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0522505012494614,0.0786103164263097,0.0557968934944763,7
"gen12_0059",0.016979,0.133755,0.083811,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0522591505666106,0.0789102080985572,0.0560620215503863,7
"gen12_0064",0.066255,0.13776,0.078133,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0522607144171223,0.080191747078705,0.0560566724637737,7
"gen12_0015",0.013276,0.119062,0.093962,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0522715916898891,0.0680139256583738,0.0561998341125095,7
"gen12_0022",0.062544,0.119236,0.076438,1,1,0,1,1,1,1,1,0,0,0,0,1,0.0522739785281277,0.100961055376684,0.05784600817292,8
"gen12_0047",0.000891,0.150313,0.077971,1,1,1,1,0,1,1,1,0,0,0,0,1,0.0522769372283936,0.0775589488138569,0.0582261599555877,8
"gen12_0053",0.112844,0.11742,0.083851,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0522787469345653,0.115940566473148,0.0574797823639851,9
"gen12_0026",0.089852,0.119735,0.074616,1,1,0,1,1,1,1,1,0,0,0,0,1,0.0522886305571085,0.102749749841309,0.0577548338442462,8
"gen12_0018",0.103008,0.115706,0.072202,1,1,1,1,1,1,1,1,0,0,0,0,1,0.0522947124318406,0.106188957614731,0.0577350013917567,9
"gen12_0035",0.07905,0.121518,0.080902,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0522996907794685,0.0799074459207247,0.0559060490773243,8
"gen12_0006",0.103818,0.119413,0.07261,1,1,0,1,1,1,1,1,0,0,0,0,1,0.0523046376496748,0.0996880892258209,0.0577057962666002,8
"gen12_0043",0.02785,0.120413,0.080851,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0523150065125002,0.0780746263792047,0.0560477609246539,8
"gen12_0007",0.088814,0.116913,0.071841,1,1,1,1,1,1,1,1,0,0,0,0,1,0.0523171427789534,0.110046397564199,0.0577603807835156,9
"gen12_0008",-0.007017,0.129823,0.080699,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0523388732922835,0.0761024268819451,0.0561637972944243,7
"gen12_0009",0.026252,0.122825,0.090626,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0523461718358396,0.107403456181678,0.0575207175578796,8
"gen12_0027",0.108124,0.127907,0.078094,0,1,1,1,1,1,1,1,0,0,0,0,0,0.0523520787234382,0.0863076688938871,0.0561430393107631,7
"gen12_0011",-0.015707,0.07544,0.080186,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0523541039432653,0.0638339194097342,0.0582734741691677,8
"gen12_0036",0.058343,0.126883,0.080584,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0523613139192567,0.0835475761094816,0.0559591168525369,8
"gen12_0042",0.039694,0.13077,0.081592,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0524004149672263,0.088135725376883,0.0560689383795007,8
"gen12_0016",0.119475,0.129463,0.077897,1,1,0,1,1,1,1,1,0,0,0,0,1,0.0524018291955403,0.10983660748834,0.0575628719032114,8
"gen12_0063",0.110997,0.130119,0.080362,1,1,0,1,1,1,1,1,0,0,0,0,1,0.0524174532647153,0.105148711334442,0.0575627253831374,8
"gen12_0014",0.077992,0.129499,0.078024,1,1,1,1,1,1,1,1,0,1,0,0,0,0.0524177718115839,0.130683424776585,0.057645579333393,9
"gen12_0048",0.0214,0.133904,0.078619,1,0,1,1,1,1,1,1,0,0,0,0,0,0.0524491492803311,0.0817396302196411,0.0560204258651699,7
"gen12_0050",0.12119,0.118739,0.072581,0,0,1,1,1,1,1,1,0,0,0,0,0,0.05244939595005,0.0699872285781064,0.0557862875450692,6
"gen12_0039",0.046715,0.1324,0.090932,1,1,1,1,1,1,1,1,0,0,0,0,0,0.0524512561476461,0.0938774211230238,0.0561513110606174,8
"gen12_0038",0.018574,0.135103,0.085381,1,1,0,1,1,1,1,1,0,1,0,0,0,0.0524552136914227,0.112843120167882,0.0573128750073017,8
"gen12_0030",0.442388,0.12952,0.078838,1,0,0,1,1,1,1,1,0,0,0,0,0,0.0524702446815941,0.0940516062436975,0.0564052349518052,6
