"Par1","Par2"
1,5
13,7
14,12
8,2
8,10
16,15
2,12
3,5
7,2
6,10
13,16
16,14
9,16
3,1
10,13
1,10
12,11
5,15
8,11
14,8
14,3
12,8
8,9
3,9
11,8
3,7
9,6
10,12
13,10
9,11
3,6
14,11
4,5
3,9
9,7
3,15
10,2
4,16
14,6
14,1
13,8
3,11
11,1
3,12
11,1
10,12
5,10
8,1
