"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen6_0042",-0.096226,0.101099,0.079635,0,1,1,1,0,1,1,1,0,0,1,0,0,0.0529440005069642,0.0457781630294344,0.0571527726217574,7
"gen6_0020",0.014963,0.140756,0.115456,0,1,0,1,1,1,1,1,0,0,0,0,0,0.0530129111728379,0.0652687892163772,0.0571997588577629,6
"gen6_0049",0.819427,0.119786,0.057858,1,0,0,1,1,0,1,1,0,1,0,0,0,0.0532272327099656,0.139166874545266,0.0568470174771865,6
"gen6_0001",0.009348,0.15691,0.076101,0,1,0,1,0,0,1,1,0,0,0,0,1,0.0532887741976494,0.0530660545258428,0.0563976974021274,5
"gen6_0004",0.01516,0.128219,0.108996,0,1,0,1,1,1,1,1,0,0,1,0,0,0.0533235631017016,0.0774873925148653,0.0572376556186559,7
"gen6_0031",0.062472,0.145705,0.0821,0,1,1,1,1,0,1,1,0,0,0,1,0,0.0533801124807254,0.101034525344338,0.0561202271338221,7
"gen6_0002",0.037891,0.385893,0.09592,0,1,0,1,0,1,1,1,0,0,0,0,0,0.0534357883190766,0.0982530529989735,0.0570279888968215,5
"gen6_0021",0.033869,0.372546,0.090147,0,1,0,1,0,1,1,1,0,0,1,0,0,0.053487290175984,0.119583782736031,0.0580701414370847,6
"gen6_0017",-0.147816,0.201485,0.074866,0,1,0,1,0,0,1,1,0,0,0,0,0,0.0535504875268045,0.0397069655117644,0.0555324782355163,4
"gen6_0046",0.048263,0.172017,0.100312,0,1,0,1,0,0,1,1,0,0,0,0,1,0.0536767514848578,0.0528721124025658,0.0566572889979174,5
"gen6_0027",-0.146621,0.138246,0.094925,1,0,1,1,1,0,1,1,0,1,0,0,0,0.0537945117052324,0.0824836839856025,0.0581596810479667,7
"gen6_0047",-0.06334,0.140603,0.122407,1,0,0,0,1,1,1,1,0,0,0,0,0,0.0539237443429721,0.0430072544402382,0.0580524192817898,5
"gen6_0050",0.191055,0.124514,0.100358,0,1,1,0,1,1,1,1,0,0,0,1,0,0.0539738660644284,0.0833968621949764,0.0545229518689237,7
"gen6_0019",-0.14731,0.157804,0.024717,1,1,0,1,0,0,1,1,0,1,0,1,1,0.0540077083131224,0.106771206152346,0.055800336172029,8
"gen6_0044",-0.008528,0.152256,0.109898,1,0,0,1,1,0,1,1,0,0,0,0,1,0.0541267743745918,0.0766932937474003,0.0588686990031984,6
"gen6_0036",0.190027,0.373102,0.11346,1,1,0,1,0,1,1,1,0,0,0,0,0,0.0541809467851395,0.137080276372271,0.0579154937278674,6
"gen6_0029",0.104327,0.411849,0.122169,0,1,0,1,0,1,1,1,0,0,0,0,0,0.0542085206195658,0.107298652266863,0.0586947304660993,5
"gen6_0009",1.038076,0.131169,0.105473,1,1,0,0,1,1,1,1,0,0,0,0,0,0.0543142107956806,0.108312417248199,0.0564351158203055,6
"gen6_0058",-0.119711,0.341,0.103615,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0543960348112419,0.0732022476196151,0.0554393321026503,5
"gen6_0010",-0.153708,0.139066,0.029832,1,0,0,1,1,0,1,1,0,1,0,0,1,0.0544486882206971,0.0925802375012226,0.0592706330105607,7
"gen6_0011",0.111853,0.412298,0.088596,0,1,1,1,0,1,1,1,0,0,0,0,0,0.0545089667638704,0.13853822159855,0.0573146686959355,6
"gen6_0038",0.002963,0.406329,0.082575,1,0,1,1,0,1,1,1,0,0,1,0,0,0.0546177060180318,0.166064973682301,0.0585309404033422,7
"gen6_0028",-0.154133,0.123768,0.062655,1,0,0,0,1,0,1,1,1,0,0,0,1,0.0546880595960786,0.0658275769767266,0.0596755308994523,6
