"Par1","Par2"
12,9
7,1
16,12
6,4
1,14
11,1
15,6
6,11
6,9
2,7
14,9
9,1
9,14
8,2
3,12
9,4
9,5
2,16
16,9
6,8
8,4
9,10
10,9
8,13
11,9
2,12
3,13
16,3
13,11
2,7
16,5
15,16
14,8
16,4
10,6
12,1
3,10
14,3
10,8
10,16
1,10
3,5
7,12
12,10
2,3
5,3
9,2
3,12
