"Par1","Par2"
11,14
2,1
1,14
6,4
2,7
4,9
7,16
6,2
13,9
10,15
1,6
6,2
10,11
2,5
14,9
14,4
16,2
16,13
9,4
13,3
12,8
5,1
6,4
11,2
14,8
15,12
13,8
7,12
9,7
15,13
3,11
15,5
3,2
8,6
5,11
1,15
7,6
9,10
8,15
2,8
15,16
16,3
12,2
7,12
4,7
7,14
10,9
15,2
