"Par1","Par2"
4,15
8,11
11,4
12,1
6,3
6,12
11,3
15,9
12,4
1,6
5,4
6,7
5,12
8,5
12,16
15,12
10,11
4,13
3,7
10,5
12,5
13,10
9,1
16,3
1,9
16,3
10,9
2,15
11,9
16,4
12,15
5,14
12,15
11,6
3,13
7,16
7,14
16,15
8,2
11,8
7,8
3,9
1,14
5,7
12,6
2,12
13,5
11,16
