"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen3_0001",15,1,1,1,1,1,1,1,1,1,1,0,0,1,0.059292704138663,0.0312693266155014,0.0625998180886241,11
"gen3_0055",16,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0593189957189538,0.0556012348401311,0.0630647116610159,12
"gen3_0026",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0431959130783292,0.0625015809124899,13
"gen3_0043",15,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0593369217800122,0.0510713872450859,0.0625015809124896,12
"gen3_0032",19,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0594650488366788,0.0430641858105132,0.0630890601122704,12
"gen3_0060",8,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0595734307845226,0.0416947530502768,0.0615128228020236,12
"gen3_0002",12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0596376479398353,0.0465290482961087,0.0629519509365655,13
"gen3_0034",12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0596376479398353,0.0403480424631187,0.0629519509365655,13
"gen3_0025",16,0,1,1,1,1,1,1,1,1,1,0,0,1,0.0596687757028483,0.0474348427408836,0.0627662056108717,10
"gen3_0042",13,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0597184792443482,0.046547769733404,0.0624002488554902,12
"gen3_0054",14,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0597365471096783,0.0405365923104683,0.0626859212278804,10
"gen3_0003",9,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0597382283071712,0.0513491911035995,0.062102680192186,12
"gen3_0046",9,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0597382283071712,0.0463534452592439,0.062102680192186,12
"gen3_0021",6,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0597896782554326,0.0443907249364408,0.0621735927735481,11
"gen3_0004",14,0,1,1,0,1,1,1,1,1,1,1,1,1,0.059845447237916,0.0472888413973305,0.0621799152253298,11
"gen3_0050",5,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0598644256037598,0.0458595000973043,0.0619337709675884,10
"gen3_0019",6,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0599666361013177,0.0470354853934367,0.0619609984317159,10
"gen3_0005",6,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0599757450396086,0.035908020983822,0.0615978748012523,12
"gen3_0017",27,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0599799256112704,0.0446849665984414,0.0627801072306314,13
"gen3_0031",30,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0600201491492572,0.038222289511126,0.0628910656054711,11
"gen3_0009",16,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0600397045578442,0.0405775860554604,0.0630957490137484,11
"gen3_0044",13,0,1,1,1,1,1,1,1,1,0,1,1,1,0.0600853690873881,0.0468876747542785,0.0629061873551636,11
"gen3_0037",8,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0602084413135614,0.0444183501692943,0.0626714262770031,9
"gen3_0007",9,1,1,1,1,1,1,1,1,0,0,1,1,1,0.0602189717272421,0.0416485116970966,0.0620009392721675,11
"gen3_0016",12,0,1,1,0,1,1,1,1,1,1,1,0,1,0.0602631337295175,0.0436037714177964,0.0621493560017287,10
"gen3_0038",7,1,1,1,1,1,1,1,1,0,0,1,1,1,0.0602656716155876,0.0362786280513005,0.061991749739232,11
"gen3_0020",16,0,1,1,1,1,1,1,1,0,0,1,1,1,0.0602807517954413,0.0470992458252498,0.0632194531562714,10
"gen3_0008",16,0,1,1,1,1,1,1,1,1,0,1,1,1,0.06031634407726,0.0488503460793163,0.0628919969575054,11
"gen3_0036",6,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0603205770188564,0.0320592719666816,0.0608947891560831,11
"gen3_0059",13,1,1,1,0,1,1,1,1,1,1,0,0,1,0.0603237680162327,0.0373516995243612,0.0617683877342771,10
"gen3_0010",6,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0603483561873029,0.0378109479271857,0.0617272656322037,10
"gen3_0040",5,1,1,0,1,1,1,1,1,1,1,1,0,1,0.060375993023893,0.0310388575902911,0.0618075896109443,11
"gen3_0048",21,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0603870310290241,0.0439785845053372,0.0620476558188523,12
"gen3_0011",21,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0603945927981389,0.0528961637719418,0.0630169141326855,10
"gen3_0056",21,0,1,1,1,1,1,1,1,1,0,0,1,1,0.0603945927981389,0.0425604539601005,0.0630169141326855,10
"gen3_0039",22,0,1,1,0,1,1,1,1,1,1,1,0,1,0.060411181794105,0.0458462038648406,0.0628992251780929,10
"gen3_0033",19,0,1,1,1,1,1,1,1,0,0,0,1,1,0.0604627955691044,0.0369863799892815,0.063412442895984,9
"gen3_0015",9,1,1,1,0,1,1,1,1,1,1,1,1,0,0.0604918742409036,0.0407839762366352,0.0619868325034236,11
"gen3_0029",19,0,1,1,1,1,1,1,1,1,0,1,0,1,0.0605098528033391,0.0465959252594807,0.0633098769612296,10
"gen3_0027",19,1,1,1,1,1,1,1,1,1,0,0,1,1,0.060535832676081,0.0374621477968358,0.062080348427368,11
"gen3_0057",19,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0605358326760812,0.0401085004039997,0.0620803484273681,12
"gen3_0053",18,1,1,1,1,1,1,1,1,1,0,1,1,1,0.060571574176335,0.0376262739398859,0.0620275050986362,12
"gen3_0062",11,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0606024664871206,0.0369482273154754,0.0613722810802812,11
"gen3_0028",13,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0606869589596155,0.0252988012217118,0.0617255403522518,12
"gen3_0041",20,0,1,1,1,0,1,1,1,1,0,0,1,1,0.0606887170258875,0.0402582953320784,0.0645628124094826,9
"gen3_0047",20,0,1,1,1,1,1,1,0,1,0,0,1,1,0.060693588345395,0.0243275194280717,0.0636349967106545,9
"gen3_0012",20,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0607189157382751,0.0353662913230268,0.0632597940138827,11
"gen3_0045",15,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0607419901438342,0.0365153553478355,0.0626611076904836,10
"gen3_0049",22,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0607706451657968,0.037775846862993,0.0626090790779779,10
"gen3_0035",6,1,1,1,0,1,1,1,1,0,1,0,1,1,0.0608482263839559,0.0429582381864262,0.0622837679995317,10
"gen3_0063",6,1,1,1,1,0,1,1,1,1,1,0,1,1,0.0608528993093068,0.0386093860355292,0.0622550570665178,11
"gen3_0030",16,1,1,1,1,1,0,1,1,1,1,0,1,1,0.060985306368772,0.0339093491578926,0.063391182655568,11
"gen3_0051",8,1,1,1,0,1,1,1,1,1,0,0,1,0,0.06106116838615,0.042957063785154,0.0613831241990191,9
"gen3_0013",6,0,1,1,0,1,1,1,0,1,1,0,1,1,0.0611814202768784,0.0232421007988371,0.0618889856302906,9
"gen3_0018",9,1,1,1,0,1,1,1,1,0,0,0,1,1,0.0612468520466559,0.0403337118358043,0.0625773452243646,9
"gen3_0064",11,0,1,1,0,1,1,1,1,0,1,1,0,1,0.0613644046456084,0.0374444120660072,0.0630907001055727,9
"gen3_0061",16,0,1,1,1,0,1,1,0,0,0,0,1,1,0.0614920414281911,0.030450586846211,0.0652488446115502,7
"gen3_0052",7,1,1,1,0,1,0,1,1,0,0,1,1,1,0.0618718054658546,0.0255170791349014,0.062248987459498,9
"gen3_0022",6,1,1,1,0,1,1,1,1,1,0,1,0,1,0.0622043253336572,0.0352845629245067,0.0604100592130356,10
"gen3_0014",6,1,1,1,0,1,1,1,1,1,0,0,0,1,0.0622043253336579,0.0338999457387159,0.0604100592130357,9
"gen3_0023",7,1,1,0,0,0,1,1,1,1,1,1,1,0,0.0628373973664029,0.0382301818323951,0.064187106687074,9
"gen3_0058",12,0,1,0,0,1,1,1,0,0,1,1,1,1,0.066895414910558,0.0266515535317087,0.0714304043081428,8
"gen3_0024",8,1,1,1,0,1,1,0,1,1,1,0,1,1,0.100751589786129,0.0391910106669849,0.112712020897541,10
"gen3_0006",11,0,1,1,1,1,1,0,1,0,1,1,1,1,0.105091800776509,0.0377006099749023,0.118868350109941,10
