"Par1","Par2"
13,4
12,13
2,10
15,1
5,15
9,11
6,15
3,5
7,9
10,13
8,14
1,11
3,13
7,1
16,9
7,5
16,9
9,14
15,16
12,6
10,14
16,2
1,7
10,4
3,15
7,9
12,11
3,11
5,9
14,5
4,16
14,1
3,14
15,12
14,15
7,13
5,1
6,3
6,16
1,6
10,15
5,6
14,1
9,16
5,11
15,14
7,3
16,2
