"Par1","Par2"
13,5
2,12
13,3
2,5
14,8
10,6
12,6
9,12
7,6
6,8
7,10
6,5
2,7
7,12
12,3
9,16
11,8
7,1
10,2
14,13
3,12
3,10
7,11
16,5
1,4
4,5
7,1
7,12
13,6
9,7
11,2
14,16
11,8
11,6
7,16
14,11
11,12
11,5
14,7
4,8
11,13
1,8
2,14
3,15
10,8
13,5
8,5
11,5
