"NAMES","Mean.Train.MAE","Mean.Train.RMSE","Mean.Train.MAPE","Mean.Train.MBE","Mean.Valid.MAE","Mean.Valid.RMSE","Mean.Valid.MAPE","Mean.Valid.MBE","Mean.Test.MAE","Mean.Test.RMSE","Mean.Test.MAPE","Mean.Test.MBE","Mean.Size.Model","Mean.Num.Features","Sd.Train.MAE","Sd.Train.RMSE","Sd.Train.MAPE","Sd.Train.MBE","Sd.Valid.MAE","Sd.Valid.RMSE","Sd.Valid.MAPE","Sd.Valid.MBE","Sd.Test.MAE","Sd.Test.RMSE","Sd.Test.MAPE","Sd.Test.MBE","Sd.Size.Model","Sd.Num.Features"
"gen2_0001",0.0562688206449829,0.0788922455652084,Inf,-0.000442506406536973,0.06031634407726,0.0854581335835534,Inf,-0.00061139046919863,0.0628919969575054,0.0845185617011502,18.6750455677963,0.0124398984919871,0.0462362720779254,11,0.00104843102403149,0.00163429380847065,NA,8.36154607379518e-05,0.00226581175772016,0.00476026713291009,NA,0.00570672133904408,NA,NA,NA,NA,NA,NA
"gen2_0002",0.0569891064288016,0.0793427388294463,Inf,-0.000312518703016225,0.0604281480889835,0.0859665399586624,Inf,-0.00100818677258649,0.0608157282032346,0.0838434854119707,19.1906138624934,0.00281018103407782,0.0456348717362564,11,0.00198240369995881,0.00256471204281463,NA,0.000109270523010201,0.00259447828184798,0.00456583028219819,NA,0.00576608551849656,NA,NA,NA,NA,NA,NA
"gen2_0003",0.056114157024865,0.0781440968182141,Inf,-0.000325803516555524,0.0599757450396086,0.0856019657728584,Inf,-0.00087657645621991,0.0615978748012523,0.084231402361193,17.8042185529523,0.0099959435845977,0.03601400316783,12,0.00119603682444545,0.00129218506395847,NA,8.58963677189411e-05,0.00162871792520146,0.00380153200750554,NA,0.00618577152904416,NA,NA,NA,NA,NA,NA
"gen2_0004",0.057143154073708,0.079833072019149,Inf,-0.00045439061865201,0.0606450707187472,0.0861113983808864,Inf,-0.000510536663503243,0.0615975709703118,0.0845766073345134,19.5989661752547,0.00203942586647516,0.0427963698704096,8,0.000818633039052357,0.00133883806810587,NA,8.72244640234947e-05,0.00298744967203052,0.00499732714080058,NA,0.00554241269220136,NA,NA,NA,NA,NA,NA
"gen2_0005",0.0567063580390749,0.0792692767503353,Inf,-0.000458006973892782,0.0606500121477044,0.0859101210894865,Inf,-0.000635501608729232,0.0635017765632537,0.0858006152525296,18.906570588204,0.0121668687111813,0.0412215625655991,9,0.000875954364693344,0.00155136220589304,NA,8.12870856379606e-05,0.00257060264778947,0.00499821598623645,NA,0.0060108124410481,NA,NA,NA,NA,NA,NA
"gen2_0006",0.0582706854872721,0.0813827181995766,Inf,-0.000222222135559414,0.0614282968832365,0.0864485314479135,Inf,-0.000307949635219193,0.0623542863909204,0.0851227015095405,18.7148902747462,0.0100590223030322,0.0285529908427907,10,0.000974913015181358,0.0011577502502322,NA,9.26270878934855e-05,0.00311664776227969,0.00523697013166331,NA,0.00546173244951301,NA,NA,NA,NA,NA,NA
"gen2_0007",0.0576136683695623,0.081170503292505,Inf,-0.000296009520215717,0.0608094725036086,0.0860033231433048,Inf,-0.000218827971946885,0.064563079638357,0.0868259208924662,19.1805481814863,0.0147812014158734,0.0418818610959332,10,0.000941876405502183,0.00126819731318159,NA,6.6417659466006e-05,0.00229508277031804,0.00396846520952711,NA,0.00537570548050314,NA,NA,NA,NA,NA,NA
"gen2_0008",0.103568481798437,0.13217230542589,Inf,-0.00027608813413313,0.108285352909779,0.137797814102421,Inf,-0.000798811509997325,0.121675686485474,0.154337848323914,34.2846024275038,0.012667137218241,0.0268271907879858,8,0.00114468488627462,0.00118740799955215,NA,7.47873552901696e-05,0.00456785075263788,0.00517759834380179,NA,0.00442988627726536,NA,NA,NA,NA,NA,NA
"gen2_0009",0.0570429544883403,0.0795852277111775,Inf,-0.000526054728888107,0.0610559547339206,0.0864522083600792,Inf,-0.000841447967115264,0.0625066378151117,0.0854208483560673,19.8510719428153,0.0034130852113735,0.0398621995996323,8,0.0011107700218584,0.00155662573959925,NA,0.000110713072435609,0.00262201699096483,0.00476570996631648,NA,0.00549088987912681,NA,NA,NA,NA,NA,NA
"gen2_0010",0.0593018857148781,0.0819373428154335,Inf,-0.000398126138468467,0.062219136138652,0.0871532073815825,Inf,-0.00111814131861077,0.0630073794663833,0.0853762559433107,20.3056580705468,0.00512994123077522,0.0356376442774435,9,0.00104862659680152,0.00126242990733359,NA,5.97806364735533e-05,0.00217370525860057,0.0054477208148244,NA,0.00639606303018338,NA,NA,NA,NA,NA,NA
