"Par1","Par2"
10,3
14,16
2,7
11,15
14,1
7,16
7,12
15,1
13,15
13,4
16,12
16,4
16,12
12,5
7,3
3,15
5,9
1,14
10,12
13,10
6,16
10,9
16,8
1,14
10,11
10,3
8,7
11,16
8,10
14,5
15,11
4,8
3,15
1,8
9,13
7,6
13,16
13,12
9,5
10,9
16,6
4,12
9,4
12,13
12,2
14,2
4,7
15,1
