"Par1","Par2"
7,10
15,11
12,6
15,2
11,7
4,11
13,10
8,11
12,11
2,5
10,12
11,7
13,16
1,2
8,12
4,6
10,9
3,5
9,6
6,9
14,5
13,8
5,4
13,2
8,15
11,8
14,9
14,16
16,9
16,15
8,5
7,16
13,15
9,14
16,5
4,1
2,10
16,14
15,3
15,5
9,12
11,6
7,1
14,7
9,13
11,6
2,6
16,4
