"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen0_018",6,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0604281480889835,0.0462896266816541,0.0608157282032346,11
"gen0_023",20,0,1,1,1,1,1,1,1,1,0,1,1,0,0.0606500121477044,0.0456788017139591,0.0635017765632536,10
"gen0_039",11,0,1,1,0,1,1,1,1,1,0,0,1,1,0.0607832831625563,0.0446452152757844,0.0618389817151478,9
"gen0_025",6,1,0,1,1,1,1,1,1,0,1,1,0,1,0.0611432053788879,0.030052182323601,0.0622191251635937,10
"gen0_017",23,1,0,0,1,1,1,1,1,0,0,0,0,1,0.061380445557153,0.03563816654444,0.0640970219406383,7
"gen0_044",4,0,0,0,0,1,1,1,1,0,0,1,1,1,0.0616823320313276,0.0343472312436507,0.0633720593216481,7
"gen0_005",12,1,1,1,0,0,0,1,1,1,1,1,1,1,0.0620782187375118,0.0317757218207161,0.0628390435889814,10
"gen0_032",13,1,1,0,1,1,0,1,1,0,0,1,1,0,0.0620915232555442,0.0280203637618328,0.0622513173743034,8
"gen0_022",5,0,0,1,0,0,0,1,1,1,0,1,1,1,0.0621364626237703,0.0265621807068525,0.0638943091628913,7
"gen0_028",27,1,0,0,1,0,0,1,1,0,0,1,0,1,0.0622342374014921,0.0260322120371697,0.0651057978094358,6
"gen0_055",26,1,1,1,1,0,1,1,0,0,0,1,1,1,0.0623030847852283,0.0292475015147321,0.0653872550693407,9
"gen0_047",27,1,0,0,0,1,1,1,1,0,0,0,0,0,0.0624712593435843,0.032269385980754,0.0636044032193454,5
"gen0_027",1,1,1,0,0,0,0,1,1,0,0,1,0,1,0.0629246572132218,0.0168174735841574,0.0633619784342871,6
"gen0_041",3,1,1,1,0,0,1,1,0,1,1,1,1,0,0.0629886962653676,0.0322364718545462,0.064387069841109,9
"gen0_040",24,1,1,1,1,1,0,1,0,1,1,0,0,0,0.0630028439641922,0.0285364757670775,0.0665136036680022,8
"gen0_058",8,0,1,1,0,0,1,1,1,1,0,0,0,0,0.0632194293293887,0.0307126935506191,0.0649344252173121,6
"gen0_036",20,1,1,0,1,0,1,1,0,0,1,1,0,0,0.0634234166222092,0.0272836233444259,0.0690758615362481,7
"gen0_030",18,0,0,1,0,0,0,1,1,0,1,1,1,0,0.0634450292948359,0.0220570391354208,0.0656102466286674,6
"gen0_051",14,1,1,1,0,0,0,1,0,0,1,1,0,1,0.0640241632436572,0.0229643495854879,0.0661894041770092,7
"gen0_033",12,1,1,0,1,0,0,1,1,0,0,0,0,0,0.0641040144761671,0.0238120791079773,0.0662705626000174,5
"gen0_061",25,0,0,0,1,1,0,1,1,1,1,0,1,0,0.0642383459123149,0.0299388311945332,0.06655155229649,7
"gen0_031",21,1,1,0,1,0,0,1,0,1,1,0,1,1,0.0648214132273606,0.0221953819485229,0.0702007059528779,8
"gen0_043",10,1,0,1,0,0,1,1,0,1,0,1,0,0,0.0650175177917977,0.0312215920354855,0.0669454682976036,6
"gen0_049",28,0,1,0,1,0,0,1,0,0,1,1,0,1,0.0675457204366628,0.0140187992414374,0.0727202879106775,6
"gen0_053",21,1,0,0,0,1,1,1,0,1,1,0,1,1,0.0683618228973752,0.0331926564331286,0.0730163198429396,8
"gen0_063",16,0,0,1,1,1,1,1,0,1,0,1,1,0,0.0685295098211567,0.0400764373855336,0.0740993167114283,8
"gen0_037",18,1,1,0,0,0,0,1,0,1,0,0,0,1,0.0687854836740583,0.0125147714105287,0.0704782907324129,5
"gen0_016",2,1,1,0,0,0,0,1,0,1,0,0,0,0,0.0718652721238831,0.0221360447810934,0.0721726265897904,4
"gen0_010",25,0,0,1,1,1,0,1,0,0,1,0,1,1,0.072750602590275,0.0184949705739729,0.0782416557920535,7
"gen0_002",3,0,0,1,1,0,0,1,0,1,1,0,0,0,0.0735511012856726,0.0193615501711629,0.0800656591827101,5
"gen0_046",7,0,0,1,0,0,0,1,0,0,1,0,1,0,0.0775727574996145,0.0147288568089063,0.0811622158115774,4
"gen0_019",22,0,0,0,0,1,0,1,0,1,0,0,1,1,0.0798166483723725,0.00622464242563379,0.0811630340742868,5
"gen0_009",3,1,0,1,1,1,0,0,1,1,0,0,0,0,0.100235968418884,0.0355301234348469,0.114334805541991,6
"gen0_050",12,1,0,1,0,1,1,0,1,0,1,0,1,0,0.10064830160165,0.0378242581146976,0.113083045460381,7
"gen0_021",13,1,1,1,1,1,1,0,1,0,0,0,1,1,0.101542160455286,0.0267249082812047,0.119457369356689,9
"gen0_042",24,1,1,0,0,1,0,0,1,1,1,1,0,0,0.101629455783978,0.0325055335015596,0.114247641354431,7
"gen0_029",15,1,1,1,1,1,0,0,0,0,0,0,1,0,0.102722763049429,0.0213827799944291,0.119578480029345,6
"gen0_060",2,0,1,1,1,1,0,0,1,1,0,1,0,1,0.1041449178285,0.026332880920916,0.120238789936413,8
"gen0_006",22,0,1,0,1,1,0,0,1,0,1,1,0,0,0.104848445418658,0.0317982179001656,0.120766651121192,6
"gen0_003",29,0,1,1,1,1,1,0,1,0,1,1,0,1,0.104850625426806,0.0373645217610622,0.123418818659022,9
"gen0_056",16,1,0,1,1,1,1,0,0,0,0,0,0,0,0.104949166259864,0.0268383270762725,0.117335219625239,5
"gen0_057",15,1,1,0,1,0,0,0,1,1,1,0,0,1,0.105134747502966,0.0266516123567298,0.124845994564867,7
"gen0_015",15,1,1,0,1,1,1,0,0,0,0,0,1,0,0.107599498395852,0.0255336581490377,0.124805321514356,6
"gen0_054",27,0,1,1,0,1,1,0,0,1,1,1,0,0,0.108241469957152,0.0281065331012801,0.121711779885189,7
"gen0_026",17,0,1,0,0,1,0,0,1,1,0,1,1,1,0.108403537299848,0.032316063289883,0.121872644829181,7
"gen0_034",22,1,1,0,0,1,1,0,0,0,1,0,0,0,0.109260890426906,0.0201124285472923,0.124069410145764,5
"gen0_007",19,0,1,1,0,1,1,0,0,0,0,0,0,0,0.109903802444252,0.023856342645655,0.121610543423923,4
"gen0_020",26,0,0,1,1,0,1,0,1,0,1,0,1,1,0.110918132699087,0.0210207221758343,0.128709388715029,7
"gen0_059",30,0,1,1,1,0,1,0,0,1,1,1,0,1,0.111330801297651,0.0125033436352332,0.129003028038419,8
"gen0_052",9,1,0,0,1,0,0,0,0,0,1,1,1,0,0.112623736714155,0.0114826639668108,0.129040384874568,5
"gen0_001",30,1,0,0,1,0,1,0,0,1,1,0,1,0,0.112734592785989,0.0113482592045537,0.131047951591062,6
"gen0_048",18,1,0,1,0,0,0,0,0,1,0,1,1,1,0.115636499722332,0.015103762765787,0.127611479988093,6
"gen0_014",28,0,0,1,0,0,0,0,1,1,0,1,0,0,0.122328445505184,0.0091617626056203,0.136515163864886,4
"gen0_035",7,0,0,1,0,0,1,0,1,0,1,1,0,1,0.122868398343588,0.0111061648893094,0.137340578899261,6
"gen0_024",8,0,1,0,0,0,1,0,1,0,1,0,1,0,0.123190014850604,0.0216119578393022,0.134510328012063,5
"gen0_011",10,0,1,0,0,0,0,0,0,1,1,1,0,0,0.123819218563812,0.00736304469169517,0.138309654636086,4
"gen0_013",23,1,0,0,0,1,0,0,0,0,0,1,1,0,0.129131086094142,0.0131625519192839,0.136433667563213,4
"gen0_062",5,0,0,1,0,0,1,0,0,1,1,0,1,1,0.132394377921156,0.0222390299712541,0.151706518431948,6
"gen0_038",8,0,0,0,1,1,0,0,0,1,0,0,1,1,0.137994652436873,0.0175739748273261,0.165446860865691,5
"gen0_004",5,0,0,0,1,0,1,0,1,1,1,0,1,1,0.138531471050041,0.0190194597459323,0.165961960711043,7
"gen0_012",11,0,0,0,1,0,0,0,1,0,0,1,0,1,0.139209464955559,0.00793851785485041,0.163444987299723,4
"gen0_064",19,0,0,0,1,1,1,0,0,1,0,1,0,0,0.139444032840896,0.0195502862640513,0.163790455887177,5
"gen0_008",10,0,0,0,0,1,1,0,0,0,1,1,0,1,0.153359022764352,0.0128067272809534,0.176438203853037,5
"gen0_045",17,0,0,0,0,0,1,0,1,0,0,0,1,1,0.162910988512261,0.00559363556112318,0.188581948560306,4
