"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen9_0003",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.04107540987435,0.0633206209667916,12
"gen9_0004",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.043619523626562,0.0633206209667916,12
"gen9_0008",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0465447846218103,0.0633206209667916,12
"gen9_0009",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0506019489000184,0.0633206209667916,12
"gen9_0011",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.04988284079903,0.0633206209667916,12
"gen9_0012",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0458488614623276,0.0633206209667916,12
"gen9_0013",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0504852608239385,0.0633206209667916,12
"gen9_0015",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0478650794091199,0.0633206209667916,12
"gen9_0016",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0452622294583773,0.0633206209667916,12
"gen9_0018",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0493739193321661,0.0633206209667916,12
"gen9_0019",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0520727768155136,0.0633206209667916,12
"gen9_0020",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0510943165907272,0.0633206209667916,12
"gen9_0022",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0448537057595844,0.0633206209667916,12
"gen9_0023",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.052737213626974,0.0633206209667916,12
"gen9_0024",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0465878133112202,0.0633206209667916,12
"gen9_0025",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0459830509231271,0.0633206209667916,12
