"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen7_0001",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0398289756321792,0.0633206209667916,12
"gen7_0002",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0488447947764183,0.0633206209667916,12
"gen7_0003",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0492446214176836,0.0633206209667916,12
"gen7_0017",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0553501705396997,0.0633206209667916,12
"gen7_0021",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0482138900482316,0.0633206209667916,12
"gen7_0031",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.047403645262139,0.0633206209667916,12
"gen7_0035",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0517825692979525,0.0633206209667916,12
"gen7_0044",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0456186457996164,0.0633206209667916,12
"gen7_0052",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0487063292961519,0.0633206209667916,12
"gen7_0054",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0502073407890154,0.0633206209667916,12
"gen7_0055",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0440487815680089,0.0633206209667916,12
"gen7_0058",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0421359325405274,0.0633206209667916,12
"gen7_0005",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0471333349065629,0.0633206209667916,11
"gen7_0007",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0434596863047331,0.0633206209667916,11
"gen7_0008",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0459368977083914,0.0633206209667916,11
"gen7_0019",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0458524229076117,0.0633206209667916,11
"gen7_0020",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0532165394006775,0.0633206209667916,11
"gen7_0022",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0500411119550942,0.0633206209667916,11
"gen7_0025",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0429145248560972,0.0633206209667916,11
"gen7_0030",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0483119170807827,0.0633206209667916,11
