"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen8_0001",15,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen8_0002",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0003",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0004",15,0,1,1,1,1,0,1,1,1,1,1,1,1
"gen8_0005",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0006",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0007",15,0,1,1,0,1,1,1,1,0,1,1,1,1
"gen8_0008",15,0,1,1,1,0,1,1,1,1,1,1,1,1
"gen8_0009",15,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen8_0010",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0011",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0012",15,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen8_0013",15,1,1,1,1,1,1,0,0,1,1,0,1,1
"gen8_0014",15,0,0,1,1,1,1,0,1,1,1,1,1,1
"gen8_0015",15,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen8_0016",15,0,1,1,1,1,1,0,1,1,1,0,1,1
"gen8_0017",15,0,1,1,1,1,1,1,0,0,1,1,1,1
"gen8_0018",15,0,0,1,1,1,1,1,1,1,1,1,0,1
"gen8_0019",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0020",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0021",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0022",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0023",15,0,1,1,0,1,1,1,1,1,1,1,1,1
"gen8_0024",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0025",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0026",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0027",15,0,1,0,1,1,1,1,1,1,1,1,1,0
"gen8_0028",15,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0029",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0030",15,0,1,1,0,1,1,1,1,1,1,1,1,0
"gen8_0031",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0032",5,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0033",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0034",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0035",15,0,1,1,1,0,1,1,1,1,1,1,1,1
"gen8_0036",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0037",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0038",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0039",9,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0040",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0041",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0042",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0043",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0044",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0045",15,0,1,1,1,1,1,0,0,1,1,1,1,1
"gen8_0046",15,0,1,1,1,1,1,0,1,1,1,1,1,1
"gen8_0047",15,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen8_0048",20,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0049",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0050",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0051",19,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0052",15,0,1,1,0,1,1,1,1,1,1,1,1,1
"gen8_0053",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0054",15,1,1,1,1,1,1,0,1,1,1,1,0,1
"gen8_0055",15,0,1,1,0,1,1,1,1,1,1,0,1,1
"gen8_0056",15,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen8_0057",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0058",15,0,1,0,1,1,1,1,1,1,1,0,1,1
"gen8_0059",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen8_0060",15,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen8_0061",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0062",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen8_0063",15,0,1,0,1,1,1,1,0,1,1,1,1,1
"gen8_0064",15,0,0,1,1,1,1,1,1,1,1,1,1,1
