"Par1","Par2"
2,16
5,12
5,10
4,10
10,12
2,14
11,1
12,5
2,9
14,7
7,14
7,13
8,2
1,14
5,13
10,4
7,11
12,6
10,7
10,8
16,14
7,4
14,9
1,16
1,2
11,8
15,8
16,3
15,6
1,8
4,3
4,8
12,4
1,2
11,12
2,10
16,11
2,13
3,6
4,3
5,11
13,12
11,8
12,10
11,2
2,4
14,10
3,7
