"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen6_0001",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen6_0002",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen6_0003",16,0,1,1,1,0,1,1,1,1,1,1,1,1
"gen6_0004",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0005",15,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen6_0006",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0007",15,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen6_0008",15,1,1,1,1,0,1,1,1,1,1,0,0,1
"gen6_0009",15,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen6_0010",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen6_0011",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen6_0012",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen6_0013",14,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen6_0014",14,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen6_0015",26,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen6_0016",14,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0017",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0018",15,1,1,1,1,0,1,1,1,1,1,1,1,1
"gen6_0019",15,0,0,1,0,1,1,1,1,1,1,1,0,1
"gen6_0020",15,1,1,1,0,1,1,1,1,1,1,0,1,1
"gen6_0021",15,1,1,1,1,1,0,1,1,1,1,0,0,1
"gen6_0022",14,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen6_0023",14,1,0,1,1,1,1,1,1,1,1,1,0,1
"gen6_0024",15,1,1,1,1,0,1,1,1,1,1,0,1,1
"gen6_0025",14,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen6_0026",14,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen6_0027",15,0,1,0,1,1,0,1,1,1,1,0,1,1
"gen6_0028",15,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen6_0029",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0030",15,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen6_0031",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0032",19,1,1,1,1,1,1,1,0,1,1,0,1,1
"gen6_0033",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen6_0034",15,1,1,1,1,1,1,1,0,1,1,0,1,1
"gen6_0035",14,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen6_0036",15,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen6_0037",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0038",14,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0039",9,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen6_0040",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0041",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0042",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen6_0043",14,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen6_0044",15,0,1,1,1,1,1,1,1,1,0,1,0,1
"gen6_0045",15,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen6_0046",15,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen6_0047",14,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen6_0048",15,0,1,1,1,1,1,1,1,1,0,0,0,1
"gen6_0049",15,1,1,1,1,1,1,1,1,1,1,1,0,1
"gen6_0050",14,1,1,1,1,1,1,0,1,1,1,0,1,1
"gen6_0051",14,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0052",12,0,1,1,1,0,1,1,1,1,1,0,1,1
"gen6_0053",15,0,1,1,0,1,1,0,0,1,1,0,1,1
"gen6_0054",15,1,1,1,0,1,1,1,1,1,1,1,0,1
"gen6_0055",16,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0056",29,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen6_0057",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0058",24,1,1,1,1,1,1,1,1,1,1,0,1,1
"gen6_0059",11,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen6_0060",14,1,1,1,1,1,1,1,1,1,1,0,0,1
"gen6_0061",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0062",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen6_0063",15,1,0,1,1,1,1,1,1,1,1,1,1,0
"gen6_0064",15,0,1,1,1,1,1,1,1,1,1,0,1,1
