"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen27_0001",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0381831211800104,0.0633206209667916,12
"gen27_0002",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0534058172867863,0.0633206209667916,12
"gen27_0008",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0466369662719133,0.0633206209667916,12
"gen27_0010",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0459817720271512,0.0633206209667916,12
"gen27_0012",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0435247303955209,0.0633206209667916,12
"gen27_0014",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0498868010623351,0.0633206209667916,12
"gen27_0016",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0554103909357779,0.0633206209667916,12
"gen27_0021",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.045646084889532,0.0633206209667916,12
"gen27_0025",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0501710664393842,0.0633206209667916,12
"gen27_0026",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0469219719045926,0.0633206209667916,12
"gen27_0028",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0471034866146792,0.0633206209667916,12
"gen27_0029",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0415376700670625,0.0633206209667916,12
"gen27_0030",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0444073968968804,0.0633206209667916,12
"gen27_0035",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0514486658402089,0.0633206209667916,12
"gen27_0036",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0500798429314072,0.0633206209667916,12
"gen27_0037",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0411955319163465,0.0633206209667916,12
"gen27_0038",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0428637138755187,0.0633206209667916,12
"gen27_0041",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0457674671894914,0.0633206209667916,12
"gen27_0042",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0457881474495564,0.0633206209667916,12
"gen27_0047",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0496106524108608,0.0633206209667916,12
"gen27_0049",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0502581120848306,0.0633206209667916,12
"gen27_0050",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0504224021232418,0.0633206209667916,12
"gen27_0053",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0480207019073746,0.0633206209667916,12
"gen27_0054",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0460313619524299,0.0633206209667916,12
"gen27_0056",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0491544171142093,0.0633206209667916,12
"gen27_0057",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0453365737742264,0.0633206209667916,12
"gen27_0058",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0423514999891697,0.0633206209667916,12
"gen27_0059",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0497158024933258,0.0633206209667916,12
"gen27_0062",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0477943028276141,0.0633206209667916,12
"gen27_0063",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0520981486345347,0.0633206209667916,12
"gen27_0020",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0466986393390443,0.0633206209667916,11
"gen27_0007",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0426040076708166,0.0625015809124899,13
"gen27_0011",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0442132523824802,0.0625015809124899,13
"gen27_0033",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0513440599804046,0.0625015809124899,13
"gen27_0048",23,0,1,1,1,1,1,1,1,1,1,1,1,1,0.059545935780837,0.0491043556398333,0.0627522125317111,12
"gen27_0004",15,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0595471195182519,0.0471595042641251,0.0637603876349565,11
"gen27_0045",15,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0595471195182519,0.0435074217454698,0.0637603876349565,11
"gen27_0024",8,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0595572202837297,0.0426316434191008,0.0620563009814407,12
"gen27_0022",15,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0597620769775403,0.041878021985977,0.063252665960125,11
"gen27_0032",15,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0597620769775403,0.0356376931611742,0.063252665960125,11
"gen27_0013",15,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0597706240859112,0.0452720240277179,0.0620201859969748,12
"gen27_0031",28,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0597762072012935,0.0493690824377472,0.0630156624962386,12
"gen27_0005",15,0,0,1,1,1,1,1,1,1,1,0,1,1,0.0597852150558007,0.0424311991838857,0.0628501517595896,10
"gen27_0003",15,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0597852150558008,0.0426196348514124,0.0628501517595895,11
"gen27_0006",15,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0597852150558008,0.0456215126626851,0.0628501517595895,11
