"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen31_0001",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0002",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0003",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0004",15,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen31_0005",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen31_0006",15,0,1,1,1,1,1,1,0,1,1,1,1,1
"gen31_0007",15,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen31_0008",15,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen31_0009",15,0,1,1,1,1,0,1,1,1,1,1,1,1
"gen31_0010",15,0,1,1,1,1,1,0,1,1,1,1,1,1
"gen31_0011",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0012",15,0,1,1,1,1,1,1,1,1,1,1,1,0
"gen31_0013",15,0,1,0,1,1,1,1,1,0,1,1,1,1
"gen31_0014",15,0,1,1,1,1,0,1,1,1,1,1,1,1
"gen31_0015",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0016",15,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen31_0017",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0018",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0019",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0020",16,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0021",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0022",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0023",12,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen31_0024",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0025",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0026",18,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0027",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0028",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen31_0029",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen31_0030",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0031",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0032",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0033",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0034",15,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen31_0035",15,0,1,1,1,1,1,1,1,0,1,1,1,1
"gen31_0036",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0037",15,0,1,1,1,1,1,0,1,1,1,1,1,1
"gen31_0038",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0039",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0040",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen31_0041",15,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen31_0042",15,0,1,1,1,1,1,0,1,1,1,1,1,1
"gen31_0043",15,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen31_0044",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0045",15,0,0,1,1,1,1,1,0,1,1,1,1,1
"gen31_0046",15,0,1,1,1,1,1,1,0,1,1,1,1,1
"gen31_0047",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0048",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen31_0049",23,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0050",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0051",15,0,1,1,1,0,1,1,1,1,1,1,1,1
"gen31_0052",15,0,1,1,0,1,1,1,1,1,1,0,1,1
"gen31_0053",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0054",3,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen31_0055",24,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen31_0056",15,0,1,1,0,1,1,1,0,0,1,1,1,1
"gen31_0057",7,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0058",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0059",15,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen31_0060",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0061",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0062",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen31_0063",15,0,1,1,0,1,1,1,1,1,1,1,1,1
"gen31_0064",15,0,1,1,1,1,1,1,1,1,1,1,0,1
