"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen23_0001",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0511851579437943,0.0633206209667916,12
"gen23_0003",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0503352954278693,0.0633206209667916,12
"gen23_0005",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.049779641456578,0.0633206209667916,12
"gen23_0007",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0444137453364676,0.0633206209667916,12
"gen23_0009",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0492491196308951,0.0633206209667916,12
"gen23_0012",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0440783802838189,0.0633206209667916,12
"gen23_0014",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0499628198358356,0.0633206209667916,12
"gen23_0016",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0420325426601832,0.0633206209667916,12
"gen23_0017",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0488005513719356,0.0633206209667916,12
"gen23_0018",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0518159740436373,0.0633206209667916,12
"gen23_0019",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0441925606731714,0.0633206209667916,12
"gen23_0020",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0483088723753133,0.0633206209667916,12
"gen23_0022",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.043820989293919,0.0633206209667916,12
"gen23_0026",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0472839308274986,0.0633206209667916,12
"gen23_0027",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0523671391476317,0.0633206209667916,12
"gen23_0028",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0476952238854996,0.0633206209667916,12
"gen23_0032",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.047011543530862,0.0633206209667916,12
"gen23_0034",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0533588947401811,0.0633206209667916,12
"gen23_0035",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0445792263318333,0.0633206209667916,12
"gen23_0036",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0482497166664888,0.0633206209667916,12
"gen23_0037",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0432931491322642,0.0633206209667916,12
"gen23_0042",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0432800944850846,0.0633206209667916,12
"gen23_0048",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0495307236997371,0.0633206209667916,12
"gen23_0052",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0553943544127732,0.0633206209667916,12
"gen23_0053",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0458235866755775,0.0633206209667916,12
"gen23_0054",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0545097625185188,0.0633206209667916,12
"gen23_0055",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0472410939386325,0.0633206209667916,12
"gen23_0056",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0456586213685596,0.0633206209667916,12
"gen23_0061",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.050946375925951,0.0633206209667916,12
"gen23_0063",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0502728059449931,0.0633206209667916,12
"gen23_0064",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0485329414965245,0.0633206209667916,12
"gen23_0057",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0542281829246594,0.0633206209667916,11
"gen23_0046",17,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592651501890186,0.0486416630874631,0.0630643761509565,12
"gen23_0021",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0466457906358735,0.0625015809124899,13
"gen23_0030",18,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0593866411399287,0.0525466274908015,0.0630791827630235,12
"gen23_0006",15,0,1,1,1,1,1,1,1,1,1,1,0,1,0.059428611917526,0.042752867130802,0.0631764404712986,11
"gen23_0013",15,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0595471195182519,0.0542785031124446,0.0637603876349565,11
"gen23_0038",15,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0595471195182519,0.0496744226363731,0.0637603876349565,11
"gen23_0040",15,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0595471195182519,0.0473842254302368,0.0637603876349565,11
"gen23_0025",15,0,1,1,1,1,1,1,1,1,1,1,0,0,0.0597154471495012,0.0453511430041149,0.0636808107927796,10
"gen23_0031",15,0,1,1,1,1,1,1,1,1,1,1,0,0,0.0597154471495012,0.052851659105184,0.0636808107927796,10
"gen23_0010",15,0,1,1,0,1,1,1,1,1,1,1,1,1,0.0597484213764847,0.0437786210199864,0.0622323590740826,11
"gen23_0062",15,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0597620769775403,0.0426913864518933,0.063252665960125,11
"gen23_0008",15,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0597852150558008,0.0460436285027206,0.0628501517595895,11
"gen23_0041",17,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0597924512992904,0.0435769470319213,0.0626334268921538,11
"gen23_0033",29,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0598157985678436,0.0424329956736312,0.0630162701671173,12
"gen23_0044",15,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0599266141235303,0.0408061953661158,0.0634464324948268,11
"gen23_0045",15,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0599266141235303,0.0377255737270268,0.0634464324948268,11
"gen23_0050",15,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0599266141235303,0.0415235481191896,0.0634464324948268,11
"gen23_0060",15,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0599266141235303,0.0446219205838499,0.0634464324948268,11
"gen23_0015",15,0,1,0,1,1,1,1,1,1,1,0,0,1,0.060006479330697,0.0409633179705183,0.0632938104941046,9
"gen23_0002",15,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0601717025163988,0.0439581591512963,0.0633897347657235,12
"gen23_0023",15,0,1,1,1,1,1,1,1,0,1,1,1,1,0.0601912989094969,0.0459021769013398,0.0636578433525045,11
"gen23_0039",25,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0602108588921206,0.0447397726014099,0.0624943331967256,13
"gen23_0029",15,0,1,1,1,1,1,1,1,1,0,1,1,1,0.0602344037569059,0.0462764959173975,0.0629883106203709,11
"gen23_0058",27,0,1,1,0,1,1,1,1,1,1,1,1,1,0.060250014478203,0.0470719281036206,0.0629858370943393,11
"gen23_0047",15,0,1,0,1,1,1,1,1,1,0,1,1,1,0.0604035891854943,0.0458560423063372,0.0632098314258571,10
"gen23_0024",15,0,1,0,0,1,1,1,1,1,1,1,0,1,0.0606155791266735,0.0415334677601722,0.0625133171460624,9
"gen23_0059",15,0,1,1,1,0,1,1,1,1,1,1,1,0,0.0606703074628764,0.0423979718743417,0.0648396081647882,10
"gen23_0004",15,0,1,1,1,1,0,1,0,1,1,1,1,1,0.061060924337228,0.0275645829111596,0.061961532448742,10
