"Par1","Par2"
3,13
12,10
14,10
7,10
1,15
12,6
2,6
15,2
3,5
10,15
1,4
4,5
12,10
10,2
10,16
8,2
7,12
12,10
3,2
7,4
2,1
5,12
13,12
9,15
9,8
9,12
6,13
2,14
7,3
15,2
11,12
10,1
7,5
16,12
14,10
15,11
12,9
11,10
15,13
6,7
14,6
1,13
5,14
6,7
8,14
9,13
12,14
5,6
