"Par1","Par2"
2,8
2,12
13,6
12,16
11,16
4,14
1,8
16,8
9,7
3,12
12,2
4,3
6,2
10,12
2,13
10,16
11,6
10,16
16,7
2,14
14,16
5,2
2,3
7,12
13,14
13,8
7,11
11,1
14,15
8,12
2,16
1,9
13,9
14,12
6,11
15,4
4,16
1,10
10,4
10,8
11,9
15,10
2,4
15,12
16,5
10,3
1,16
13,7
