"Par1","Par2"
1,7
6,2
11,5
12,13
2,12
9,16
7,1
4,13
1,7
6,9
14,9
2,12
14,11
13,5
4,15
16,8
5,14
6,1
15,5
2,4
8,10
4,9
1,10
5,9
9,6
7,6
9,16
7,14
8,7
11,5
14,3
13,8
10,11
14,1
12,1
5,8
10,11
13,15
9,8
4,15
6,10
8,12
2,1
8,11
13,4
2,1
6,1
12,15
