"Par1","Par2"
11,5
5,13
10,6
10,5
3,16
15,10
11,9
14,15
14,1
9,3
3,10
15,10
11,12
12,13
7,10
12,16
13,1
15,6
12,9
15,2
4,14
9,3
11,12
11,10
4,3
2,13
11,16
8,9
4,10
16,13
4,11
3,8
6,8
4,8
8,10
16,10
5,10
8,2
15,4
10,1
15,9
11,2
14,6
5,9
14,8
9,7
15,1
16,5
