"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1"
"gen13_0001",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0002",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0003",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0004",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0005",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0006",15,0,1,0,1,0,1,1,1,1,0,1,1,1
"gen13_0007",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0008",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0009",15,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen13_0010",15,0,1,1,1,1,0,1,1,1,0,1,1,1
"gen13_0011",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0012",15,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0013",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0014",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0015",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0016",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen13_0017",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0018",15,0,1,1,1,1,1,1,1,1,0,1,1,0
"gen13_0019",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0020",9,0,1,1,1,1,1,1,0,1,1,1,1,1
"gen13_0021",15,0,1,1,0,1,1,1,1,1,1,1,1,1
"gen13_0022",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0023",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0024",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0025",15,0,0,1,1,1,1,1,1,1,1,1,1,1
"gen13_0026",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0027",15,0,1,1,0,1,1,0,1,1,1,1,1,0
"gen13_0028",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0029",27,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0030",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0031",15,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0032",15,0,1,0,1,0,1,1,1,1,1,1,1,1
"gen13_0033",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0034",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0035",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen13_0036",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0037",15,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen13_0038",15,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen13_0039",15,0,1,1,1,1,1,1,1,1,1,1,0,1
"gen13_0040",15,0,1,1,1,1,1,1,1,1,0,0,1,1
"gen13_0041",15,0,1,1,1,0,1,1,1,1,1,1,1,1
"gen13_0042",15,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen13_0043",15,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0044",15,0,0,1,1,1,1,1,1,1,0,1,1,0
"gen13_0045",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0046",15,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen13_0047",15,0,1,1,1,1,1,1,1,0,0,1,1,1
"gen13_0048",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0049",15,0,1,1,0,1,1,1,1,0,1,1,1,1
"gen13_0050",15,0,1,1,0,1,1,1,1,1,1,1,1,1
"gen13_0051",15,0,1,1,1,1,1,1,1,0,1,1,1,1
"gen13_0052",15,0,1,1,1,1,1,1,1,1,1,0,1,1
"gen13_0053",15,0,1,1,1,0,1,1,1,1,1,1,1,1
"gen13_0054",15,0,1,1,1,1,1,1,1,1,0,1,1,1
"gen13_0055",15,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen13_0056",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0057",15,0,1,1,1,1,1,1,1,0,1,1,1,1
"gen13_0058",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0059",15,0,0,0,1,1,1,1,1,1,1,1,1,1
"gen13_0060",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0061",15,0,1,1,0,1,1,1,1,1,1,1,1,1
"gen13_0062",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0063",15,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0064",15,0,1,1,1,1,1,1,1,1,1,1,1,1
