"Par1","Par2"
15,6
13,16
4,16
8,14
11,2
12,5
13,16
11,3
9,15
4,3
2,3
5,15
3,1
6,1
15,3
10,6
2,13
7,12
14,4
12,3
2,4
16,14
9,8
1,7
12,14
8,14
11,9
13,5
5,11
11,8
4,8
9,1
15,11
7,5
12,9
2,13
10,7
16,6
6,13
16,5
5,1
14,9
10,2
1,6
15,2
15,4
7,9
15,5
