"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen5_0031",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0460290562027356,0.0633206209667916,11
"gen5_0062",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0512490792986022,0.0633206209667916,11
"gen5_0033",16,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0593189957189538,0.0539390141569933,0.0630647116610159,12
"gen5_0028",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.04655901133686,0.0625015809124899,13
"gen5_0039",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0465882854704208,0.0625015809124899,13
"gen5_0056",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0474512560192979,0.0625015809124899,13
"gen5_0061",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0477561171413477,0.0625015809124899,13
"gen5_0002",15,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0593369217800122,0.0480307511035525,0.0625015809124896,12
"gen5_0003",15,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0593369217800122,0.0417081798750224,0.0625015809124896,12
"gen5_0004",15,0,1,1,1,1,1,1,1,1,1,1,0,1,0.059428611917526,0.0470482365746671,0.0631764404712986,11
"gen5_0052",15,0,1,1,1,1,1,1,1,1,1,1,0,1,0.059428611917526,0.0491344471392458,0.0631764404712986,11
"gen5_0053",15,0,1,1,1,1,1,1,1,1,1,1,0,1,0.059428611917526,0.0478529135439862,0.0631764404712986,11
"gen5_0005",14,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0594287789958315,0.0420610501359363,0.0623297094162757,12
"gen5_0059",14,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0594287789958315,0.0407200774225013,0.0623297094162757,12
"gen5_0006",14,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0594287789958317,0.0426630268107884,0.0623297094162755,11
"gen5_0007",14,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0594805898156115,0.0435924539134887,0.0629754714344631,12
"gen5_0017",14,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0594805898156115,0.0524617801126696,0.0629754714344631,12
"gen5_0044",14,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0594805898156115,0.0471236616498848,0.0629754714344631,12
"gen5_0013",12,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0595205665361099,0.0464096604868838,0.0622507221686098,12
"gen5_0023",12,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0595205665361099,0.0452081357212999,0.0622507221686098,12
"gen5_0032",12,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0595205665361099,0.0450258909935381,0.0622507221686098,12
"gen5_0043",12,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0595205665361099,0.0432904791433372,0.0622507221686098,12
"gen5_0008",15,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0595601999254165,0.0477905862026306,0.0629502282093521,10
"gen5_0047",15,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0595601999254165,0.0456396841381787,0.0629502282093521,10
"gen5_0020",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059571243725213,0.0486133206323479,0.0623639225234933,13
"gen5_0035",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059571243725213,0.0449467924671068,0.0623639225234933,13
"gen5_0036",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059571243725213,0.0415219478985089,0.0623639225234933,13
"gen5_0038",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059571243725213,0.0443022792663348,0.0623639225234933,13
"gen5_0041",10,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0596181193489375,0.0521181734158977,0.0618323033482191,12
"gen5_0014",12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0596376479398353,0.0499000056940245,0.0629519509365655,13
"gen5_0024",12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0596376479398353,0.0448903829326405,0.0629519509365655,13
"gen5_0040",12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0596376479398353,0.0432299401101134,0.0629519509365655,13
"gen5_0011",8,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0596502136786642,0.0376890026874445,0.061631460644771,12
"gen5_0015",16,0,1,1,1,1,1,1,1,1,1,0,0,1,0.0596687757028483,0.0512955538704615,0.0627662056108717,10
"gen5_0046",16,0,1,1,1,1,1,1,1,1,1,1,0,1,0.0596687757028484,0.0481928188246899,0.0627662056108715,11
"gen5_0042",10,0,1,0,1,1,1,1,1,1,1,1,0,1,0.059786599860489,0.045252591296499,0.0626189525565215,10
"gen5_0050",12,0,1,1,1,1,1,1,1,1,1,1,0,1,0.0598068116983215,0.0484639281333769,0.0630225183214406,11
