"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen28_0001",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0533872988849028,0.0633206209667916,12
"gen28_0002",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0511123960409351,0.0633206209667916,12
"gen28_0003",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0454691171270345,0.0633206209667916,12
"gen28_0004",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.054043835274637,0.0633206209667916,12
"gen28_0007",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.052029220339001,0.0633206209667916,12
"gen28_0008",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0533608914201211,0.0633206209667916,12
"gen28_0009",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0532476602975017,0.0633206209667916,12
"gen28_0010",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.047831101359405,0.0633206209667916,12
"gen28_0012",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0546390452554502,0.0633206209667916,12
"gen28_0013",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0524147629564595,0.0633206209667916,12
"gen28_0014",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0516321632139646,0.0633206209667916,12
"gen28_0015",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0445117195120651,0.0633206209667916,12
"gen28_0016",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0465761775545234,0.0633206209667916,12
"gen28_0017",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0462151184667225,0.0633206209667916,12
"gen28_0021",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0486494450276225,0.0633206209667916,12
"gen28_0023",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0466477632489734,0.0633206209667916,12
"gen28_0024",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0495323903072316,0.0633206209667916,12
"gen28_0025",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0473931813098997,0.0633206209667916,12
"gen28_0026",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.043380898349182,0.0633206209667916,12
"gen28_0027",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0465280323781639,0.0633206209667916,12
"gen28_0030",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0437144177194884,0.0633206209667916,12
"gen28_0031",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0459844592371937,0.0633206209667916,12
"gen28_0035",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0464234420476214,0.0633206209667916,12
"gen28_0040",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0467837348953487,0.0633206209667916,12
"gen28_0043",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0432681223605781,0.0633206209667916,12
"gen28_0047",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0535918463794708,0.0633206209667916,12
"gen28_0048",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0462228882622912,0.0633206209667916,12
"gen28_0049",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0448836358308776,0.0633206209667916,12
"gen28_0050",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0480638883385368,0.0633206209667916,12
"gen28_0053",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0451677304042668,0.0633206209667916,12
"gen28_0056",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.049923675371674,0.0633206209667916,12
"gen28_0057",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0513333320954094,0.0633206209667916,12
"gen28_0058",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0483877095008824,0.0633206209667916,12
"gen28_0059",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.04498818991573,0.0633206209667916,12
"gen28_0060",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0466467828943307,0.0633206209667916,12
"gen28_0061",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0479991750250801,0.0633206209667916,12
"gen28_0062",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0502335357009635,0.0633206209667916,12
"gen28_0063",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0503474205962028,0.0633206209667916,12
"gen28_0032",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0468651638091376,0.0633206209667916,11
"gen28_0041",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.044163905851977,0.0633206209667916,11
"gen28_0011",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0436790379661172,0.0625015809124899,13
"gen28_0018",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0442369061344452,0.0625015809124899,13
"gen28_0052",18,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0593866411399287,0.0483803888084305,0.0630791827630235,12
"gen28_0029",15,0,1,1,0,1,1,1,1,1,1,1,1,1,0.0597484213764847,0.0461492792158548,0.0622323590740826,11
"gen28_0020",15,0,0,1,1,1,1,1,1,1,1,0,1,1,0.0597852150558007,0.045576974279119,0.0628501517595896,10
"gen28_0022",15,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0597852150558008,0.0465339955291727,0.0628501517595895,11
"gen28_0038",15,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0597852150558008,0.050372394555108,0.0628501517595895,11
"gen28_0039",15,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0597852150558008,0.0482406711757451,0.0628501517595895,11
"gen28_0028",7,0,1,0,1,1,1,1,1,1,1,0,1,1,0.0598210688912577,0.0402530740401804,0.0626968033784475,10
"gen28_0037",15,0,1,1,1,0,1,1,1,1,1,1,1,1,0.0600337809467725,0.0450905477464755,0.0646638192712357,11
"gen28_0044",15,0,1,1,1,0,1,1,1,1,1,1,1,1,0.0600337809467725,0.0474180090567412,0.0646638192712357,11
"gen28_0064",15,0,0,1,1,1,0,1,1,1,1,1,1,1,0.0600610554861802,0.0363330349383475,0.0625419172111312,10
"gen28_0033",15,0,1,1,1,1,1,1,1,0,1,1,1,1,0.0601912989094969,0.0436068999834939,0.0636578433525045,11
"gen28_0019",27,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0602278849099797,0.0433954388956178,0.0633868269925583,11
"gen28_0005",15,0,1,1,1,1,1,1,1,1,0,1,1,1,0.0602344037569059,0.0445015073706626,0.0629883106203709,11
"gen28_0046",29,0,1,1,1,1,0,1,1,1,1,1,0,1,0.0605216687613797,0.0317703678745687,0.0633886734231671,10
"gen28_0042",15,0,1,1,1,0,1,1,1,1,0,1,1,1,0.0607464806723119,0.0383236860686178,0.0642513976896081,10
"gen28_0045",15,0,0,1,1,0,1,1,1,1,1,1,1,1,0.0609437472068276,0.0390398286658381,0.0647591934646929,10
"gen28_0036",15,0,1,1,0,0,1,1,1,1,1,1,1,1,0.0616309621685306,0.0411367058432745,0.0645578989649777,10
"gen28_0055",15,0,1,1,0,0,1,1,1,0,1,1,0,1,0.0622674976729137,0.0319160920420355,0.0644986347883091,8
"gen28_0006",15,0,1,1,1,1,1,0,1,1,1,1,1,1,0.103453213404644,0.0374874776523698,0.118772300778133,11
"gen28_0051",15,0,1,1,1,1,1,0,1,1,1,1,1,1,0.103453213404644,0.0416482860169609,0.118772300778133,11
"gen28_0034",15,0,1,1,1,1,1,0,1,0,1,1,1,1,0.104770299383167,0.03410564642924,0.119391314606337,10
"gen28_0054",15,0,1,1,1,1,1,0,1,0,1,1,1,1,0.104770299383167,0.0285519156969753,0.119391314606337,10
