"Par1","Par2"
5,14
14,10
13,16
1,4
4,3
3,5
6,13
8,7
15,4
8,3
16,7
10,13
4,11
13,5
4,3
2,4
5,6
3,1
10,3
15,14
15,12
16,6
13,5
12,9
3,8
11,12
10,8
9,10
4,6
11,15
13,9
10,16
12,15
7,3
4,5
14,9
10,9
13,7
7,15
16,2
8,10
4,9
3,10
6,2
12,8
14,16
11,9
10,9
