"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen4_0002",16,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0593189957189538,0.04718905402188,0.0630647116610159,12
"gen4_0049",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0486865885107754,0.0625015809124899,13
"gen4_0038",15,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0593369217800122,0.0387235102521613,0.0625015809124896,12
"gen4_0024",15,0,1,1,1,1,1,1,1,1,1,1,0,1,0.059428611917526,0.0435476756240187,0.0631764404712986,11
"gen4_0062",14,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0594287789958315,0.0483341642589523,0.0623297094162757,12
"gen4_0011",14,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0594287789958317,0.0423945746125042,0.0623297094162755,11
"gen4_0055",14,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0594805898156115,0.0529385816335682,0.0629754714344631,12
"gen4_0030",15,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0595601999254165,0.041584514918158,0.0629502282093521,10
"gen4_0027",14,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059571243725213,0.0430935534275516,0.0623639225234933,13
"gen4_0039",14,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0595712437252131,0.0443183029116136,0.062363922523493,12
"gen4_0053",8,0,1,1,1,1,1,1,1,1,1,0,0,1,0.0596103828668033,0.0490186289824297,0.0622956109388081,10
"gen4_0008",12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0596376479398353,0.0416732234044045,0.0629519509365655,13
"gen4_0020",12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0596376479398353,0.0456317059107483,0.0629519509365655,13
"gen4_0045",12,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0596376479398353,0.0506218005771845,0.0629519509365655,13
"gen4_0009",16,0,1,1,1,1,1,1,1,1,1,0,0,1,0.0596687757028483,0.0505273535478001,0.0627662056108717,10
"gen4_0019",16,0,1,1,1,1,1,1,1,1,1,1,0,1,0.0596687757028484,0.0444540297988869,0.0627662056108715,11
"gen4_0022",13,0,1,0,1,1,1,1,1,1,1,0,1,1,0.0597000459738095,0.0389040626375156,0.0631135194498045,10
"gen4_0010",13,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0597184792443482,0.0461658484036563,0.0624002488554902,12
"gen4_0063",13,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0597184792443482,0.0451656956533465,0.0624002488554902,12
"gen4_0012",9,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0597382283071712,0.0462669617346687,0.062102680192186,12
"gen4_0013",9,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0597382283071712,0.0480560002127874,0.062102680192186,12
"gen4_0044",9,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0597382283071712,0.0457331423163634,0.062102680192186,12
"gen4_0050",9,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0597382283071712,0.0414499139885764,0.0621026801921854,11
"gen4_0014",6,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0597896782554326,0.0383515761362193,0.0621735927735481,11
"gen4_0054",17,1,1,1,1,1,1,1,1,1,1,1,0,1,0.059798133196169,0.0522359025358815,0.0618658810476082,12
"gen4_0023",16,1,1,1,1,1,1,1,1,1,1,0,1,1,0.059812634262227,0.0461779371480165,0.0622053852862091,12
"gen4_0032",12,0,1,1,1,1,1,1,1,1,1,1,1,1,0.059830461666927,0.0421102898585096,0.0628532644818973,12
"gen4_0047",9,0,1,1,1,1,1,1,1,1,0,1,0,1,0.0598386853756977,0.0470406878492805,0.0636713388943134,10
