"Par1","Par2"
6,3
6,4
1,4
14,10
1,8
9,11
16,8
2,15
8,1
1,4
12,16
1,7
7,12
11,6
9,2
12,13
15,5
6,9
7,2
12,2
3,12
12,5
11,13
11,9
1,4
12,6
4,12
11,16
15,1
5,16
5,10
13,9
5,13
12,4
1,3
10,3
1,13
11,14
8,11
6,16
12,13
13,3
6,15
8,16
16,13
6,7
13,15
7,14
