"Par1","Par2"
13,16
14,12
15,1
3,13
6,8
8,14
6,9
7,16
3,2
14,12
13,14
1,15
10,7
7,16
9,5
4,3
4,2
5,14
1,6
12,14
13,14
10,15
9,6
13,16
3,13
6,14
12,15
5,12
1,10
3,11
15,8
15,5
15,9
3,7
5,6
12,5
12,8
2,15
14,3
9,14
12,8
6,9
5,14
9,12
15,4
16,12
3,1
10,9
