"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen25_0001",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0459589966373656,0.0633206209667916,12
"gen25_0002",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0457739071462427,0.0633206209667916,12
"gen25_0003",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0517200715675762,0.0633206209667916,12
"gen25_0009",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.047335896549733,0.0633206209667916,12
"gen25_0013",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0450816548718994,0.0633206209667916,12
"gen25_0015",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.051547432410551,0.0633206209667916,12
"gen25_0016",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0498540989152963,0.0633206209667916,12
"gen25_0019",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0521606484171827,0.0633206209667916,12
"gen25_0020",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.052577511568436,0.0633206209667916,12
"gen25_0022",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0481988564929277,0.0633206209667916,12
"gen25_0024",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0492384314063124,0.0633206209667916,12
"gen25_0028",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0505895068177648,0.0633206209667916,12
"gen25_0029",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0455825323051089,0.0633206209667916,12
"gen25_0030",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0429006257513412,0.0633206209667916,12
"gen25_0031",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0486446131393108,0.0633206209667916,12
"gen25_0032",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0485041340956915,0.0633206209667916,12
"gen25_0033",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0552434151823443,0.0633206209667916,12
"gen25_0034",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0462455453842044,0.0633206209667916,12
"gen25_0035",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0517739885989464,0.0633206209667916,12
"gen25_0039",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0454370572986196,0.0633206209667916,12
"gen25_0041",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0493686607675898,0.0633206209667916,12
"gen25_0043",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0455346992915907,0.0633206209667916,12
"gen25_0044",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0522169980764971,0.0633206209667916,12
"gen25_0046",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0463073853449122,0.0633206209667916,12
"gen25_0048",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0527630836886706,0.0633206209667916,12
"gen25_0050",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0484492346794725,0.0633206209667916,12
"gen25_0051",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0477658299133632,0.0633206209667916,12
"gen25_0053",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0456680027583598,0.0633206209667916,12
"gen25_0054",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0443321249524688,0.0633206209667916,12
"gen25_0058",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0493642299820513,0.0633206209667916,12
"gen25_0060",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0518377935207512,0.0633206209667916,12
"gen25_0063",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.049288742425631,0.0633206209667916,12
"gen25_0064",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0400564647587795,0.0633206209667916,12
"gen25_0026",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0544105840274695,0.0625015809124899,13
"gen25_0007",15,0,1,1,1,1,1,1,1,1,1,0,0,1,0.0594286119175259,0.0431461471513802,0.0631764404712988,10
"gen25_0023",15,0,1,1,1,1,1,1,1,1,1,1,0,1,0.059428611917526,0.0477360596268186,0.0631764404712986,11
"gen25_0040",15,0,1,1,1,1,1,1,1,1,1,1,0,1,0.059428611917526,0.0465960908263659,0.0631764404712986,11
"gen25_0027",21,0,1,1,1,1,1,1,1,1,1,1,1,1,0.059472224016032,0.0457513387117024,0.0628577663507102,12
"gen25_0062",11,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0596787040005833,0.0488445400365927,0.0627739455594112,12
"gen25_0011",15,0,1,1,1,1,1,1,1,1,1,1,0,0,0.0597154471495012,0.0472972928863427,0.0636808107927796,10
"gen25_0049",15,0,1,1,0,1,1,1,1,1,1,1,1,1,0.0597484213764847,0.0489223084795615,0.0622323590740826,11
"gen25_0008",15,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0597852150558008,0.048703201985069,0.0628501517595895,11
"gen25_0042",15,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0597852150558008,0.0489117743559221,0.0628501517595895,11
"gen25_0006",15,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0599266141235303,0.0436977180265707,0.0634464324948268,11
"gen25_0004",15,0,1,1,1,0,1,1,1,1,1,1,1,1,0.0600337809467725,0.0405612222250155,0.0646638192712357,11
"gen25_0005",15,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0600408765741027,0.0360896286505599,0.0622508152534385,12
"gen25_0059",19,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0600905123496721,0.0448993249258082,0.063192145211482,11
"gen25_0038",15,0,1,1,1,1,1,1,1,0,1,1,1,1,0.0601912989094969,0.0427196582211914,0.0636578433525045,11
"gen25_0036",15,0,1,1,1,1,1,1,1,1,0,1,1,1,0.0602344037569059,0.0496012068505584,0.0629883106203709,11
"gen25_0047",15,0,0,1,1,1,1,1,1,0,1,1,1,1,0.0603192169028806,0.0434443450061084,0.0628724026706299,10
"gen25_0010",15,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0606617917113149,0.0242786056429088,0.0622040513591775,11
"gen25_0018",15,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0606617917113149,0.0273165491617411,0.0622040513591775,11
"gen25_0025",15,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0606617917113149,0.0191814246584938,0.0622040513591775,11
"gen25_0056",15,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0606617917113149,0.0352136529422316,0.0622040513591775,11
"gen25_0061",15,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0606617917113149,0.024310078675421,0.0622040513591775,11
"gen25_0014",15,0,1,1,1,1,0,1,1,1,1,0,1,1,0.0607188085035435,0.0420753279481162,0.0648386609018011,10
"gen25_0052",15,0,1,1,1,0,1,1,1,1,0,1,1,1,0.0607464806723119,0.0384294932759662,0.0642513976896081,10
"gen25_0057",15,0,1,1,0,0,1,1,1,1,1,1,1,1,0.0616309621685306,0.0365324703656664,0.0645578989649777,10
"gen25_0045",15,0,0,1,1,1,1,1,0,1,1,1,1,1,0.0668182821228746,0.0341902774445175,0.0714176809658119,10
"gen25_0021",21,0,1,1,1,1,1,0,1,1,1,1,1,1,0.103386753923149,0.040207253001009,0.119044244521587,11
"gen25_0012",15,0,1,1,1,1,1,0,1,1,1,1,1,1,0.103453213404644,0.0337888568861462,0.118772300778133,11
"gen25_0037",15,0,1,1,1,1,1,0,1,1,1,1,1,1,0.103453213404644,0.038480699820834,0.118772300778133,11
"gen25_0055",15,0,1,1,1,1,1,0,1,1,1,1,1,1,0.103453213404644,0.0423322291441951,0.118772300778133,11
"gen25_0017",15,0,1,1,1,1,1,0,0,1,1,1,1,1,0.103673678485806,0.0294246093019403,0.118714840957993,10
