"NAMES","M","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M.1","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen20_0001",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0436296526609668,0.0633206209667916,12
"gen20_0005",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0434223908411204,0.0633206209667916,12
"gen20_0008",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0523690589240823,0.0633206209667916,12
"gen20_0010",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0540123597117115,0.0633206209667916,12
"gen20_0014",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0516264399640911,0.0633206209667916,12
"gen20_0015",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0488616704690981,0.0633206209667916,12
"gen20_0017",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0514870042021372,0.0633206209667916,12
"gen20_0019",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0488185385629302,0.0633206209667916,12
"gen20_0020",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0457116865594275,0.0633206209667916,12
"gen20_0021",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0445365183460171,0.0633206209667916,12
"gen20_0022",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0487892832449337,0.0633206209667916,12
"gen20_0025",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0498888631873829,0.0633206209667916,12
"gen20_0026",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0466335438541058,0.0633206209667916,12
"gen20_0029",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0444863768180226,0.0633206209667916,12
"gen20_0031",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0514571007867471,0.0633206209667916,12
"gen20_0032",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0494890975696901,0.0633206209667916,12
"gen20_0033",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0448067597002887,0.0633206209667916,12
"gen20_0035",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0469574405087513,0.0633206209667916,12
"gen20_0037",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0443182037673227,0.0633206209667916,12
"gen20_0038",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0507359936771351,0.0633206209667916,12
"gen20_0041",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0503229819322758,0.0633206209667916,12
"gen20_0042",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0507421645998342,0.0633206209667916,12
"gen20_0045",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0557504185734337,0.0633206209667916,12
"gen20_0047",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0506753310726964,0.0633206209667916,12
"gen20_0048",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0481683951233233,0.0633206209667916,12
"gen20_0054",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0466906750575453,0.0633206209667916,12
"gen20_0055",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.051791866334897,0.0633206209667916,12
"gen20_0058",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0481474084252503,0.0633206209667916,12
"gen20_0059",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0512086897327812,0.0633206209667916,12
"gen20_0062",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.0507753709932874,0.0633206209667916,12
"gen20_0063",15,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0592586762764937,0.045708286106065,0.0633206209667916,12
"gen20_0039",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0481782614361418,0.0633206209667916,11
"gen20_0040",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0477066614977236,0.0633206209667916,11
"gen20_0052",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0519446619386133,0.0633206209667916,11
"gen20_0056",15,0,1,1,1,1,1,1,1,1,1,0,1,1,0.0592586762764943,0.0489354363465611,0.0633206209667916,11
"gen20_0018",15,1,1,1,1,1,1,1,1,1,1,1,0,1,0.059292704138663,0.0455998213689461,0.0625998180886242,12
"gen20_0007",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.040541039815844,0.0625015809124899,13
"gen20_0016",15,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059336921780012,0.0487310235724543,0.0625015809124899,13
"gen20_0057",15,0,1,1,1,1,1,1,1,1,1,1,0,1,0.059428611917526,0.0467199272368592,0.0631764404712986,11
"gen20_0044",19,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0594650488366788,0.045903460352897,0.0630890601122704,12
"gen20_0049",14,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0594805898156115,0.0513701376332042,0.0629754714344631,12
"gen20_0011",15,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0595471195182519,0.0498183908632753,0.0637603876349565,11
"gen20_0046",3,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0596487334648569,0.0505071365296924,0.0634729478218227,12
"gen20_0013",15,0,1,1,0,1,1,1,1,1,1,1,1,1,0.0597484213764847,0.0457705706250211,0.0622323590740826,11
"gen20_0051",15,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0597620769775403,0.0380911970938715,0.063252665960125,11
"gen20_0012",15,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0597852150558008,0.0446947697706933,0.0628501517595895,11
"gen20_0023",15,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0599266141235303,0.0463438983368969,0.0634464324948268,11
"gen20_0024",15,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0599266141235303,0.0411571583010894,0.0634464324948268,11
"gen20_0028",15,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0599266141235303,0.0469215682192429,0.0634464324948268,11
