"Par1","Par2"
10,8
10,4
8,3
13,12
15,9
12,9
1,15
9,10
14,15
11,6
11,7
5,11
13,14
4,16
5,11
9,3
6,1
2,10
11,3
2,4
6,5
6,2
16,14
12,10
11,8
11,10
5,13
2,10
6,13
6,3
12,8
3,7
6,2
8,2
14,15
2,8
6,11
9,2
5,10
6,4
1,11
7,2
10,9
9,7
2,11
5,9
4,2
16,10
