"Par1","Par2"
6,12
15,4
4,7
3,7
4,11
10,2
12,10
4,2
10,4
11,14
2,8
16,9
6,14
14,2
15,7
11,13
2,16
8,2
10,11
3,6
12,6
11,4
15,6
6,8
16,1
15,11
3,6
1,2
5,15
2,11
12,4
1,11
1,5
4,9
12,4
5,8
3,13
10,14
9,10
10,4
5,2
9,10
4,15
5,15
5,6
6,10
3,8
8,14
