"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen30_0032",-0.043808,0.110963,0.023095,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532227251223213,0.0959818443136393,0.058327995296625,12
"gen30_0063",-0.043785,0.112195,0.019611,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532288268649327,0.101682070940804,0.0583273673801976,12
"gen30_0043",-0.044898,0.108853,0.029907,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532374562921938,0.0964877567673381,0.0583184616704794,12
"gen30_0059",-0.043156,0.114475,0.020671,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532568506783909,0.102370005371426,0.0583467138456899,12
"gen30_0031",-0.043443,0.113498,0.023793,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532648454108782,0.103432414067469,0.0583396452336081,12
"gen30_0021",-0.043718,0.115408,0.020155,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532704581791284,0.103021826195245,0.0583471450029188,12
"gen30_0056",-0.044324,0.115694,0.018744,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532747268748376,0.0999962592554658,0.0583474543407324,12
"gen30_0004",-0.043847,0.115827,0.017904,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532769936919257,0.10092486268498,0.0583513020266238,12
"gen30_0005",-0.044406,0.115917,0.02129,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532775480784171,0.0984027455050585,0.0583578913884961,12
"gen30_0006",-0.044253,0.115803,0.018771,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532775832513569,0.100053675598185,0.0583570697822908,12
"gen30_0051",-0.043341,0.109,0.005268,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532792547995348,0.0943079108713767,0.0583896849516194,12
"gen30_0007",-0.043536,0.115017,0.023126,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532800791760704,0.105816194638969,0.0583397453498661,12
"gen30_0058",-0.044405,0.116032,0.022456,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532857907439828,0.101476266168383,0.0583593303300381,12
"gen30_0020",-0.043926,0.11468,0.027744,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533044878466333,0.102683863141038,0.0583583262464322,12
"gen30_0046",-0.043533,0.114693,0.029614,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533131236692363,0.0993507986956958,0.0583632861872081,12
"gen30_0042",-0.044487,0.115521,0.030047,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533294293824428,0.1051062863164,0.0583729946305946,12
"gen30_0038",-0.04335,0.108521,0.014804,1,1,1,1,1,1,1,1,1,0,1,1,0,0.053330633328273,0.0735592984632814,0.0572649487932377,11
"gen30_0045",-0.043999,0.114704,0.031585,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533307826271429,0.102706950745012,0.0583622650452814,12
"gen30_0026",-0.041908,0.108187,0.057234,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533324347872788,0.0953336421524404,0.0582748079768884,12
"gen30_0064",-0.043753,0.114411,0.002983,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533337084745796,0.100365586928473,0.0585609302155275,12
"gen30_0027",-0.043871,0.113948,0.027576,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0534050407972429,0.091430057912249,0.0584102714605529,11
"gen30_0054",-0.043295,0.11385,0.054886,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0534234092590328,0.101405815544122,0.0584304895196405,12
"gen30_0053",-0.042359,0.107014,0.0308,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0534933702868872,0.0625738728164853,0.0573364200682634,10
"gen30_0061",-0.04401,0.114556,0.025617,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0535190413891949,0.0944560787128738,0.0582282094582944,11
"gen30_0029",-0.044375,0.115866,0.027826,1,0,1,1,1,1,1,1,1,1,1,1,0,0.053537321237226,0.0937157810171572,0.0582097350560298,11
"gen30_0013",-0.044353,0.115065,0.030711,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0536300358137274,0.0879799303628621,0.0587136376832718,11
"gen30_0035",-0.041564,0.111209,0.05177,1,1,1,1,1,1,1,1,1,1,0,1,0,0.053634726262075,0.0806514581780071,0.0580629914202841,11
"gen30_0062",-0.044239,0.115627,0.031227,1,1,1,1,1,1,1,1,1,1,0,1,0,0.053644084240209,0.0840056496739263,0.0580750631223104,11
"gen30_0012",-0.044403,0.116055,0.028222,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0536701310771239,0.0849772299083973,0.058153064063996,11
"gen30_0048",-0.042201,0.112364,0.029311,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0536957129424392,0.0762504606739477,0.058689793119707,10
"gen30_0050",-0.043504,0.113249,0.029515,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0537081556085248,0.0780011737216999,0.0572766932061804,11
"gen30_0057",-0.044251,0.115826,0.024537,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0537263586702195,0.0819109517638997,0.0573154641055086,11
"gen30_0018",-0.044299,0.115972,0.027146,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0537312991845467,0.0799716618446616,0.0572976625651744,11
"gen30_0011",-0.041277,0.105609,0.058649,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0537417033397664,0.0644214569712522,0.057331233025822,10
"gen30_0003",-0.044414,0.115703,0.018534,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0537489441069662,0.0819018003789894,0.0573304191523191,11
"gen30_0049",-0.043444,0.110198,0.022556,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0537841600516436,0.0704376007770318,0.0572373677823861,10
"gen30_0036",-0.044768,0.109821,0.038765,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0537967434755253,0.0777868781234024,0.0584032703308083,10
"gen30_0010",-0.044377,0.115255,0.027037,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0538313015235624,0.122714550449875,0.0578942382353987,13
"gen30_0009",-0.044829,0.115667,0.025833,1,1,1,1,1,0,1,1,1,1,1,0,0,0.0538752946798232,0.0687116691369765,0.0575020319163564,10
"gen30_0008",-0.043285,0.110803,0.003823,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0539358054437268,0.104669379629839,0.0586460213069292,12
"gen30_0033",-0.044105,0.132267,0.023585,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0539476121356166,0.0899672089877625,0.0574530864645318,11
"gen30_0025",-0.043216,0.113249,0.110795,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0541647039826335,0.0684953940416409,0.0579562540573233,10
"gen30_0044",-0.399026,0.115202,0.030963,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0542042499100634,0.0591153384348724,0.0584770542771957,11
"gen30_0014",-0.045055,0.115421,0.031886,1,1,1,0,1,1,1,1,1,1,1,1,0,0.0546150143859361,0.0821126372887323,0.0585166907420242,11
"gen30_0047",-0.043429,0.10831,0.060049,1,1,0,1,0,0,1,1,1,1,1,1,0,0.0553122774250578,0.0510049908112779,0.0589585819758537,9
"gen30_0028",1.088272,0.109941,0.028445,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0560351343779151,0.207121024755995,0.0606831869993211,11
"gen30_0016",-0.043544,0.114813,0.023087,1,1,0,1,1,1,1,0,1,1,1,1,0,0.0567259359543229,0.074286042524783,0.0604966948206181,10
"gen30_0039",-0.043654,0.566123,0.024716,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0612037109560943,0.313882340193722,0.0645082069204767,10
"gen30_0060",-0.041968,0.744793,0.055882,1,0,0,1,1,1,1,1,1,1,1,1,0,0.06554166247732,0.443762151407872,0.0712539336960545,10
"gen30_0037",-0.043339,0.74144,0.018003,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0680739567707484,0.523441232110567,0.0742614314980024,12
"gen30_0030",-0.044405,0.852875,0.027433,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0712191827643965,0.559600552665854,0.07756485351748,12
"gen30_0022",-0.043665,0.115436,0.668965,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0827778568361879,0.038096611169191,0.0897596977837471,12
"gen30_0024",-0.043869,0.115502,0.661048,1,1,1,1,1,1,1,1,1,0,1,1,0,0.083224800106594,0.02869028979823,0.0888952216355584,11
"gen30_0002",-0.043404,0.108634,0.028984,1,1,1,1,1,1,0,1,1,1,1,1,0,0.0897962528811864,0.0675577163481138,0.108897171747609,11
"gen30_0017",-0.044357,0.115886,0.019847,1,1,1,1,1,1,0,1,1,1,1,1,0,0.0898090282061712,0.0732067753935728,0.108825928199479,11
"gen30_0001",-0.04441,0.110788,0.021978,1,1,1,1,1,1,0,0,1,1,1,1,0,0.0907633745203989,0.0579743336529363,0.109167196675685,10
"gen30_0023",-0.044081,0.115218,0.020586,0,1,1,1,1,1,0,1,1,0,1,1,0,0.0957124390704925,0.0461935360925363,0.113557156139315,9
"gen30_0055",-0.044343,0.115812,0.542507,1,1,1,1,1,1,0,1,1,1,1,1,0,0.0976725824910577,0.0479898179074651,0.114193777322058,11
"gen30_0015",-0.043996,0.11438,0.874153,1,0,1,0,1,1,1,1,1,1,1,1,0,0.0993760869005107,0.0193640890674659,0.103843738224276,10
"gen30_0034",-0.044119,0.115878,0.914977,1,1,1,1,1,1,1,1,1,1,1,1,0,0.103875955949739,0.0194363337696753,0.111059645144319,12
"gen30_0052",-2.873478,0.110437,0.027539,0,1,1,1,0,1,0,1,0,1,1,1,0,0.155821573465536,0.000732401602453353,0.162285238916707,8
"gen30_0019",-3.561723,0.115527,0.028233,1,1,1,1,1,1,1,1,1,1,1,1,0,0.208721720564825,0.0002666501730098,0.212344197208099,12
"gen30_0040",-3.596673,0.115728,0.024204,1,1,1,1,1,1,1,1,1,1,1,1,0,0.210419950747028,0.000350153258289522,0.21421442194807,12
"gen30_0041",-3.904655,0.206011,0.02061,1,1,1,1,1,1,1,1,1,1,1,1,0,0.224736009175185,0.000223297463486577,0.229945610528141,12
