"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen8_0042",-0.14991,0.208854,0.068784,1,1,1,1,1,0,1,1,1,0,1,0,0,0.0541725285365143,0.0783978777090234,0.0583113333087025,9
"gen8_0026",0.214147,0.225055,0.090176,1,1,1,1,1,1,1,1,1,0,1,0,0,0.054273730398665,0.136196152323505,0.0585359894505008,10
"gen8_0030",-0.208385,0.15507,0.100421,1,1,1,1,1,0,1,1,1,0,1,1,1,0.0542839465823453,0.0917152493552602,0.0590336137289586,11
"gen8_0013",-0.3193,0.165363,0.064627,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0544046564361108,0.0977415862417427,0.0593817715442787,11
"gen8_0002",-0.148519,0.143288,0.121945,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0544754779508685,0.119233017116723,0.0596256908629261,12
"gen8_0004",0.076712,0.232786,0.107644,1,1,0,1,1,1,1,1,1,0,1,0,0,0.0545438187558765,0.114313698086565,0.0587287725299169,9
"gen8_0010",-0.169982,0.110777,0.092688,1,1,1,1,1,1,1,1,0,1,1,1,1,0.0545569488532165,0.0777206103709274,0.0588132817689461,12
"gen8_0008",0.269261,0.173675,0.106411,0,1,0,1,1,0,1,1,1,0,1,0,0,0.0545670100164881,0.0702503624062999,0.0588078811514774,7
"gen8_0063",-0.137978,0.144667,0.111368,0,1,0,1,1,0,1,1,1,1,1,0,0,0.0545751901602368,0.0615021687181727,0.0586280318893106,8
"gen8_0003",0.045037,0.232438,0.111526,1,1,1,1,1,1,1,1,1,0,1,0,0,0.0546077751660353,0.118985635386671,0.0591191399237644,10
"gen8_0035",0.181816,0.178549,0.069921,1,1,1,1,1,1,1,1,0,0,1,1,0,0.0546134516590145,0.100288055705169,0.0591666807842434,10
"gen8_0014",-0.335855,0.200995,0.067815,1,1,1,1,1,0,1,1,1,0,1,0,1,0.0546140877362528,0.0810443194273188,0.0586545353236319,10
