"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen18_0050",-0.05238,0.121218,0.076146,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535681361055527,0.0941417807918596,0.0584456003317592,11
"gen18_0040",-0.04584,0.122388,0.077655,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535830959043628,0.0964337416552824,0.0584592333098706,11
"gen18_0002",-0.044247,0.120646,0.08282,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0536324342502157,0.0995611509805546,0.0584481634491283,12
"gen18_0055",-0.035587,0.121516,0.077309,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0536514074083631,0.0822698029755522,0.0580245321173037,10
"gen18_0038",-0.043611,0.126911,0.07817,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0536580856494556,0.0956378783861691,0.0584963565554138,11
"gen18_0030",-0.04779,0.123685,0.082859,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0536719825173555,0.107182974621054,0.058518331090644,12
"gen18_0039",-0.046079,0.100394,0.08021,1,1,1,1,1,0,1,1,1,1,1,1,0,0.053720781570332,0.0734294142349491,0.0586148245647144,11
"gen18_0041",-0.042638,0.12194,0.082814,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0537443765062907,0.0993696026998031,0.0583673598092008,11
"gen18_0028",-0.044176,0.129532,0.082875,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0537524014577197,0.109722254323624,0.0587295652881541,12
"gen18_0031",-0.030474,0.121359,0.082811,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0538286949658179,0.0836706341072839,0.0589450939279836,10
"gen18_0061",-0.044927,0.118378,0.082818,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538454801947517,0.0876548178873646,0.0589692498389426,11
"gen18_0056",-0.056944,0.124231,0.081792,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0538520665640531,0.0820097217117759,0.0589838680285029,10
"gen18_0054",-0.047156,0.119407,0.082822,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538527190726485,0.0845044273108783,0.0589845759117974,11
"gen18_0007",-0.031427,0.124442,0.082819,1,1,0,1,1,0,1,1,1,1,1,1,0,0.053853192851477,0.0838909183157418,0.059011537066046,10
"gen18_0021",-0.047443,0.120075,0.082792,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538564689997828,0.0874540425657074,0.0590021842630686,11
"gen18_0020",-0.04558,0.120552,0.082856,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538576435938764,0.0872436638416762,0.0590110975008556,11
"gen18_0064",-0.044077,0.121111,0.082808,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538615099156138,0.0880331660821237,0.0590325877042211,11
"gen18_0034",-0.04736,0.121658,0.082821,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538664270715856,0.0898757923732191,0.0590333672360561,11
"gen18_0045",-0.042635,0.121956,0.082802,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538670552896447,0.0910058442787307,0.0590481039433428,11
"gen18_0014",-0.042592,0.122128,0.082819,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538671625687028,0.0890451647512666,0.0590497389828207,11
"gen18_0046",-0.043065,0.121957,0.082806,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538673161782963,0.0902245330579035,0.0590434223375688,11
"gen18_0015",-0.042661,0.121956,0.082801,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538676480362417,0.0912998044343925,0.0590464276861985,11
"gen18_0042",-0.042615,0.122144,0.082806,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538676920637142,0.0884147166454301,0.0590496569726862,11
"gen18_0059",-0.043882,0.122783,0.083063,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538735480428182,0.0915236765997416,0.0590551542660091,11
"gen18_0023",-0.045421,0.122138,0.084864,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538748844540448,0.0946924389710335,0.0590381785961756,11
"gen18_0032",-0.048532,0.12312,0.082809,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538767843623287,0.0895519161990131,0.0590595718529801,11
"gen18_0053",-0.04739,0.119697,0.082823,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0538878479439499,0.111226830857317,0.0588465586560309,12
"gen18_0029",-0.043345,0.125338,0.083451,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538912821365457,0.0912253660162091,0.0591257447393716,11
"gen18_0052",-0.045825,0.120662,0.08282,1,1,1,1,1,0,1,1,1,1,1,1,1,0.053895200073861,0.113818340276895,0.058871535481927,12
"gen18_0018",-0.043626,0.120038,0.082819,1,1,1,1,1,0,1,1,1,1,1,0,0,0.0539191849022466,0.0675048601146364,0.0576675409523749,10
"gen18_0022",-0.043736,0.063433,0.0828,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0539311647764758,0.045213196999698,0.0579538234352805,11
"gen18_0001",-0.045531,0.120863,0.075053,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0539791885806223,0.10691035279429,0.058386226722478,11
"gen18_0043",-0.045913,0.101981,0.090404,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0540023972930096,0.0851127095796957,0.0588015745238774,11
"gen18_0025",-0.042933,0.12366,0.082423,1,0,1,1,1,1,1,1,1,1,1,0,0,0.054005730279686,0.0764379841232375,0.0574669951913983,10
"gen18_0019",-0.04545,0.128488,0.083476,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0540151209947108,0.0868560612937068,0.0576417987518943,11
"gen18_0047",-0.045072,0.120054,0.082811,0,1,1,1,1,0,1,1,1,1,1,1,1,0.0541070821482393,0.102813577843402,0.0590864841170978,11
"gen18_0003",-0.061104,0.121305,0.076282,1,0,0,1,1,1,1,1,1,1,0,1,0,0.054173849305523,0.0701552438559502,0.0582205651993427,9
"gen18_0008",-0.044125,0.119981,0.082818,1,1,1,1,1,0,1,1,1,0,1,1,0,0.054235784379496,0.062379667966584,0.0584507360522417,10
"gen18_0060",-0.046062,0.108122,0.083258,1,1,1,0,1,1,1,1,1,1,1,1,0,0.0546962198489593,0.0729818243555983,0.0585203408162912,11
"gen18_0004",-0.043556,0.128986,0.083509,1,1,1,1,1,1,1,0,1,1,1,1,0,0.0548579540048898,0.0941762658740059,0.059737180859389,11
"gen18_0026",-0.042179,0.126737,0.082756,1,1,0,0,1,0,1,1,1,1,1,1,0,0.0550977994253404,0.0663277647426868,0.0590411100383702,9
"gen18_0009",-0.047474,0.120054,0.082823,1,1,1,1,1,0,1,0,1,1,1,1,0,0.0551051171598845,0.0725879327198678,0.0597827677725012,10
"gen18_0012",-0.043039,0.121957,0.082807,1,1,1,1,1,0,1,0,1,1,1,1,0,0.0551067194821498,0.0758557194097788,0.059861524339007,10
"gen18_0006",-0.042073,0.12844,0.082372,1,1,0,1,1,0,1,1,1,1,0,1,0,0.0551875502510712,0.0678797655115914,0.0607781096679064,9
"gen18_0035",-0.04354,0.121895,0.082797,1,1,1,1,1,0,1,1,1,1,0,1,0,0.0551937961896878,0.0722909136391351,0.060962564738102,10
"gen18_0037",-0.045476,0.341498,0.080392,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0578308352593075,0.276134438345032,0.0636423002044141,12
"gen18_0057",-0.043637,0.445588,0.08276,1,1,1,0,1,0,1,1,0,1,1,1,0,0.0582058375135394,0.170141894425627,0.0631200374098251,9
"gen18_0036",-0.042721,0.4783,0.082795,0,1,1,1,1,0,1,1,1,1,1,1,0,0.0595305610643482,0.324285328353151,0.0668435195389395,10
"gen18_0005",-0.046388,0.101919,0.27159,1,1,1,1,1,0,1,1,0,1,1,1,0,0.0599703947825942,0.0439279425323547,0.0646604159175057,10
"gen18_0010",-0.047579,0.56442,0.082801,1,1,1,1,0,0,1,1,1,1,1,1,0,0.0603878769640766,0.28258122842161,0.0650119054066963,10
"gen18_0044",-0.046006,0.545371,0.081246,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0619751161146859,0.371373951721316,0.067299746767161,11
"gen18_0024",-0.044515,0.119902,0.353296,1,1,1,0,1,0,1,1,1,1,1,1,0,0.0623668787362749,0.0473908951605822,0.0659869566024864,10
"gen18_0063",-1.907023,0.120756,0.082801,0,1,1,1,1,0,1,1,1,1,1,1,0,0.0741024734878442,0.00814647342400457,0.0756531606990792,10
"gen18_0017",-1.933233,0.12114,0.082822,1,1,1,1,0,0,1,1,1,1,1,1,1,0.0751333130254132,0.00851346958335779,0.0765148396671956,11
"gen18_0048",-0.0456,0.120882,0.082802,1,1,1,1,1,0,0,1,1,1,1,1,0,0.0894418113093457,0.0632540399060211,0.108348518794249,10
"gen18_0027",-0.043627,0.1201,0.083454,1,1,1,1,1,1,0,1,1,1,1,1,0,0.0897351004041718,0.0731929190735926,0.1084518466644,11
"gen18_0013",-0.0436,0.121886,0.082791,1,1,1,1,1,0,0,1,1,1,0,1,0,0.0903428518881152,0.0489372130586102,0.11007353551296,9
"gen18_0058",-0.044044,0.122867,0.083567,1,1,0,1,1,1,0,1,1,1,1,0,0,0.0906081095645068,0.0510901489373034,0.109803825039687,9
"gen18_0016",-0.047072,0.11905,0.082822,1,1,1,1,1,0,0,0,1,1,1,1,1,0.0909631820568347,0.0647047320402403,0.109483224223374,10
"gen18_0011",-0.045811,0.122059,0.75979,1,1,0,1,0,0,1,1,1,1,1,1,0,0.0940320963358216,0.0197981163755603,0.0995234368345506,9
"gen18_0051",-0.045896,0.120038,0.85091,1,0,1,1,1,1,1,1,1,1,1,1,0,0.0994757504850225,0.023334539552885,0.106558131571499,11
"gen18_0033",-2.616222,0.120455,0.082786,1,1,1,0,1,0,1,1,1,1,1,1,0,0.114068368587152,0.00185139441289304,0.116511678039651,10
"gen18_0049",-3.628866,0.12095,0.075189,1,1,1,1,1,1,1,1,1,1,0,1,0,0.210572242846428,0.000373143932719804,0.214494996860811,11
"gen18_0062",-3.925033,0.103522,0.082812,1,1,1,1,1,0,1,1,1,1,1,1,0,0.220066601280353,0.000218372121781926,0.225012107121287,11
