"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen21_0033",-0.044067,0.121903,0.0238,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0534288987848899,0.0999904911581087,0.0585657033780536,11
"gen21_0047",-0.043325,0.121519,0.030687,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0534931073303754,0.0936070142486284,0.0586093106879564,11
"gen21_0056",-0.040495,0.11092,0.0829,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0535103390396182,0.09566286927875,0.0582432092536008,12
"gen21_0045",-0.038661,0.117237,0.078005,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535259000299785,0.0920714988072916,0.0584329639768054,11
"gen21_0004",-0.05238,0.121218,0.076146,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535681361055527,0.0936285230293383,0.0584456003317592,11
"gen21_0057",-0.039474,0.121144,0.078216,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535709800563876,0.0939759079726884,0.05845700909507,11
"gen21_0062",-0.049076,0.121573,0.078168,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535769729677395,0.0949287938847312,0.0584684939863436,11
"gen21_0017",-0.047168,0.122131,0.076898,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535793564182639,0.0941985091048233,0.0584589898056091,11
"gen21_0030",-0.046827,0.12063,0.080289,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535800417437117,0.0928969740111352,0.0584539181823785,11
"gen21_0006",-0.040285,0.120565,0.08037,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535801034179052,0.0939463921948776,0.058453761968101,11
"gen21_0021",-0.04312,0.112961,0.077908,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0535821880898825,0.0813126636260222,0.0586340461834953,10
"gen21_0007",-0.046451,0.121168,0.080607,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535882947228322,0.0934393049412623,0.0584581023512749,11
"gen21_0039",-0.03922,0.121446,0.080218,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535915041863969,0.0958057958886036,0.0584554277450781,11
"gen21_0044",-0.040027,0.121173,0.082431,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535926480463236,0.0974183319354866,0.0584647484622724,11
"gen21_0037",-0.046133,0.121796,0.08057,1,1,0,1,1,1,1,1,1,1,1,1,0,0.053596271112621,0.0968354990329503,0.0584634839137451,11
"gen21_0019",-0.048584,0.121987,0.080607,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535991494035798,0.0944651870455833,0.0584646900581808,11
"gen21_0038",-0.04622,0.121942,0.082843,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0536056829988992,0.0919552630892238,0.0584867760416779,11
"gen21_0003",-0.043525,0.119314,0.075896,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0536099123628515,0.084193104622141,0.0586401722544127,10
"gen21_0012",-0.051369,0.121892,0.07838,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0536299721759406,0.1046908028995,0.0584299790117956,12
"gen21_0020",-0.050394,0.121367,0.076937,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0536307130197626,0.0884351716175473,0.0586732613734956,10
"gen21_0041",-0.041894,0.121236,0.077118,0,1,0,1,1,1,1,1,1,1,1,1,0,0.053631192257262,0.0869635954299014,0.0586724520382442,10
"gen21_0053",-0.049599,0.122003,0.076864,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0536333460773783,0.0847119172898128,0.058682135909468,10
"gen21_0015",-0.052527,0.122186,0.076937,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0536362569070099,0.0856484299875013,0.0586806783529696,10
"gen21_0048",0.180059,0.121517,0.053323,1,1,0,1,1,1,1,1,1,1,1,1,0,0.053642011386733,0.120645939360641,0.0586789485985486,11
"gen21_0016",-0.04584,0.122388,0.077655,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0536445765061161,0.0861013890812698,0.0586985134333698,10
"gen21_0025",-0.051326,0.121472,0.078383,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0536597823872145,0.0801092244403226,0.0580385372466251,10
"gen21_0063",-0.045782,0.123932,0.078256,0,1,0,1,1,1,1,1,1,1,1,1,0,0.053665141567376,0.0882370028368435,0.0587273105319493,10
"gen21_0035",-0.043698,0.120953,0.083259,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0536722226666466,0.0839472000460195,0.0586684902466771,10
"gen21_0055",-0.046537,0.118795,0.082884,1,1,0,1,1,1,1,1,1,1,0,1,0,0.053683395332734,0.0789277832185842,0.0580485901892691,10
"gen21_0032",-0.043724,0.123245,0.004634,0,1,0,1,1,1,1,1,1,1,1,1,0,0.05371728113412,0.0911397526449982,0.0584851721192469,10
"gen21_0028",-0.044274,0.082555,0.076757,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0537493189489077,0.0557916300679853,0.0582715645240207,10
"gen21_0061",-0.048744,0.121487,0.080819,1,1,1,1,1,1,1,1,1,0,1,1,0,0.0537756894274849,0.0801446615854489,0.0579559268531951,11
"gen21_0043",-0.047007,0.121095,0.081128,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0538290333076908,0.0814641181345009,0.0589375788582807,10
"gen21_0027",-0.044944,0.119547,0.076003,1,1,0,1,1,1,1,1,1,1,1,1,1,0.05383100696742,0.114884615787,0.0581620067166318,12
"gen21_0010",-0.045902,0.12257,0.082806,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0538399688019174,0.0814436937498695,0.0589639160459727,10
"gen21_0005",-0.045693,0.12142,0.076864,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0539536869867347,0.0869477984909976,0.0588280450093439,10
