"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen23_0002",-0.044067,0.121903,0.0238,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0534288987848899,0.0977242579525783,0.0585657033780536,11
"gen23_0064",0.014532,0.116408,0.050881,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0534565202995712,0.110345613032065,0.0585020567563653,12
"gen23_0004",-0.041041,0.111397,0.081633,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0534819353628925,0.0853176005711846,0.0582855818788144,11
"gen23_0059",-0.043893,0.111789,0.07948,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0534844736073938,0.0872921692160031,0.0582861648118563,11
"gen23_0005",-0.044594,0.121097,0.054781,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0534859846319817,0.0977552997390866,0.0585446213089888,11
"gen23_0055",-0.046738,0.121114,0.046446,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535028569966057,0.0949820515382731,0.0586301931126771,11
"gen23_0048",-0.043992,0.113723,0.082159,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535097020634754,0.0894154101578666,0.058334611487071,11
"gen23_0040",-0.042579,0.116196,0.078816,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535210907743978,0.0904790415792622,0.0584104185218463,11
"gen23_0008",-0.038661,0.117237,0.078005,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535259000299785,0.0918135767462085,0.0584329639768054,11
"gen23_0052",-0.045761,0.117363,0.078096,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535276592403459,0.0925492600254811,0.0584383066182822,11
"gen23_0039",-0.045503,0.115792,0.081725,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535293595632921,0.090137723468924,0.0583605156392494,11
"gen23_0037",-0.040791,0.115882,0.082569,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535293826125478,0.0892950400605998,0.0583607055739671,11
"gen23_0029",-0.042926,0.11632,0.086365,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535501810286927,0.0890731967258897,0.0584494109411715,11
"gen23_0034",-0.046758,0.118641,0.079741,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535520518981203,0.0898986776937372,0.05843344180312,11
"gen23_0010",-0.049568,0.121278,0.078205,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535707948127866,0.0951227415275683,0.058464035857242,11
"gen23_0024",-0.045081,0.121403,0.078139,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535737841950954,0.0973019966564076,0.0584625718607034,11
"gen23_0045",-0.0402,0.121395,0.078178,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535745739212173,0.0938383302541122,0.0584550007316799,11
"gen23_0023",-0.048227,0.121762,0.077567,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0535760309112614,0.0948192201108429,0.0584629916815894,11
