"Par1","Par2"
3,1
6,13
10,4
5,13
6,2
6,4
16,3
16,7
1,11
16,2
10,1
12,10
13,12
1,14
13,11
15,16
5,4
13,15
5,7
4,5
6,15
6,9
10,8
2,10
1,8
6,8
5,3
7,8
5,2
2,12
14,2
15,10
2,10
2,8
7,9
13,6
14,9
9,14
3,9
7,16
15,9
9,10
13,8
3,6
8,6
14,6
4,2
15,16
