"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen29_0028",-0.04441,0.110788,0.021978,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532148919263539,0.097264561714778,0.0583267465871743,12
"gen29_0043",-0.043404,0.108634,0.028984,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532302395678787,0.0982515847222945,0.0583089431014346,12
"gen29_0005",-0.044414,0.115703,0.018534,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532751083606994,0.102488537802379,0.0583514509635963,12
"gen29_0020",-0.043847,0.115827,0.017904,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532769936919257,0.102336418800077,0.0583513020266238,12
"gen29_0060",-0.044406,0.115917,0.02129,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532775480784171,0.10143464339121,0.0583578913884961,12
"gen29_0023",-0.044253,0.115803,0.018771,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532775832513569,0.10429357945056,0.0583570697822908,12
"gen29_0042",-0.043536,0.115017,0.023126,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532800791760704,0.101133665813894,0.0583397453498661,12
"gen29_0061",-0.043285,0.110803,0.003823,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0532977605378486,0.0961868300240993,0.058466339347702,12
"gen29_0058",-0.044829,0.115667,0.025833,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533056892449109,0.102580674605137,0.0583574602596313,12
"gen29_0007",-0.044377,0.115255,0.027037,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533086013426208,0.0974695991195345,0.0583489621977163,12
"gen29_0008",-0.041277,0.105609,0.058649,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0533174929379919,0.084786602739397,0.0583781089095836,11
"gen29_0009",-0.044403,0.116055,0.028222,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533222113072072,0.104357814382173,0.0583722049662403,12
"gen29_0037",-0.044353,0.115065,0.030711,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533303228565554,0.10128811151222,0.0583672503251494,12
"gen29_0057",-0.045055,0.115421,0.031886,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533455853373302,0.100214661177524,0.0583654440534427,12
"gen29_0032",-0.043996,0.11438,0.038073,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533538838366158,0.097321778379736,0.0583970185300408,12
"gen29_0012",-0.043544,0.114813,0.023087,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0533596867815743,0.0901769546647635,0.0583788408910855,11
"gen29_0024",-0.043685,0.115727,0.022244,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0533608015944466,0.0901920281417005,0.0583974058449146,11
"gen29_0013",-0.043524,0.115827,0.022481,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0533621616077929,0.0946859959363316,0.0583957420170274,11
"gen29_0015",-0.045474,0.115256,0.039654,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533742574290721,0.101142599854062,0.0583898619629764,12
"gen29_0044",-0.043406,0.114398,0.043811,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0533759020911382,0.100958408295389,0.0584221912322775,12
"gen29_0016",-0.042922,0.111261,0.043168,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0533962627656943,0.0881255085053834,0.0585472326756832,11
"gen29_0031",-0.043303,0.112136,0.032132,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0534099569795591,0.0886519582807563,0.0583560573504495,11
"gen29_0039",-0.045064,0.115011,0.027717,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0534161819363451,0.0936168037088115,0.0584541257590506,11
"gen29_0059",-0.044407,0.11597,0.024997,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0535230392619371,0.0945068712278265,0.0585776059256454,11
"gen29_0010",-0.045401,0.115711,0.031214,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0536447425783438,0.0844623898281268,0.0580829222777888,11
"gen29_0030",-0.044502,0.098675,0.046492,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0536454589811027,0.0650103168258819,0.0578866366340771,10
"gen29_0011",-0.045014,0.115119,0.022059,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0536558246091428,0.079124297926424,0.0580546831268185,10
"gen29_0003",-0.044591,0.088704,0.046272,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0536570031049206,0.06108145438289,0.0569664916723914,11
"gen29_0056",-0.044433,0.107968,0.045326,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0536920379407419,0.117813799736554,0.0576335857917244,13
"gen29_0029",-0.043011,0.10129,0.042948,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0537010971319659,0.0959575974355459,0.0573845081699213,12
"gen29_0018",-0.044657,0.101543,0.032428,1,0,0,1,1,1,1,1,1,1,1,1,0,0.0537455849315997,0.0734244264777454,0.0581699827553402,10
"gen29_0054",-0.044395,0.115311,0.024019,1,1,1,1,1,1,1,1,1,1,0,0,0,0.0539376516049547,0.0659999732888856,0.057504238441685,10
