"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen1_0038",0.196689,0.223399,0.185888,1,0,1,1,1,0,1,1,0,0,1,1,0,0.057214899262617,0.0839259259329144,0.0624866654872044,8
"gen1_0002",-0.151431,0.394903,0.122674,0,0,1,1,1,0,1,1,0,1,1,1,0,0.0578036277639081,0.152187491444401,0.0632009674483092,8
"gen1_0052",-0.258813,0.095548,0.066714,0,1,1,1,1,0,1,0,1,0,0,0,0,0.0580504094310387,0.0185176813090587,0.0617430398972071,6
"gen1_0001",0.486207,0.081777,0.224979,1,1,0,0,1,0,1,1,0,1,1,1,1,0.0585595655572362,0.0533442239737382,0.0619135389130614,9
"gen1_0036",0.494949,0.108923,0.281796,1,1,0,0,1,0,1,1,0,1,1,1,1,0.0611125640578863,0.0614645965807225,0.0647836269090776,9
"gen1_0047",-0.215165,0.697671,0.085024,0,1,1,1,1,0,1,0,0,1,0,1,0,0.0611315117298063,0.177207102007488,0.0681571277637432,7
"gen1_0045",0.476303,0.043426,0.292118,0,1,0,0,1,1,1,1,0,0,1,1,1,0.0616619818708243,0.0238763177101929,0.0631643822848728,8
"gen1_0028",0.919136,0.191544,0.289257,1,1,1,1,1,0,1,0,1,1,0,1,1,0.0622590203155489,0.201579958245309,0.069001181638863,10
"gen1_0003",0.637265,0.357391,0.310531,0,1,1,1,1,1,1,1,0,1,0,0,1,0.0661259555327964,0.198829321560851,0.070145607112426,9
"gen1_0031",-1.024933,0.374135,0.195594,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0685961640439938,0.00596182216476179,0.0672520110920998,3
"gen1_0016",-0.320402,0.749928,0.346569,0,1,0,1,1,0,1,1,1,0,0,1,0,0.0699632831049094,0.122584233565884,0.0760413962190286,7
"gen1_0025",-0.791113,0.283185,0.356545,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0707072372552348,0.0162420619713002,0.0695016718810771,6
"gen1_0005",-2.086137,0.275775,0.021132,0,1,0,0,0,1,1,1,0,0,0,0,0,0.0713145897933454,0.00242034643436788,0.0701508129480962,4
"gen1_0004",-1.169752,0.435383,0.081209,1,1,1,1,1,0,1,0,1,1,0,1,0,0.0714902554899845,0.0473846341291282,0.0777345860712572,9
"gen1_0060",-0.399023,0.755923,0.372185,0,1,0,1,0,0,1,1,1,0,0,1,1,0.0718357422945806,0.0884140723592016,0.0756373122756854,7
"gen1_0048",-1.106018,0.432103,0.118859,1,0,1,1,1,0,1,1,1,1,1,1,0,0.0723639082146551,0.0618527325462587,0.0766773956526449,10
"gen1_0023",1.034247,0.250931,0.480106,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0736544661208125,0.142812244521608,0.0766888854331774,9
"gen1_0006",-1.049122,0.396775,0.316102,1,0,0,0,0,1,1,0,1,1,0,0,0,0.0749448647315557,0.0162915731377695,0.0758112865220986,5
"gen1_0064",-0.446566,0.46784,0.420325,1,0,1,1,1,0,1,1,1,1,1,1,0,0.0750014470615475,0.110707966930121,0.0817258929840903,10
"gen1_0058",-0.77779,0.811608,0.358812,1,0,0,1,0,1,1,0,1,0,1,0,0,0.0786891437224852,0.0390081357593903,0.082392466414945,6
"gen1_0007",1.435299,0.198449,0.525095,1,1,0,1,0,0,1,1,1,0,1,1,1,0.079322973129516,0.103009854859601,0.0812117535394392,9
"gen1_0043",0.419428,0.175615,0.562817,1,1,1,0,1,0,1,1,0,0,1,1,0,0.0795694784820443,0.0334411058061274,0.0822113027485472,8
"gen1_0021",1.381406,0.218144,0.52725,1,1,1,1,0,0,1,1,1,0,1,1,1,0.0798510893960931,0.11472892047105,0.0820910828446785,10
"gen1_0061",-0.620351,0.292006,0.417036,1,0,0,0,0,1,1,0,1,0,1,1,0,0.0816055656826413,0.0166390962682602,0.0818528798000541,6
"gen1_0049",-0.275252,0.218192,0.428347,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0817022247609334,0.0140416558045642,0.0825015377541248,5
"gen1_0009",-0.258011,0.008201,0.698497,0,1,1,0,1,0,1,1,0,0,1,1,0,0.081745055530897,0.00183337489650001,0.0856151551220441,7
"gen1_0008",-0.668077,0.798003,0.3686,1,0,0,1,0,1,1,0,1,1,1,1,0,0.0819906869173404,0.0764147000261543,0.0853237579272459,8
"gen1_0034",1.404127,0.313701,0.537887,1,1,0,1,0,0,1,0,1,0,0,1,0,0.0826145087695381,0.0585666215819293,0.0868126412634385,6
"gen1_0033",-1.01795,0.281523,0.629198,1,1,0,0,0,1,1,1,1,0,1,0,1,0.0841018304763848,0.0135490898942858,0.084350012903948,8
"gen1_0010",0.115639,0.333369,0.486125,0,0,1,0,1,0,1,0,0,1,1,0,1,0.085582347639634,0.0439282862920988,0.0868844716962623,6
"gen1_0063",-0.61516,0.77163,0.52463,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0865586367188186,0.0129377184859222,0.0859780164210479,3
"gen1_0018",-0.495191,0.294825,0.66174,1,1,1,1,0,0,1,1,1,0,0,0,1,0.0866357969261817,0.0217248947471482,0.0913951827664115,8
"gen1_0026",1.17729,0.312039,0.484652,1,0,0,1,0,1,1,0,1,0,1,1,1,0.087493197423951,0.104885885903093,0.0930452418644848,8
"gen1_0011",-0.393649,0.441467,0.629859,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0877649529748075,0.0306968599093055,0.0913524103429495,7
"gen1_0022",-0.339756,0.421772,0.627704,1,0,0,1,0,0,1,1,1,0,0,1,0,0.0886240381002244,0.0302811104326777,0.0914626999133885,6
"gen1_0062",-0.305737,0.514198,0.650061,0,1,1,0,0,0,1,1,0,1,1,1,0,0.0888792849825024,0.0398788578546344,0.0903939838988435,7
"gen1_0014",0.974805,0.737237,0.503733,1,0,1,1,1,1,1,0,1,1,0,1,1,0.0900995718733916,0.234945222270675,0.0938376314459883,10
"gen1_0044",0.75786,0.031035,0.660775,0,1,0,1,0,0,1,1,1,0,1,1,1,0.0918052200276185,0.0112183375991742,0.0940783073432089,8
"gen1_0040",0.12446,0.331043,0.713965,1,0,1,1,1,0,1,1,0,1,1,0,1,0.0931744441389104,0.0625270618416549,0.0982460807165925,9
"gen1_0030",-0.552516,0.327589,0.503233,0,0,1,0,1,0,1,0,1,0,0,0,1,0.0935185816470367,0.0208389937771954,0.0936169276589166,5
"gen1_0027",0.541876,0.072165,0.790955,1,1,0,0,1,1,1,1,0,1,1,1,0,0.0970907661102849,0.0149829078199656,0.100450051166873,9
"gen1_0029",0.155516,0.253224,0.264155,0,1,1,1,1,0,0,0,0,1,1,0,1,0.0972041314220918,0.0677006958027911,0.116088495943538,7
"gen1_0059",1.499999,0.192454,0.499479,1,1,0,1,1,0,0,1,1,0,1,0,0,0.0972226154789025,0.0942098811190828,0.114213921448961,7
"gen1_0013",-0.512639,0.247444,0.281263,0,1,1,1,1,0,0,0,1,0,0,0,1,0.0979420428701469,0.0279631974955267,0.115496804331773,6
"gen1_0056",-0.463789,0.494868,0.275178,0,1,1,1,1,0,0,0,1,0,0,1,0,0.0982469426827335,0.0547221552242779,0.116828484370786,6
"gen1_0055",-0.369252,0.502504,0.352654,0,1,0,1,1,0,0,1,1,0,0,0,1,0.0993859912926864,0.0613466087079493,0.116902134768106,6
"gen1_0015",-0.905506,0.364322,0.154075,1,0,0,0,1,0,0,1,1,1,1,0,0,0.100148070623735,0.0277674585032811,0.116350226759093,6
"gen1_0012",-1.354316,0.814134,0.605167,1,1,0,0,0,0,1,0,0,1,0,1,1,0.100467630329711,0.012656750593028,0.102321628262163,6
"gen1_0041",-0.281784,0.283063,0.315646,0,1,0,0,1,0,0,1,1,0,1,1,0,0.103507308860465,0.0360150229302705,0.118285075234799,6
"gen1_0035",0.501749,0.072266,0.804317,1,1,0,1,0,0,1,1,0,0,1,1,1,0.108854195015605,0.0109024305823074,0.110195980520475,8
"gen1_0042",-0.296629,0.207541,0.72942,0,1,1,1,1,0,0,1,1,0,1,1,0,0.111731170800776,0.030110377917808,0.126832341652469,8
"gen1_0053",-0.145535,0.731301,0.768772,0,1,1,1,1,1,1,1,1,0,1,1,0,0.112983232928132,0.0994989644586486,0.118480793450069,10
"gen1_0051",-0.511837,0.160097,0.716852,0,1,1,0,1,0,0,1,0,0,1,1,0,0.11483710574079,0.00964526349834713,0.128509671727567,6
"gen1_0019",-1.410756,0.766255,0.622916,1,1,1,1,0,0,1,0,1,1,0,1,0,0.115373138849998,0.0190126429513999,0.120817591349463,8
"gen1_0057",-0.939409,0.765671,0.32589,1,0,1,0,0,0,0,0,1,1,0,0,0,0.116224213798487,0.0178707306282593,0.131206846964929,4
"gen1_0017",-0.411097,0.394086,0.249382,0,0,1,1,1,0,0,0,1,0,0,1,0,0.116305466988526,0.0326645663568994,0.132802056746281,5
"gen1_0050",0.58198,0.81994,0.795486,1,0,1,1,0,1,1,1,1,1,0,1,1,0.119334558845179,0.115003798239628,0.123251616754397,10
"gen1_0024",0.913447,0.680929,0.721696,0,1,0,1,0,1,0,0,1,0,0,1,1,0.121584924956817,0.0770031627165925,0.134890505111249,6
"gen1_0039",-2.678693,0.184258,0.627393,0,1,1,0,1,1,1,0,1,1,0,1,1,0.156710228470248,0.00141034968273895,0.158070644991732,9
"gen1_0046",-3.011041,0.046552,0.631358,1,1,1,0,1,0,1,1,0,1,1,0,0,0.163528960878193,0.000612471053799413,0.168526446922281,8
"gen1_0032",-0.929695,0.386962,0.274583,0,0,0,0,0,1,0,0,1,0,1,0,0,0.181865004467196,0.00407228860533035,0.200958036258836,3
"gen1_0037",-2.986979,0.669441,0.461881,0,1,0,1,0,0,1,1,1,1,1,1,1,0.213844824862588,0.00063366367235659,0.216899602082976,9
"gen1_0054",-3.154691,0.713018,0.359828,0,1,0,1,1,0,0,1,0,1,0,1,0,0.21578218915496,0.000445133018454614,0.221239917102928,6
"gen1_0020",-3.680756,0.489346,0.61211,1,0,1,0,0,0,1,1,0,1,0,1,1,0.222263495131696,-1.48382900678793e-05,0.226942260861581,7
