"Par1","Par2"
6,9
16,15
13,14
2,12
8,13
9,10
11,9
15,13
12,13
13,2
13,6
7,8
16,5
4,5
9,11
6,1
12,16
4,10
12,10
11,1
10,7
15,9
5,1
9,15
12,14
13,9
13,1
15,3
3,4
16,9
15,12
10,11
13,8
6,11
11,7
6,16
10,16
11,3
16,6
3,6
14,10
12,8
1,3
5,16
6,3
10,15
5,10
9,16
