"Par1","Par2"
5,8
16,7
15,7
10,5
3,12
11,9
15,12
15,12
7,14
4,5
11,6
15,3
10,8
4,14
7,2
13,1
14,15
15,2
11,4
12,15
2,16
16,2
11,3
12,11
14,13
3,4
13,10
16,3
2,3
7,11
10,15
2,4
10,12
12,13
1,8
7,16
8,4
6,7
11,14
1,13
12,15
2,4
12,5
10,11
8,16
3,16
1,9
1,7
