"Par1","Par2"
16,14
9,4
13,10
8,11
6,12
4,2
10,4
10,7
9,11
15,13
1,4
1,5
15,14
1,5
15,12
13,16
3,1
2,9
9,16
7,3
8,4
5,4
8,5
8,13
4,15
7,15
14,11
5,4
16,15
12,7
15,4
2,8
14,4
11,6
16,8
8,9
2,14
6,2
10,9
11,4
6,16
13,5
3,7
9,2
15,9
1,4
15,13
7,13
