"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen6_0039",0.240735,0.225218,0.071676,0,1,1,1,1,1,1,1,1,0,1,0,0,0.0544596593754797,0.129360706172941,0.0586947428420561,9
"gen6_0019",-0.285081,0.240335,0.089053,0,1,0,1,1,1,1,1,1,0,1,0,0,0.0547654911707143,0.0725919759487784,0.0587313408017525,8
"gen6_0002",0.269261,0.232974,0.106411,0,1,0,1,1,0,1,1,1,0,1,0,0,0.0548139568409854,0.0942506825349029,0.0594997343394343,7
"gen6_0044",0.21161,0.210811,0.115357,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0550311861117192,0.18013902013877,0.0596078927782194,11
"gen6_0026",-0.294479,0.145754,0.089487,0,1,0,1,1,0,1,1,0,1,1,1,1,0.0550746615247824,0.0618861441937765,0.0595364074970908,9
"gen6_0057",0.045037,0.232438,0.111526,1,1,1,1,1,0,1,1,1,0,1,1,0,0.0550826510662207,0.132568914350068,0.0605660213242889,10
"gen6_0005",0.319366,0.285471,0.009997,1,1,1,1,1,0,1,1,0,0,1,0,0,0.0551018577267625,0.110226113686139,0.0591338698882159,8
"gen6_0004",-0.199831,0.174513,0.107141,1,1,1,1,1,1,1,1,0,1,1,1,0,0.05514472269875,0.094577750768326,0.0602620292362908,11
"gen6_0017",-0.333167,0.172,0.035314,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0551714309478004,0.0669065045546228,0.0590740040259906,10
"gen6_0001",0.262109,0.227753,0.083408,1,0,0,1,1,1,1,1,1,1,0,0,0,0.0551925421295974,0.147593209965547,0.0592620544170452,8
"gen6_0025",-0.315897,0.141919,0.091034,1,1,1,1,1,1,1,1,0,0,1,1,1,0.0552269186407962,0.062928521542495,0.0589167703304332,11
"gen6_0055",0.029813,0.234132,0.106545,0,1,0,1,1,1,1,1,1,0,1,0,1,0.0552445594023399,0.120232926856096,0.0589234246479499,9
"gen6_0006",-0.314384,0.149665,0.088867,1,1,1,1,1,1,1,1,0,1,1,0,1,0.0552871623396634,0.0711682176274427,0.0590902918015689,11
"gen6_0008",-0.295992,0.138008,0.091654,0,1,0,1,1,0,1,1,0,0,1,1,1,0.0553303594669011,0.0399625089128524,0.0589379729851009,8
"gen6_0050",0.226612,0.233249,0.1036,0,1,0,1,1,0,1,1,1,0,1,1,0,0.055343033730884,0.123953671483633,0.0605480818442156,8
"gen6_0047",-0.148519,0.143288,0.121945,1,1,0,1,1,1,1,1,0,1,1,0,1,0.0553676868969349,0.0706714064480623,0.0590889717906906,10
"gen6_0009",-0.147053,0.249556,0.120121,1,1,0,1,1,1,1,1,1,1,1,0,0,0.0554331685296305,0.137068752564839,0.0600442344888931,10
"gen6_0062",-0.085688,0.262364,0.072287,1,1,1,1,1,1,1,1,0,0,1,0,0,0.0554957863504436,0.0888062543114672,0.0585691162267502,9
"gen6_0007",0.237575,0.214371,0.114877,0,1,0,1,1,1,1,1,1,1,1,0,0,0.0554963118131114,0.152940466205412,0.0596256017501011,9
"gen6_0029",-0.221843,0.24247,0.119284,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0555370539838198,0.134986689068361,0.0605009366511377,11
"gen6_0058",-0.069056,0.240188,0.106398,0,1,0,1,1,1,1,1,0,1,0,0,0,0.0555401760582149,0.0768663440433448,0.0591726110176927,7
