"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen12_0051",-0.172309,0.128747,0.08166,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0538328498630003,0.0958580982312677,0.0586577936130323,12
"gen12_0002",-0.164564,0.104586,0.082782,1,1,1,1,1,0,1,1,1,1,1,1,1,0.053915208006249,0.0838284077083931,0.0586396119753647,12
"gen12_0047",-0.029124,0.128597,0.082802,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0539347046473715,0.122089798467904,0.0589604360868964,12
"gen12_0053",-0.005085,0.157689,0.07765,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0539423899882217,0.0958287260297832,0.0581881935143019,10
"gen12_0057",-0.041507,0.152125,0.086422,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0539619928841209,0.0848441106124825,0.058138081947339,10
"gen12_0027",-0.05174,0.154393,0.084145,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0539721038404448,0.0896302289880428,0.058136919910679,10
"gen12_0060",-0.047574,0.119821,0.082871,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0539725561207847,0.101974131166636,0.0584025907015326,11
"gen12_0031",-0.010131,0.147552,0.081916,1,1,0,1,1,0,1,1,1,0,1,1,1,0.0539842681724877,0.0920148564689985,0.0587990390988787,10
"gen12_0007",-0.029036,0.165126,0.078753,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0540078193410152,0.0967239521271608,0.0582830955351487,10
"gen12_0035",-0.024439,0.154356,0.085784,1,1,0,1,1,1,1,1,1,0,1,0,0,0.0540338966133706,0.0732357182628088,0.057362359306379,9
"gen12_0054",-0.016942,0.160487,0.077554,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0540471983755085,0.108979712642177,0.0585065831890195,10
"gen12_0018",-0.134177,0.147165,0.064911,1,1,1,1,1,1,1,1,1,1,0,1,0,0.0540575259113215,0.100548331391982,0.0587219615929363,11
"gen12_0025",-0.151329,0.152248,0.082934,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0540671306804326,0.0772906198221135,0.0582383468340057,10
"gen12_0055",-0.139136,0.151573,0.075909,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0540768210707556,0.0929020445956769,0.0593361911808152,10
"gen12_0008",-0.022969,0.151035,0.081493,1,1,1,1,1,0,1,1,1,0,1,1,1,0.0540970891286919,0.110066505620958,0.0588504930705908,11
"gen12_0022",-0.079117,0.161398,0.083032,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0541047193821434,0.118626333718394,0.0592838962831115,11
"gen12_0048",-0.117708,0.121949,0.082105,1,1,0,1,1,1,1,1,1,0,1,1,1,0.054113292524936,0.0847521942133505,0.0575786710529479,11
"gen12_0030",-0.16088,0.149205,0.077139,1,1,1,1,1,0,1,1,1,1,1,0,0,0.0541355917314697,0.079274680130251,0.0579628216715651,10
