"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen16_0034",-0.043367,0.120594,0.082793,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0536292935939226,0.104044873613818,0.0584422637583864,12
"gen16_0045",-0.045531,0.120863,0.075053,1,1,0,1,1,1,1,1,1,1,0,1,0,0.053657256750507,0.0819554871298854,0.0580243537496426,10
"gen16_0042",-0.063118,0.122128,0.082054,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0537429408037243,0.0691481741007266,0.0578661764399938,10
"gen16_0060",-0.066278,0.087746,0.082822,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0537541380844197,0.0575235511473109,0.0583766617259202,11
"gen16_0028",-0.041676,0.135135,0.08184,1,1,0,1,1,1,1,1,1,0,1,1,0,0.053842075664475,0.0764807049631375,0.057907259674051,10
"gen16_0003",-0.041128,0.140045,0.086476,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0538441373421183,0.110931997698185,0.058844918997909,11
"gen16_0048",-0.047474,0.120054,0.082823,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538552498864325,0.0888246626036347,0.0590017085330813,11
"gen16_0057",-0.043039,0.121957,0.082807,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538665525301011,0.0927210318463557,0.0590504281046584,11
"gen16_0037",-0.0436,0.121886,0.082791,1,1,1,1,1,0,1,1,1,1,1,1,0,0.053866642109753,0.0923595040995322,0.0590456539876673,11
"gen16_0005",-0.045812,0.121902,0.08282,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538670686864563,0.0907317278776487,0.0590409493030344,11
"gen16_0006",-0.042591,0.122285,0.082783,1,1,1,1,1,0,1,1,1,1,1,1,0,0.053868333924438,0.090494317347067,0.0590564595174532,11
"gen16_0009",-0.027389,0.128141,0.082819,1,1,0,1,1,0,1,1,1,1,1,1,0,0.0538831113964827,0.0866753394683536,0.0590920101934516,10
"gen16_0023",-0.031446,0.126121,0.082821,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0538899656808544,0.0976434155943773,0.0591648143832323,11
"gen16_0024",-0.042586,0.119538,0.082831,1,1,0,1,1,0,1,1,1,1,1,1,1,0.0538933316910826,0.100431819859282,0.0589934774005016,11
"gen16_0007",-0.046643,0.117518,0.082833,1,1,0,1,1,0,1,1,1,1,1,1,1,0.0538980600988605,0.0961695021214329,0.0589541566238449,11
"gen16_0010",-0.029124,0.128597,0.082802,1,1,0,1,1,0,1,1,1,1,1,1,1,0.0538983452084926,0.110810801942067,0.0591750409783914,11
"gen16_0061",-0.051785,0.1275,0.081939,1,1,1,1,1,0,1,1,1,1,1,1,0,0.0539150130281206,0.0939556319740002,0.0591715097778323,11
"gen16_0013",-0.044159,0.120854,0.082861,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0539154664087043,0.125164265720382,0.0582737418779268,13
"gen16_0018",-0.043522,0.127675,0.082864,1,1,0,1,1,0,1,1,1,1,1,1,1,0.0539186169431964,0.103766886224334,0.0591523070471301,11
"gen16_0046",-0.046446,0.120893,0.08339,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0539198090048487,0.124322572191068,0.0582869506989186,13
"gen16_0017",-0.029761,0.121776,0.082799,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0539252716455054,0.132299146864765,0.0583122326593391,13
"gen16_0052",-0.044045,0.149891,0.083066,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0539350190137511,0.0855521020616645,0.0580590076507739,10
"gen16_0014",-0.041625,0.152,0.083541,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0539483626677006,0.0892219683278162,0.0580950894084414,10
"gen16_0015",-0.041507,0.152125,0.086422,1,1,0,1,1,1,1,1,1,0,1,1,0,0.0539619928841209,0.0849865462792563,0.058138081947339,10
"gen16_0016",-0.043951,0.119961,0.082082,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0539693027172248,0.106484695950045,0.0584221536629961,11
"gen16_0059",-0.046423,0.124868,0.082035,1,1,1,1,1,1,1,1,1,1,1,1,1,0.053977373675571,0.131952702877362,0.0583768180947788,13
"gen16_0029",-0.046957,0.139091,0.083159,1,1,0,1,1,1,1,1,1,0,0,1,0,0.0540156950067916,0.0685061037639543,0.0582491432887758,9
"gen16_0011",-0.065015,0.126877,0.081986,1,0,1,1,1,0,1,1,1,1,1,1,0,0.0540403763517365,0.0882227209219224,0.058792865652773,10
"gen16_0021",-0.040411,0.119814,0.082339,0,1,0,1,1,0,1,1,1,1,1,1,1,0.0540417709815725,0.0907110819274488,0.0590082766802885,10
"gen16_0038",-0.044803,0.122301,0.082812,0,1,1,1,1,0,1,1,1,1,1,1,0,0.0540739808361745,0.0817547971376874,0.0590611813811123,10
"gen16_0031",-0.044024,0.149987,0.081989,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0542548768281081,0.129099477192386,0.0592240466663277,11
"gen16_0054",-0.0431,0.153837,0.084166,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0542698228566239,0.148267762796466,0.0593542618861259,12
"gen16_0027",-0.047767,0.137767,0.077283,1,1,0,1,1,1,1,1,0,1,1,1,0,0.0543006966825841,0.0809938510397597,0.0587514309744052,10
"gen16_0033",-0.04691,0.120167,0.082861,1,1,1,1,1,0,1,1,0,1,1,1,1,0.0543693898444885,0.0859381794445068,0.0595075669196002,11
"gen16_0008",-0.047686,0.118476,0.136722,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0543765569903055,0.120799663519028,0.059334267107067,13
"gen16_0012",-0.047624,0.135579,0.082871,0,0,1,1,1,1,1,1,1,1,1,0,0,0.0544098372125256,0.078019229897651,0.0580082259002646,9
"gen16_0032",-0.041552,0.121974,0.083634,1,1,0,1,1,1,1,1,0,0,1,1,0,0.0545918900365681,0.05133713469959,0.0586594889855831,9
"gen16_0022",-0.032664,0.128744,0.082545,1,1,0,1,1,0,1,1,1,1,0,1,1,0.054822749980744,0.0863765612553528,0.0604690302509373,10
"gen16_0049",-0.047196,0.148571,0.075701,1,0,0,1,1,1,1,1,1,0,1,1,1,0.054830298604757,0.0998135733269302,0.0584728005397587,10
"gen16_0002",-0.047574,0.119821,0.082871,0,1,1,1,1,1,1,1,0,0,1,1,0,0.0548488499984607,0.0495947578259104,0.0588238946663478,9
"gen16_0063",0.819497,0.124348,0.082871,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0548916669036325,0.220545885814657,0.05983241191694,12
"gen16_0044",-0.57231,0.122671,0.082809,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0549115503032026,0.0577479750935353,0.0591054916159025,12
"gen16_0050",-0.045089,0.216823,0.075139,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0550783432835789,0.18467097226993,0.060739788608998,12
"gen16_0039",-0.045113,0.121094,0.082772,0,1,1,1,1,0,1,1,1,1,0,1,1,0.0550939797606205,0.0815637476964482,0.0605115846958057,10
"gen16_0055",-0.047014,0.120089,0.078623,0,1,1,1,1,0,1,0,1,1,1,1,0,0.0552987501742815,0.0669228934732261,0.0596288034378178,9
"gen16_0047",-0.045912,0.121669,0.082868,0,1,1,1,0,1,1,1,1,1,1,1,1,0.0553113590703436,0.0881465623104608,0.058893219996922,11
"gen16_0030",-0.045328,0.131093,0.067681,1,1,0,0,1,1,1,1,1,1,1,1,1,0.055345867179877,0.100970781210432,0.0582050440583347,11
"gen16_0051",-0.041739,0.21723,0.083336,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0556908359313855,0.221410878706353,0.0612676064580173,13
