"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen3_0042",-0.027912,0.027211,0.140468,0,1,1,1,1,0,1,1,1,1,1,0,1,0.0558101833959648,0.0182789770689939,0.0583422657053793,10
"gen3_0024",-0.023538,0.104148,0.206044,0,1,0,1,1,0,1,1,1,0,1,0,1,0.0565643086589697,0.0379528762565036,0.0608016554131695,8
"gen3_0050",0.287887,0.233293,0.011431,1,1,0,0,1,0,1,1,0,0,1,1,0,0.0566940755092119,0.0631561393779571,0.0589704836753714,7
"gen3_0017",0.039652,0.377945,0.095768,0,0,1,1,1,0,1,1,1,0,1,1,0,0.0571475892399165,0.174255036919367,0.0620463192381217,8
"gen3_0001",-0.258813,0.382709,0.066714,0,1,1,1,1,0,1,0,1,0,0,0,0,0.0572924538151003,0.0743722701370032,0.0621588537123474,6
"gen3_0052",0.095269,0.037605,0.207636,0,1,1,1,1,1,1,1,0,1,1,0,1,0.0573326206197724,0.0224652727984455,0.0604918783659667,10
"gen3_0025",-0.722407,0.349255,0.076744,1,1,0,1,1,1,1,1,0,0,0,0,0,0.0574216049572537,0.0413080865130937,0.0603411931508666,7
"gen3_0021",-0.274923,0.294146,0.125992,1,1,1,1,0,0,1,1,0,0,0,1,1,0.0575229222431107,0.0529567949656864,0.061736896988501,8
"gen3_0020",-0.252589,0.436729,0.107202,1,0,1,1,0,1,1,1,1,0,0,1,0,0.057526480985527,0.108848173934276,0.060192022547066,8
"gen3_0055",0.228919,0.318056,0.180834,1,1,0,1,1,0,1,1,0,0,1,1,1,0.0578699722979375,0.148829048452236,0.0629656106490731,9
"gen3_0003",0.196689,0.223399,0.185888,0,0,1,1,1,0,1,1,0,0,1,0,0,0.0578798802125745,0.0501933174673086,0.0612175436222897,6
"gen3_0064",0.352089,0.084474,0.209648,0,1,0,0,1,0,1,1,1,0,1,0,0,0.0579018136063493,0.0219744594708451,0.0604376892266658,6
"gen3_0018",-0.021434,0.377458,0.165344,0,0,1,1,1,1,1,1,0,1,0,0,0,0.0579579819482618,0.125388191583838,0.0615431616920575,7
"gen3_0039",0.345706,0.29725,0.128472,0,0,1,1,0,1,1,1,1,1,1,1,0,0.0580425811923358,0.200512652164831,0.0613239698202053,9
"gen3_0056",-0.195759,0.18933,0.160854,1,1,1,0,1,1,1,0,1,0,0,1,0,0.0581644646899178,0.0487552793039601,0.0606222221720227,8
"gen3_0004",-0.151431,0.394903,0.122674,0,0,1,1,1,0,1,1,1,1,1,1,0,0.0582540835419413,0.210964939825595,0.0643614974136808,9
"gen3_0051",0.081351,0.231486,0.185522,0,0,0,0,1,0,1,1,1,0,1,1,0,0.0585179887110969,0.044884476928437,0.0605911337725218,6
"gen3_0058",-0.448575,0.312811,0.105146,0,1,0,1,0,0,1,1,1,0,0,1,0,0.0585631498963071,0.0415547211628729,0.0610151743209961,6
"gen3_0062",0.028656,0.363491,0.119513,0,0,0,0,1,1,1,1,0,0,1,1,0,0.0585652471857698,0.053894926701119,0.0598882707527199,6
