"Par1","Par2"
16,2
7,6
6,15
13,16
13,10
2,11
7,8
4,7
12,16
11,9
1,3
8,5
3,1
5,1
5,14
6,8
1,16
4,5
8,7
7,10
5,11
13,12
11,15
8,12
15,3
9,13
15,8
1,8
13,16
6,12
10,1
16,5
2,3
3,6
16,14
1,9
11,2
14,10
3,7
2,4
4,13
12,4
7,13
2,1
8,12
14,16
2,6
11,6
