"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen4_0056",-0.303144,0.132787,0.068651,1,1,1,1,1,1,1,1,0,1,0,0,1,0.0548031195830915,0.0540740335726443,0.0585529599322653,10
"gen4_0043",0.269261,0.232974,0.106411,0,1,0,1,1,0,1,1,1,0,1,0,0,0.0548139568409854,0.0951248102311743,0.0594997343394343,7
"gen4_0041",-0.256278,0.235637,0.10438,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0553276898959011,0.0654464521325279,0.0586048142468671,7
"gen4_0034",-0.314391,0.240181,0.11358,1,1,0,1,1,1,1,1,0,0,1,1,0,0.0557704223152602,0.070947134342522,0.0602530423496274,9
"gen4_0018",0.329353,0.266471,0.049138,0,0,1,1,0,1,1,1,0,0,1,1,0,0.0560713076214468,0.0777272319427272,0.060458295922484,7
"gen4_0051",-0.096092,0.238206,0.04342,1,1,1,0,1,0,1,1,0,1,1,1,0,0.0561071335898332,0.0898755005726382,0.0606090963035113,9
"gen4_0047",-0.211141,0.20548,0.143302,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0562782930016446,0.0828080803856836,0.0607281937243467,10
"gen4_0001",-0.027912,0.027211,0.140468,0,1,1,1,1,1,1,1,0,1,1,0,1,0.0563310036680657,0.0182329909571623,0.0587610381342582,10
"gen4_0032",0.281911,0.232833,0.129439,0,0,1,1,1,0,1,1,0,0,1,0,0,0.0564369814808765,0.0597315292548884,0.0593538763282257,6
"gen4_0023",0.302706,0.242929,0.079736,0,1,0,0,1,0,1,1,1,0,1,1,0,0.056460780663114,0.0905488815629032,0.0595496143817482,7
"gen4_0048",-0.06936,0.25846,0.104368,0,0,1,1,0,1,1,1,0,1,0,1,1,0.0565487413429879,0.0916147035425111,0.0611850641220632,8
"gen4_0027",0.019381,0.277347,0.134189,0,0,1,1,1,0,1,1,0,0,1,1,0,0.0566018240436546,0.0768262760353908,0.0608137650346504,7
"gen4_0003",0.287887,0.233293,0.011431,1,1,0,0,1,0,1,1,0,0,1,1,0,0.0566940755092119,0.0645403948031421,0.0589704836753714,7
"gen4_0017",0.30424,0.264072,0.090765,1,1,0,0,1,0,1,1,1,1,1,1,0,0.0567805722328607,0.18068420252454,0.0621659383595008,9
"gen4_0036",-0.201854,0.31521,0.096841,0,1,1,1,0,1,1,1,1,1,0,1,0,0.0568848143487773,0.126387966322303,0.0612618187983642,9
"gen4_0049",0.34254,0.302638,0.081888,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0570483844610088,0.293111828254668,0.0614576608945482,11
"gen4_0057",-0.233927,0.289383,0.127651,1,0,1,0,1,0,1,1,1,0,1,1,0,0.0570993530777565,0.0811885320013594,0.0601181415949338,8
"gen4_0046",-0.684936,0.367308,0.072697,1,1,0,1,1,1,1,1,1,0,0,0,0,0.0571366870131938,0.0683848098483692,0.0607766666518615,8
"gen4_0004",0.039652,0.377945,0.095768,0,0,1,1,1,0,1,1,1,0,1,1,0,0.0571475892399165,0.171134277092849,0.0620463192381217,8
