"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen0_010",0.486207,0.081777,0.224979,1,1,0,0,1,0,1,1,0,1,1,1,1,0.0585595655572362,0.0534262052458571,0.0619135389130614,9
"gen0_053",-0.151431,0.694391,0.122674,0,0,1,1,1,0,1,1,0,1,1,1,0,0.0613636718061272,0.246499889985749,0.0679315382885092,8
"gen0_061",0.637265,0.381709,0.310531,0,1,1,1,1,1,1,1,0,1,0,0,1,0.0665767876525307,0.211610471635526,0.0706262777453354,9
"gen0_063",-1.169752,0.435383,0.081209,1,1,1,1,1,0,1,0,1,1,0,1,0,0.0714902554899845,0.0485186662532443,0.0777345860712572,9
"gen0_012",-2.086137,0.275775,0.021132,0,1,0,0,0,1,1,1,1,0,1,0,0,0.0764445711850972,0.00355021475454652,0.0754013619090823,6
"gen0_014",-1.049122,0.396775,0.316102,1,0,0,0,0,1,1,0,1,0,0,0,0,0.0766787553363294,0.0104394764790439,0.0769499649916087,4
"gen0_059",1.435299,0.198449,0.525095,1,1,0,1,0,0,1,1,1,0,1,1,1,0.079322973129516,0.101707426790688,0.0812117535394392,9
"gen0_048",-0.668077,0.798003,0.3686,1,0,0,0,0,0,1,0,1,1,1,1,0,0.0796747974381895,0.0469177179296698,0.0811455833896768,6
"gen0_031",-0.258011,0.008201,0.698497,0,1,1,0,1,0,1,1,0,0,1,1,0,0.081745055530897,0.00224245424354792,0.0856151551220441,7
"gen0_019",0.115639,0.333369,0.486125,0,0,1,0,1,0,1,0,0,1,1,0,1,0.085582347639634,0.0453142652748121,0.0868844716962623,6
"gen0_054",-0.393649,0.441467,0.629859,1,0,1,1,0,0,1,1,1,0,0,1,0,0.0877649529748075,0.0337134870002771,0.0913524103429495,7
"gen0_029",-1.354316,0.814134,0.605167,1,1,1,0,0,0,1,0,0,1,0,1,0,0.0978141541854553,0.0134101084865204,0.0985163970151476,6
"gen0_064",-0.512639,0.247444,0.281263,0,1,1,1,1,0,0,0,1,0,0,0,1,0.0979420428701469,0.0290223156323639,0.115496804331773,6
"gen0_023",0.974805,0.181932,0.855233,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0989903706305165,0.043534520102298,0.103470523733635,11
"gen0_030",-0.905506,0.364322,0.154075,1,0,0,0,1,0,0,1,1,1,1,0,0,0.100148070623735,0.0310578937958616,0.116350226759093,6
"gen0_036",-0.320402,0.749928,0.346569,0,1,0,1,1,0,0,1,1,0,0,1,0,0.100450511142587,0.088576517162349,0.118898332743469,6
"gen0_008",0.760012,0.06406,0.459567,1,0,1,1,0,0,0,1,1,0,1,1,0,0.103548343558188,0.0181800991063957,0.116205335336158,7
"gen0_017",0.259071,0.72829,0.421378,0,1,1,1,1,1,0,1,0,0,1,0,1,0.104607450363629,0.149899880798272,0.123249784013236,8
"gen0_034",-0.113608,0.907739,0.505053,0,0,0,1,0,0,0,1,0,0,0,0,0,0.106701486870877,0.0310602753395792,0.123449689178282,4
"gen0_037",-0.749424,0.583509,0.752149,0,0,0,0,0,0,1,0,0,0,1,1,1,0.107443861929514,0.0052692429049274,0.104296361216062,4
"gen0_040",0.334165,0.645275,0.643531,1,1,1,0,1,0,0,0,0,0,0,1,1,0.107699881399058,0.0466413556891311,0.119872729315594,6
"gen0_042",0.394777,0.548328,0.88682,0,0,1,0,0,1,1,1,1,0,0,0,0,0.108792615665406,0.0292833450566121,0.106843197893897,5
"gen0_038",-2.70512,0.114695,0.164079,0,1,1,0,0,0,1,0,0,1,1,1,1,0.110071276591715,0.00128603308877492,0.111862676470127,7
"gen0_028",0.876276,0.675539,0.21281,0,1,0,0,1,1,0,0,1,1,0,0,0,0.112367081080736,0.160442573768328,0.124172240148385,5
"gen0_003",1.279622,0.296745,0.724054,1,1,1,1,0,1,0,1,1,0,1,0,0,0.113234873012904,0.0765889993624376,0.124893163767473,8
"gen0_056",-1.132436,0.75977,0.251506,0,1,1,0,0,0,0,0,0,0,0,0,0,0.114408037455616,0.00458988814501575,0.124903138741789,3
"gen0_057",-1.324473,0.712165,0.827274,0,1,0,0,1,1,1,0,0,0,1,1,0,0.119597478681123,0.00987663009267908,0.115054789900294,6
"gen0_035",1.173464,0.959388,0.332833,1,0,0,1,0,1,0,1,1,0,1,1,1,0.120092582610603,0.302493684498962,0.131283062555291,8
"gen0_015",-1.422336,0.78312,0.576134,1,1,1,1,0,0,0,0,0,1,0,0,0,0.120533401183111,0.0112743740270155,0.136633305616873,5
"gen0_055",0.654718,0.875049,0.680594,1,1,0,1,1,0,0,1,1,1,1,1,0,0.121990855004701,0.221224858250514,0.13654678755357,9
"gen0_047",1.010275,0.623644,0.035025,0,0,1,1,1,1,0,0,0,0,0,0,1,0.122345191472861,0.116875400113391,0.139956947468688,5
"gen0_001",1.369279,0.597731,0.959896,0,1,1,1,0,0,1,1,0,1,0,1,1,0.122443280056732,0.0539385588092163,0.126168289194325,8
"gen0_006",0.032452,0.210197,0.541471,0,1,1,0,0,1,0,1,1,0,0,0,1,0.122491249788257,0.0246000503589679,0.13516062513243,6
"gen0_007",-0.644564,0.462663,0.874967,1,0,1,1,0,0,0,0,0,0,0,0,0,0.12464667343461,0.00550678270794419,0.13495330659011,3
"gen0_026",1.10768,0.50188,0.933044,0,0,1,0,0,1,1,0,1,1,1,0,1,0.127134108692025,0.0485268369679207,0.124918805388344,7
"gen0_013",0.194438,0.866215,0.440991,0,0,1,0,0,0,0,0,1,1,0,0,1,0.134123713301124,0.0485158393706124,0.148480631229578,4
"gen0_043",-2.406358,0.564931,0.277387,0,0,0,1,1,1,1,0,1,0,1,0,1,0.135061042036097,0.0028657729247673,0.134997701064212,7
"gen0_033",-1.773418,0.93305,0.557462,0,1,0,0,1,1,0,0,0,0,0,1,1,0.135809710643256,0.00569229854157255,0.141806608807532,5
"gen0_039",-2.124583,0.324317,0.747732,1,0,1,1,1,1,1,0,0,1,1,0,0,0.135848228943478,0.00268981351053933,0.13981987541278,8
"gen0_050",-1.89647,0.854526,0.06223,1,0,1,1,0,1,0,1,0,1,0,1,0,0.139401894216063,0.00962588730626415,0.147808238197181,7
"gen0_011",-2.278861,0.158396,0.583016,1,0,0,0,0,0,0,1,1,0,0,1,1,0.141508610571117,0.00132510386170132,0.152423085055264,5
"gen0_045",-0.918972,0.141298,0.471257,0,0,0,1,0,1,0,0,0,1,1,1,0,0.142482952873113,0.00438726020652547,0.163705759132612,5
"gen0_020",-2.309476,0.407073,0.239972,0,1,0,1,0,1,0,0,1,1,1,0,1,0.146996886389175,0.00301589079298101,0.155337030042536,7
"gen0_021",-1.750541,0.77847,0.622447,1,1,1,1,0,1,0,0,0,1,1,1,0,0.148558178883572,0.00975226108538622,0.154530872841552,8
"gen0_005",-1.971909,0.516521,0.770771,1,0,0,0,1,1,1,1,1,1,1,0,1,0.154910308074041,0.00557139718109417,0.154907204170877,9
"gen0_032",-1.641428,0.660185,0.804705,0,1,1,0,1,1,0,0,1,1,0,1,0,0.156869105715989,0.0102980492085041,0.164152095968975,7
"gen0_051",-1.5516,0.839019,0.976573,1,0,0,0,1,0,0,1,1,0,0,1,0,0.158208065259435,0.00822727514643032,0.167606860198587,5
"gen0_052",-2.524864,0.537488,0.174756,0,1,0,0,0,0,0,1,1,1,0,1,0,0.163697778714694,0.00234760502369097,0.171352333016486,5
"gen0_058",-2.782099,0.255175,0.995956,1,0,0,1,0,1,1,0,0,0,0,0,1,0.17183203392699,0.00108260875748837,0.174260486920254,5
"gen0_022",-3.143945,0.126629,0.013366,1,1,0,0,1,1,1,0,1,1,1,1,1,0.172472108841998,0.000605747444661442,0.172672101582996,10
"gen0_046",-2.894143,0.221135,0.097505,1,0,0,0,1,1,0,1,1,1,0,1,1,0.179625673676735,0.00116279883191101,0.185202550325055,8
"gen0_062",-3.308398,0.101169,0.383807,1,0,0,1,0,0,1,1,0,1,1,1,1,0.184274840491681,0.000536481028767862,0.18714860556773,8
"gen0_024",-2.583539,0.018303,0.834774,0,0,0,1,0,1,0,1,0,1,0,0,1,0.194868052741615,0.000292393668606493,0.205698319540037,5
"gen0_025",-3.136258,0.344265,0.075423,1,0,1,1,1,0,0,1,0,0,1,0,1,0.198261808382161,0.00056241826146533,0.203073157863046,7
"gen0_002",-3.561605,0.057803,0.434746,1,1,0,0,1,0,1,1,0,0,0,0,0,0.199365484246018,0.000411492111257243,0.202768109585578,5
"gen0_004",-3.329292,0.475278,0.126548,0,1,0,1,0,1,1,1,0,1,1,0,0,0.205555485545511,0.000554113820907656,0.20767396961232,7
"gen0_049",-2.81261,0.994687,0.894345,0,1,0,0,1,0,0,1,1,0,1,0,1,0.21289103358278,0.00137420883290836,0.21763802347247,6
"gen0_009",-3.644619,0.940667,0.200982,1,1,1,0,0,1,1,0,0,0,0,0,1,0.214365630092101,0.0001447623844943,0.218039899446096,6
"gen0_044",-3.459956,0.297307,0.391183,0,0,1,1,1,1,0,0,0,1,1,1,1,0.216649372586616,0.000447142028566763,0.222080085970205,8
"gen0_016",-3.752511,0.034725,0.781978,0,0,0,0,1,0,1,0,0,0,0,1,0,0.224023349573757,9.68752768420089e-05,0.229272060606889,3
"gen0_018",-3.030971,0.972193,0.919624,1,0,1,1,1,1,1,1,0,1,1,1,0,0.22578682898402,0.000823224496249679,0.230880558972972,10
"gen0_060",-3.87982,0.492057,0.939027,1,1,1,0,0,1,1,0,1,0,1,0,1,0.226328199865593,0.00024492976371837,0.231301235505248,8
"gen0_027",-3.956943,0.636128,0.667565,0,0,0,0,1,1,0,0,1,0,1,0,0,0.228034971197593,0.000365673317627171,0.234637041761302,4
"gen0_041",-3.680332,0.905623,0.708677,1,0,0,1,1,0,1,1,1,1,0,0,1,0.229331810395362,0.000491082042122687,0.235205913762002,8
