"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen0_022",0.21338,0.294783,0.002022,1,1,0,1,1,0,1,1,0,0,1,1,1,0.0574313092219645,0.296987061029271,0.0527614058257048,9
"gen0_028",-0.302968,0.32987,0.019006,1,1,0,0,1,1,1,0,1,1,0,1,0,0.0669721182211179,0.159161069171706,0.0622194140638902,8
"gen0_011",-0.433035,0.640349,0.234497,0,0,1,0,1,0,1,1,0,1,0,0,1,0.0672586212995355,0.149586799992105,0.0666574112443689,6
"gen0_021",0.769242,0.776744,0.213879,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0687039135440686,0.427644692386386,0.0725147482946659,7
"gen0_044",-0.924808,0.426235,0.343199,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0700126442869013,0.0246008667514869,0.0619870744535604,4
"gen0_012",0.939631,0.054751,0.463722,1,0,1,0,0,1,1,0,0,1,0,1,0,0.0751553038790635,0.0371175742730361,0.0658955253148171,6
"gen0_002",-0.104595,0.131239,0.697683,1,1,1,0,1,1,1,1,0,0,1,1,1,0.0834164383072316,0.0446129502281317,0.0889650174789702,10
"gen0_050",1.047038,0.579545,0.043299,1,0,1,0,1,0,1,0,1,1,0,1,1,0.0841782315373683,0.706741906062781,0.0777877815568391,8
"gen0_056",0.351757,0.200547,0.66092,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0845885969411567,0.0234908062823731,0.0748475237170843,4
"gen0_055",-1.592889,0.72091,0.129437,0,1,0,0,0,0,1,0,0,1,1,1,0,0.094389062759158,0.0179454885490962,0.085968411880945,5
"gen0_049",0.68634,0.879152,0.674087,0,0,1,1,0,0,1,1,0,1,0,1,1,0.0980696836229115,0.155988305206675,0.101905382567942,7
"gen0_004",-1.244918,0.255849,0.724996,1,1,0,0,0,0,1,1,0,0,1,0,0,0.0981583449979158,0.00953196490543314,0.0976625387617223,5
"gen0_063",1.465468,0.101394,0.344033,0,1,1,0,1,1,0,0,0,1,1,0,0,0.0996170910697305,0.0961813889442894,0.112947358145836,6
"gen0_051",-1.8107,0.022132,0.185383,0,0,0,1,0,0,1,1,1,1,1,0,1,0.101135512800609,0.00500401399350126,0.0968907973329269,7
"gen0_036",-0.142399,0.375061,0.749899,0,1,0,1,1,1,1,0,1,1,0,1,1,0.102076532074948,0.0921844941585635,0.107784497598587,9
"gen0_057",-0.732961,0.079522,0.525016,1,1,1,1,1,0,0,0,1,0,0,0,0,0.104010367228806,0.0135502749841175,0.11403508034355,6
"gen0_041",-0.855204,0.18375,0.540781,0,1,1,1,1,1,0,1,0,1,0,0,1,0.107490993069772,0.0325000527638127,0.118329300883857,8
"gen0_033",1.413054,0.702779,0.375166,1,1,0,1,1,1,0,1,0,0,1,1,0,0.108037752466617,0.369484849873469,0.1262813430977,8
"gen0_060",-0.817752,0.207632,0.896595,1,0,0,0,0,0,1,1,1,1,0,0,1,0.108767649768574,0.0186498770673138,0.112180901852988,6
"gen0_058",1.244159,0.757131,0.84283,0,1,1,0,0,1,1,0,0,0,1,0,1,0.109193219638502,0.0713173920905934,0.100324075658827,6
"gen0_043",0.105055,0.317572,0.421236,1,1,0,1,0,1,0,1,1,1,1,0,1,0.111115586334507,0.168305809630563,0.112593590599021,9
"gen0_054",-1.340646,0.652555,0.103838,0,1,1,1,0,0,0,0,0,0,1,0,0,0.112270979133907,0.0130276119833525,0.116801556199395,4
"gen0_048",-1.665752,0.457383,0.073374,1,0,1,0,1,1,1,1,1,1,0,0,1,0.118513060348431,0.0221080977109299,0.116291707817033,9
"gen0_003",0.015542,0.966743,0.392929,1,1,0,0,0,0,0,0,1,1,0,0,0,0.11868661426774,0.110047582949083,0.117230563228425,4
"gen0_035",0.816763,0.618993,0.273117,0,1,0,0,1,0,0,0,1,0,0,0,1,0.118793691492987,0.139443531282605,0.139165972942992,4
"gen0_047",0.428875,0.716115,0.782891,1,0,1,1,0,0,0,0,0,0,1,1,1,0.119951023575655,0.0882927962677931,0.123769978010914,6
"gen0_001",1.168472,0.924145,0.857555,0,0,1,0,0,0,1,1,1,0,1,1,0,0.120060892468997,0.0915167207022215,0.117360468447997,6
"gen0_025",-1.065913,0.895576,0.112779,0,1,1,1,0,1,0,0,1,0,0,0,1,0.120819696397788,0.0499788287205128,0.126189463531644,6
"gen0_017",1.092657,0.534039,0.910308,0,0,1,1,1,1,1,0,1,1,0,1,0,0.123458873934868,0.102566558006126,0.131109392092465,8
"gen0_040",-0.500024,0.678473,0.262908,0,0,0,1,1,0,0,0,1,1,1,0,1,0.125199453845738,0.0983552253674194,0.133213148689361,6
"gen0_016",0.623303,0.044688,0.801045,0,1,1,0,0,1,0,0,1,0,0,0,0,0.12768272162456,0.0117124963831668,0.127484116648114,4
"gen0_046",-1.7124,0.113951,0.360198,0,0,0,1,1,0,0,1,0,1,1,1,0,0.129612760548418,0.00731379449753962,0.142588772175201,6
"gen0_029",0.532969,0.43797,0.599311,0,0,0,1,1,1,0,0,0,0,1,0,1,0.130534193489898,0.0648517302092718,0.142136489134203,5
