"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen2_0021",-0.66325,0.102141,0.014207,1,0,1,1,1,0,1,1,0,0,0,1,1,0.0566627735333692,0.0419066880370413,0.0511616802838105,8
"gen2_0001",-0.025693,0.146889,0.098748,0,1,1,0,0,1,1,1,0,0,0,0,1,0.0575774832829817,0.0484989738880514,0.0457794552557988,6
"gen2_0019",0.835072,0.088358,0.262818,0,0,1,0,1,0,1,1,0,0,0,1,1,0.0576052103796211,0.0844513126164035,0.0570949262587177,6
"gen2_0031",0.162288,0.144003,0.254664,0,0,1,1,0,0,1,1,1,0,0,1,0,0.0582233001327438,0.0655735204922909,0.0546030607441867,6
"gen2_0027",-0.325238,0.16318,0.166221,0,0,1,1,0,1,1,1,1,0,0,1,1,0.0586935520858266,0.0851058528491153,0.0502296754467697,8
"gen2_0002",0.917223,0.04314,0.273056,0,0,1,0,0,1,1,1,0,0,1,1,1,0.0590200697609254,0.0543164105966468,0.049680351676671,7
"gen2_0003",0.21338,0.294783,0.002022,1,1,0,1,1,1,1,1,0,0,1,1,1,0.0590202425260111,0.334754600744762,0.0537414311711358,10
"gen2_0057",0.201348,0.063165,0.273304,0,0,1,0,0,0,1,1,0,0,0,1,1,0.0592315649033491,0.025456882763959,0.051627199187294,5
"gen2_0039",1.096687,0.086121,0.268911,0,0,1,1,0,1,1,1,1,0,1,1,0,0.0594477183204521,0.124817886072849,0.0543527093792892,8
"gen2_0058",-0.299587,0.094294,0.265722,0,0,1,1,1,1,1,1,0,0,1,1,0,0.0595994298020647,0.0543714124402018,0.0559547727476046,8
"gen2_0006",0.776994,0.540688,0.202727,0,1,0,0,0,0,1,1,0,0,0,1,1,0.0598724254029847,0.140932189204668,0.05625551037082,5
"gen2_0026",-0.915778,0.261446,0.088646,1,1,1,0,0,0,1,1,0,0,0,1,0,0.0603583109198317,0.0269736696903725,0.0535946263679518,6
"gen2_0025",-0.123031,0.276022,0.251309,0,0,1,0,0,0,1,1,1,0,0,1,1,0.0605570628341203,0.0908784446066672,0.0552802318479086,6
"gen2_0017",0.213001,0.705885,0.214555,0,0,0,1,0,0,1,1,0,0,0,1,1,0.0609008543633549,0.129167133690349,0.0520016675354984,5
"gen2_0030",0.233599,0.545507,0.256485,0,0,1,1,0,0,1,1,0,0,0,1,1,0.0611774666719269,0.166928876960971,0.060162822103344,6
"gen2_0042",0.432726,0.102288,0.338694,0,0,0,1,1,1,1,1,0,0,1,1,1,0.0612627574560879,0.090942134132091,0.0593253656308559,8
"gen2_0056",-0.0018,0.179006,0.289384,0,0,0,0,0,1,1,1,1,0,1,1,0,0.0621786420873277,0.0587398005754639,0.0525577300979082,6
"gen2_0036",-0.23999,0.485282,0.070728,0,0,0,0,0,1,1,1,0,1,0,1,1,0.0625662537564306,0.118799805352047,0.0513208042529648,6
"gen2_0059",0.43795,0.6069,0.080694,1,1,0,1,1,1,1,1,0,0,1,0,0,0.0626086863419004,0.384729480544551,0.0596086334758357,8
"gen2_0022",-0.138832,0.306961,0.253785,0,0,0,0,1,1,1,1,1,0,1,1,0,0.0628988902454312,0.122794711492228,0.0620796570323441,7
"gen2_0004",-0.303239,0.590197,0.233426,0,0,0,1,0,0,1,1,0,1,0,0,1,0.0630606635107998,0.0958024623307043,0.0525875383820777,5
"gen2_0033",0.225168,0.547893,0.276754,0,0,0,1,0,0,1,1,0,1,0,0,1,0.0631801512240578,0.142163189198284,0.0523806146256848,5
"gen2_0062",-1.058977,0.105756,0.198022,0,1,0,0,1,1,1,1,0,1,0,0,0,0.063645845856096,0.0164617024515831,0.0583285145279246,6
"gen2_0043",-0.393118,0.302427,0.244204,1,1,0,0,1,0,1,1,1,1,0,1,0,0.0637307072961213,0.128636695995653,0.0654197577006971,8
"gen2_0035",0.150131,0.399698,0.16472,1,1,0,1,1,1,1,1,0,0,1,1,1,0.063937454841931,0.318843864740249,0.0633712752195311,10
"gen2_0005",-0.432202,0.678434,0.2204,0,0,0,1,1,0,1,1,1,0,0,0,0,0.0642495065774172,0.128984731376755,0.0636380094170231,5
"gen2_0038",0.483422,0.165346,0.361993,1,0,0,0,0,0,1,1,0,0,0,1,0,0.0643862865169914,0.0313222374375393,0.0565519730686905,4
"gen2_0041",0.761133,0.465397,0.021797,1,0,1,0,0,1,1,1,0,0,1,1,1,0.0645411427592275,0.321286421869134,0.0575671484030807,8
"gen2_0046",0.25825,0.651204,1e-06,0,1,0,0,1,1,1,1,0,0,1,0,1,0.0646315930133344,0.313406446872125,0.058369680302604,7
"gen2_0028",0.981769,0.573906,0.165953,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0647007448633838,0.233244096981333,0.0553138195819956,5
"gen2_0064",-0.353788,0.546256,0.236312,0,0,0,1,0,0,1,1,1,1,0,0,0,0.0647045870317475,0.109627042150303,0.0554343322694785,5
"gen2_0047",-0.288384,0.629411,0.305551,0,0,0,1,0,0,1,1,1,0,0,1,0,0.0652403442752026,0.0925974572805792,0.0596005432739232,5
"gen2_0037",0.302012,0.654531,0.079685,0,1,1,1,1,1,1,1,0,0,0,1,1,0.065618529752935,0.474246523566062,0.0669129475506777,9
"gen2_0024",0.58704,0.512268,0.238507,1,0,1,1,1,0,1,1,0,0,0,1,1,0.0657819132900429,0.350465025762347,0.071697998708643,8
"gen2_0007",-1.015462,0.114319,0.26597,0,0,1,1,1,1,1,1,0,0,0,1,0,0.0662322988688079,0.0188891972218655,0.0635841714053281,7
"gen2_0009",-0.302968,0.32987,0.019006,1,1,0,1,1,1,1,0,1,1,0,1,0,0.0664007826053387,0.210463921119846,0.060805192136413,9
"gen2_0010",-0.433035,0.640349,0.234497,0,0,1,0,1,0,1,1,0,1,0,0,1,0.0672586212995355,0.149117676498734,0.0666574112443689,6
"gen2_0044",0.820245,0.671129,0.293131,1,1,0,1,1,0,1,1,0,0,0,1,0,0.0675272109431745,0.324551153499439,0.0704608413417135,7
"gen2_0050",0.838111,0.60147,0.20002,0,0,0,1,1,0,1,1,0,0,1,1,1,0.0676001273107021,0.362415186063601,0.0659648872817188,7
"gen2_0040",-1.194926,0.071338,0.270115,0,0,1,0,1,1,1,1,0,0,0,1,1,0.067873420068451,0.0120929313687413,0.0655549874057466,7
"gen2_0011",0.769242,0.776744,0.213879,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0687039135440686,0.425975963088518,0.0725147482946659,7
"gen2_0052",0.581276,0.160317,0.06707,0,0,1,0,1,1,1,0,0,0,0,1,1,0.0701427505234151,0.106307848720393,0.065237181827872,6
"gen2_0014",0.276636,0.524545,0.336678,1,0,0,1,1,1,1,1,0,0,0,1,1,0.0703012204717555,0.225870038324923,0.073403221646514,8
"gen2_0015",-1.013116,0.390579,0.241207,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0707302258924719,0.0414647277232381,0.064503538810989,6
"gen2_0048",0.132818,0.573568,0.251527,1,0,0,1,1,1,1,1,1,0,0,1,1,0.0715648936097042,0.344182583937617,0.0755744244319375,9
"gen2_0016",-0.384,0.550115,0.194405,1,1,0,0,1,1,1,1,1,1,0,1,0,0.0725916222004577,0.230370205438108,0.0718367518449094,9
"gen2_0032",-1.013198,0.360895,0.252513,1,0,0,0,1,0,1,1,1,0,1,1,0,0.0742034201658363,0.0565091848121492,0.0739572745416288,7
"gen2_0018",0.124039,0.749293,0.219724,1,0,0,1,1,0,1,1,1,1,0,1,0,0.0747298327400582,0.448748042930933,0.0770761173508912,8
"gen2_0008",0.736164,0.568694,0.404105,0,0,1,1,0,0,1,1,0,1,0,1,1,0.074869397418376,0.236991583143037,0.0728175909388444,7
"gen2_0013",0.811127,0.672988,0.34293,1,1,0,1,1,1,1,1,0,0,0,1,1,0.0766815615770269,0.32786662596063,0.0808051934738996,9
"gen2_0061",-0.844533,0.542287,0.195122,1,0,0,1,0,0,1,1,1,0,1,1,1,0.078876333947642,0.0895690115689988,0.0721069843325126,8
"gen2_0049",-1.588379,0.273202,0.212598,1,0,0,1,0,0,1,1,0,0,0,1,1,0.0799101139850441,0.0126430580213504,0.0752430236639123,6
"gen2_0053",-0.319759,0.388652,0.13351,1,0,0,0,0,0,1,0,1,0,0,1,0,0.0799526081830538,0.0393175013724108,0.0779153334764676,4
"gen2_0023",0.458838,0.789021,0.31205,1,0,0,1,1,1,1,1,0,1,0,1,1,0.0844372684336676,0.387512131433325,0.0837620185617581,9
