"Par1","Par2"
4,5
6,13
3,14
11,9
6,10
8,5
3,1
3,13
9,14
3,9
14,8
16,15
7,2
6,3
12,7
12,6
15,12
16,15
11,9
9,3
14,9
13,1
16,11
5,6
10,7
14,13
16,13
9,12
14,8
15,3
4,11
11,3
16,9
15,10
16,12
5,10
16,3
5,14
3,5
3,4
9,10
14,3
16,9
13,4
4,14
8,14
7,13
5,2
