"Par1","Par2"
15,8
6,1
15,9
14,16
1,5
13,16
9,11
7,1
6,10
7,15
9,4
10,11
10,11
10,7
5,6
12,10
10,12
5,8
7,8
11,8
7,6
6,9
4,10
8,7
8,3
3,2
5,16
1,7
4,11
1,7
16,5
2,14
11,12
2,8
10,14
1,13
9,5
11,6
7,13
9,3
8,14
1,2
7,3
11,16
8,16
16,6
13,1
13,14
