"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen5_0025",0.48857,0.148939,0.011959,1,0,0,1,1,0,1,1,1,0,1,0,1,0.0536973662228562,0.212163742014258,0.0504387911569949,8
"gen5_0055",0.228358,0.094871,0.109994,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0540921195588779,0.192558027915414,0.0513601676480307,12
"gen5_0062",0.656726,0.111443,0.104242,0,1,1,1,1,1,1,1,0,0,0,1,0,0.0544510079943622,0.135931702956675,0.0499934481264205,8
"gen5_0022",-0.075693,0.143937,0.064491,1,0,1,1,0,0,1,1,1,0,0,0,1,0.0544515105642449,0.0751717529275428,0.0461964151994774,7
"gen5_0001",0.353547,0.10179,0.138543,0,0,1,1,1,0,1,1,0,0,0,1,1,0.0544746032882788,0.0930646567360353,0.0519705136196574,7
"gen5_0034",0.177989,0.146958,0.120433,0,1,1,0,1,1,1,1,1,0,0,0,0,0.0546562096318406,0.0983020594259535,0.0518296900389241,7
"gen5_0051",0.763334,0.088085,0.139959,0,1,1,0,1,1,1,1,1,0,0,1,0,0.0546624649198886,0.126196749106253,0.0528575655376208,8
"gen5_0018",0.199683,0.139595,0.066943,1,0,0,0,1,0,1,1,1,0,1,1,0,0.0546647149333896,0.121853284489996,0.0540979544523405,7
"gen5_0064",0.078786,0.142239,0.021308,0,1,1,1,1,0,1,1,0,0,0,0,0,0.0548724233311522,0.0583898798306899,0.0471272791258224,6
"gen5_0046",-0.220309,0.122762,0.025702,1,1,0,0,1,0,1,1,0,0,0,1,1,0.0549405133379844,0.0563603254351053,0.0506694074635477,7
"gen5_0060",0.206541,0.129463,0.011427,0,0,1,1,0,1,1,1,0,0,0,1,1,0.0549845723571244,0.0950613848044315,0.0440323409468873,7
"gen5_0041",-0.170522,0.049025,0.02418,1,0,0,1,1,0,1,1,0,0,1,1,0,0.0550255927079148,0.0338884839246364,0.0484662856488088,7
"gen5_0003",0.175916,0.146294,0.027258,0,1,1,1,0,1,1,1,0,0,0,1,1,0.0550300728485741,0.107411455786743,0.0442784590468665,8
"gen5_0019",0.167171,0.096899,0.146042,0,0,1,0,1,0,1,1,0,0,1,1,1,0.0550468661756914,0.0784436034841808,0.0520769092586795,7
"gen5_0039",0.185315,0.109848,0.097715,0,1,1,1,0,1,1,1,0,0,0,1,1,0.0550682715819613,0.0842288155931574,0.0451910247241464,8
"gen5_0031",0.768904,0.085667,0.144795,1,0,1,1,0,1,1,1,1,0,1,1,0,0.0551325764625578,0.136708992121916,0.0510468913337205,9
"gen5_0029",0.362861,0.088566,0.15942,1,0,0,0,1,0,1,1,1,0,0,1,0,0.0551665170191557,0.0680523350277635,0.0530323952252133,6
"gen5_0061",0.25929,0.136318,0.047144,0,1,1,1,0,1,1,1,1,0,0,1,1,0.055189987134211,0.152020619191351,0.0458052962451262,9
"gen5_0042",0.07359,0.071666,0.10581,0,1,1,1,1,0,1,1,0,0,0,0,1,0.0552769717358754,0.0420798109727649,0.0481099203348262,7
"gen5_0017",0.027504,0.12883,0.081755,1,1,1,0,1,1,1,1,0,0,0,0,1,0.0554112657748921,0.0798023097264687,0.04797759165908,8
"gen5_0044",0.618384,0.090387,0.16023,0,0,1,1,0,0,1,1,1,0,0,1,0,0.0554537096126431,0.0669988482462693,0.0503870106045665,6
"gen5_0006",-0.437753,0.12771,0.055982,1,1,1,1,0,0,1,1,0,0,0,1,0,0.0555117166336522,0.0375609007720637,0.0477541034414828,7
"gen5_0007",-0.109061,0.118547,0.050355,1,0,0,0,1,0,1,1,0,0,0,0,1,0.0555936997335723,0.0405702418158249,0.0494620276257393,5
"gen5_0008",0.921536,0.085275,0.162538,0,0,1,1,0,1,1,1,1,0,0,1,0,0.0556416423153625,0.106329133654346,0.0504401427877442,7
"gen5_0004",0.566318,0.01855,0.115783,0,1,1,1,1,1,1,1,0,0,1,1,1,0.055666404992796,0.0458475614126378,0.0479618868257243,10
"gen5_0037",0.286888,0.038867,0.127388,1,0,1,1,0,0,1,1,0,0,1,1,1,0.0556914109205781,0.035983982151377,0.0456817467027168,8
"gen5_0020",0.258934,0.100008,0.151322,0,0,0,1,1,0,1,1,0,0,0,1,1,0.0557715102363522,0.0592457804621178,0.0503862241195063,6
"gen5_0010",0.07989,0.086472,0.144575,1,0,1,1,0,1,1,1,1,0,1,0,0,0.0558651951233759,0.0631173085693084,0.0467896062462971,8
"gen5_0057",0.16953,0.144523,0.136784,0,0,1,0,1,0,1,1,0,0,0,0,0,0.0559651648796728,0.0417291000170446,0.0504294043266697,4
"gen5_0011",-0.323084,0.318986,0.014697,1,0,0,1,1,0,1,1,0,0,0,0,1,0.0560096032349988,0.109986392494112,0.0510361705341254,6
"gen5_0047",0.058249,0.140587,0.055007,0,1,1,1,0,1,1,1,0,1,0,0,0,0.0560560404138432,0.0769036929963285,0.0449959317553518,7
"gen5_0035",0.10659,0.09873,0.055399,1,0,0,1,0,1,1,1,0,0,0,0,0,0.0560647878666279,0.0385157246169323,0.0446229312994126,5
"gen5_0012",0.274415,0.096228,0.224577,1,0,1,1,1,0,1,1,0,0,0,1,1,0.0561604383248757,0.0855108129996528,0.0552207292247467,8
"gen5_0014",0.170957,0.13999,0.156669,0,1,1,0,1,0,1,1,0,0,0,0,0,0.0562137413476136,0.0435876227227578,0.0510369867746846,5
"gen5_0015",-0.66325,0.102141,0.014207,1,0,0,1,1,0,1,1,0,0,0,0,0,0.0562197357922546,0.0186396228224617,0.0496023920794422,5
"gen5_0043",0.37571,0.090005,0.161129,0,0,0,0,1,1,1,1,0,0,1,1,0,0.05633127675922,0.0653509460834322,0.0522541293954102,6
"gen5_0054",0.146005,0.146193,0.226633,1,0,1,1,1,0,1,1,0,0,0,1,0,0.0566227726583964,0.0770562509898017,0.0543469568327102,7
"gen5_0048",-0.325045,0.127113,0.157644,1,1,0,0,1,0,1,1,0,0,0,1,1,0.0567172880552693,0.0557695498610905,0.0540202851296102,7
"gen5_0024",0.16417,0.142482,0.122677,0,1,1,0,0,0,1,1,0,0,0,0,0,0.056943454902035,0.0233304401497977,0.0477498548426153,4
"gen5_0036",-0.653404,0.147527,0.050938,0,1,1,1,1,0,1,1,0,0,1,0,0,0.0570144029368874,0.0431459353784594,0.0518909793788255,7
"gen5_0053",0.244846,0.094151,0.090074,0,1,1,0,0,0,1,1,0,0,0,0,1,0.0570542592750771,0.028664847654517,0.047172175747488,5
"gen5_0050",0.116257,0.246433,0.099978,1,0,1,1,1,0,1,1,0,0,1,1,1,0.0570963914737166,0.235541608950141,0.0541953060232151,9
"gen5_0058",0.117863,0.139583,0.112015,0,1,1,0,0,1,1,1,0,0,0,0,0,0.0571460521899074,0.0392715512108281,0.0457204200075071,5
"gen5_0028",0.471203,0.076809,0.108568,0,1,0,0,0,0,1,1,0,0,0,1,0,0.0574724311155122,0.0289486207140754,0.0479346697061884,4
